No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,14-195 keV (Swift),4.57e-11,+/-0.66E-11,erg/s/cm^2^,2.53e+19,1.81e-07,2.61e-08,2.61e-08,,,+/-2.61E-08,Jy,2010ApJS..186..378T,uncertainty,104.50 keV,Broad-band measurement,281.120 -62.357 (J2000),Flux integrated from map,,From new raw data; NED frequency assigned to mid-point ofband in keV
2,14-195 keV (Swift),4.04e-11,,erg/cm^2^/s,2.53e+19,1.6e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,Observed flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
3,14-195 keV (Swift),3.94e-11,,erg/cm^2^/s,2.53e+19,1.56e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
4,14-195 keV (Swift),3.651e-11,+/-34.12E-12,erg/s/cm^2^,2.53e+19,1.44e-07,1.35e-07,1.35e-07,,,+/-1.35E-07,Jy,2018ApJS..235....4O,90% confidence,104.50 keV,Broad-band measurement,281.21218370 -62.38886630 (J2000),From fitting to map,S/N = 21.14 ; power law model,From new raw data; NED frequency assigned to mid-point ofband in keV
5,15-150 keV (Swift),4e-11,+/-3.9e-12,erg/cm^2^/s,1.99e+19,2.01e-07,1.96e-08,1.96e-08,,,+/-1.96E-08,Jy,2010A&A...524A..64C,uncertainty,82.50 keV,Broad-band measurement,281.208 -62.389 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
6,14-150 keV (Swift),3.45e-11,,erg/cm^2^/s,1.98e+19,1.74e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,82.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
7,40-100 keV INTEGRAL,2.6e-11,,erg/cm^2^/s,1.69e+19,1.54e-07,,,,,,Jy,2009A&A...505..417B,no uncertainty reported,70.00 keV,Broad-band measurement,281.29170 -62.35583 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
8,15-55 keV (Swift),2.52e-11,+/-0.28E-11,erg/cm^2^/s,8.46e+18,2.98e-07,3.31e-08,3.31e-08,,,+/-3.31E-08,Jy,2009ApJ...699..603A,uncertainty,35.00 keV,Broad-band measurement,281.297 -62.399 (J2000),Flux integrated from map,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
9,20-50 keV (Swift),1.61e-11,,erg/cm^2^/s,8.46e+18,1.9e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,35.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
10,20-40 keV (INTEGRAL),1.7e-11,,erg/cm^2^/s,7.25e+18,2.34e-07,,,,,,Jy,2009A&A...505..417B,no uncertainty reported,30.00 keV,Broad-band measurement,281.29170 -62.35583 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
