No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,0.3-8 keV (Chandra),7.61e-13,,erg/cm^2^/s,1e+18,7.61e-08,,,,,,Jy,2016ApJS..224...40W,no uncertainty reported,4.15 keV,Broad-band measurement,,Flux integrated from map,Average flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
2,FUV (GALEX) AB,18.4941,+/-0.0789135,mag,1950000000000000.0,0.000145,1.06e-05,1.06e-05,,,+/-1.06E-05,Jy,2012GASC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,229.22170756011 19.013644883554 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
3,FUV (GALEX) AB,18.8733,+/-0.0992603,mag,1950000000000000.0,0.000102,9.37e-06,9.37e-06,,,+/-9.37E-06,Jy,2012GASC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,229.22170756011 19.013644883554 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
4,NUV (GALEX) AB,18.0491,+/-0.0369146,mag,1290000000000000.0,0.000219,7.44e-06,7.44e-06,,,+/-7.44E-06,Jy,2012GASC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,229.22170756011 19.013644883554 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
5,NUV (GALEX) AB,18.8811,+/-0.0602814,mag,1290000000000000.0,0.000102,5.65e-06,5.65e-06,,,+/-5.65E-06,Jy,2012GASC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,229.22170756011 19.013644883554 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
6,u (SDSS PSF) AB,16.155,+/-0.015,asinh mag,836000000000000.0,0.0013,1.8e-05,1.8e-05,,,+/-1.80E-05,Jy,2007SDSS6.C...0000:,based on count statistics only,3585       A,Broad-band measurement,229.2217855839 19.0134143552 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; INTERP - object contains interpolated-over pixels; BINNED1 - detected at >=5 sigma in original imaging frame;,From new raw data
7,g (SDSS PSF) AB,15.599,+/-0.015,asinh mag,617000000000000.0,0.00209,2.89e-05,2.89e-05,,,+/-2.89E-05,Jy,2007SDSS6.C...0000:,based on count statistics only,4858       A,Broad-band measurement,229.2217855839 19.0134143552 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; INTERP - object contains interpolated-over pixels; BINNED1 - detected at >=5 sigma in original imaging frame;,From new raw data
8,r (SDSS PSF) AB,15.157,+/-0.014,asinh mag,477000000000000.0,0.00314,4.05e-05,4.05e-05,,,+/-4.05E-05,Jy,2007SDSS6.C...0000:,based on count statistics only,6290       A,Broad-band measurement,229.2217855839 19.0134143552 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; COSMIC_RAY - contains a cosmic ray pixel; BAD_RADIAL - some low S/N radial points; INTERP - object contains interpolated-over pixels; BINNED1 - detected at >=5 sigma in original imaging frame; CANONICAL_BAND - this band was primary (usually r);,From new raw data
9,i (SDSS PSF) AB,14.572,+/-0.015,asinh mag,389000000000000.0,0.00539,7.44e-05,7.44e-05,,,+/-7.44E-05,Jy,2007SDSS6.C...0000:,based on count statistics only,7706       A,Broad-band measurement,229.2217855839 19.0134143552 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame;,From new raw data
10,z (SDSS PSF) AB,14.825,+/-0.020,asinh mag,325000000000000.0,0.00419,7.72e-05,7.72e-05,,,+/-7.72E-05,Jy,2007SDSS6.C...0000:,based on count statistics only,9222       A,Broad-band measurement,229.2217855839 19.0134143552 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; INTERP - object contains interpolated-over pixels; BINNED1 - detected at >=5 sigma in original imaging frame;,From new raw data
11,J (2MASS/FLWO),13.409,+/-0.011,mag,243000000000000.0,0.0069,6.99e-05,6.99e-05,,,+/-6.99E-05,Jy,2006AJ....131.1163S,uncertainty,1.235      microns,Broad-band measurement,,Flux in fixed aperture,"4"" aperture",From new raw data
12,J (2MASS/FLWO),13.437,+/-0.025,mag,243000000000000.0,0.00672,0.000155,0.000155,,,+/-1.55E-04,Jy,2006AJ....131.1163S,uncertainty,1.235      microns,Broad-band measurement,,Flux in fixed aperture,Profile-fit,From new raw data
13,H (2MASS/FLWO),12.606,+/-0.025,mag,180000000000000.0,0.00929,0.000214,0.000214,,,+/-2.14E-04,Jy,2006AJ....131.1163S,uncertainty,1.662      microns,Broad-band measurement,,Flux in fixed aperture,"4"" aperture",From new raw data
14,H (2MASS/FLWO),12.613,+/-0.023,mag,180000000000000.0,0.00923,0.000195,0.000195,,,+/-1.95E-04,Jy,2006AJ....131.1163S,uncertainty,1.662      microns,Broad-band measurement,,Flux in fixed aperture,Profile-fit,From new raw data
15,K_s (2MASS/FLWO),11.376,+/-0.02,mag,139000000000000.0,0.0188,0.000346,0.000346,,,+/-3.46E-04,Jy,2006AJ....131.1163S,uncertainty,2.159      microns,Broad-band measurement,,Flux in fixed aperture,Profile-fit,From new raw data
16,K_s (2MASS/FLWO),11.384,+/-0.002,mag,139000000000000.0,0.0186,3.43e-05,3.43e-05,,,+/-3.43E-05,Jy,2006AJ....131.1163S,uncertainty,2.159      microns,Broad-band measurement,,Flux in fixed aperture,"4"" aperture",From new raw data
17,W1 (WISE),10.017,+/-0.022,mag,89400000000000.0,0.0305,0.000617,0.000617,,,+/-6.17E-04,Jy,2013wise.rept....1C,uncertainty,3.3526     microns,Broad-band measurement,,From fitting to map,Profile-fit,From new raw data
18,W1 (WISE),10.039,+/-0.005,mag,89400000000000.0,0.0299,0.000138,0.000138,,,+/-1.38E-04,Jy,2013wise.rept....1C,uncertainty,3.3526     microns,Broad-band measurement,,Flux in fixed aperture,"r=8.25"" COG-corrected",From new raw data; Uncorrected for known sources in beam
19,W1 (WISE),10.057,+/-0.005,mag,89400000000000.0,0.0294,0.000135,0.000135,,,+/-1.35E-04,Jy,2013wise.rept....1C,uncertainty,3.3526     microns,Broad-band measurement,,Flux in fixed aperture,"r=22.0"" aperture",From new raw data; Uncorrected for known sources in beam
20,W2 (WISE),8.869,+/-0.02,mag,65100000000000.0,0.0487,0.000897,0.000897,,,+/-8.97E-04,Jy,2013wise.rept....1C,uncertainty,4.6028     microns,Broad-band measurement,,From fitting to map,Profile-fit,From new raw data
