No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,2.5-10 keV (XMM),3.1e-12,,erg cm^-2^ s^-1^,1.51e+18,2.05e-07,,,,,,Jy,2006MNRAS.368..479G,no uncertainty reported,6.25   keV,Broad-band measurement,,Flux integrated from map,,From new raw data; Extinction-corrected for Milky Way; NEDfrequency assigned to mid-point of band in keV
2,2-10 keV (XMM),3.5e-12,+/-0.200E-12,erg/cm^2^/s,1.45e+18,2.41e-07,1.38e-08,1.38e-08,,,+/-1.38E-08,Jy,2009A&A...495..421B,uncertainty,6.00 keV,Broad-band measurement,239.79011 +35.029870 (J2000),From fitting to map,,From new raw data; NED frequency assigned to mid-point ofband in keV
3,2-10 keV (XMM),3.6e-12,,erg/s/cm^2^,1.45e+18,2.48e-07,,,,,,Jy,2010ApJ...713L..11Z,no uncertainty reported,6.00 keV,Broad-band measurement,,Modelled datum,,From reprocessed raw data; Extinction-corrected for MilkyWay; NED frequency assigned to mid-point of band in keV
4,0.3-8 keV (Chandra),7.96e-12,,erg/cm^2^/s,1e+18,7.96e-07,,,,,,Jy,2016ApJS..224...40W,no uncertainty reported,4.15 keV,Broad-band measurement,,Flux integrated from map,Average flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
5,2 keV (XMM),5.95e-30,,erg/cm^2^/s/Hz,4.84e+17,5.95e-07,,,,,,Jy,2006MNRAS.368..479G,no uncertainty reported,2   keV,Broad-band measurement,,Flux integrated from map,,From new raw data
6,0.5-2 keV (XMM),5.4e-12,+/-0.300E-12,erg/cm^2^/s,3.02e+17,1.79e-06,9.93e-08,9.93e-08,,,+/-9.93E-08,Jy,2009A&A...495..421B,uncertainty,1.25 keV,Broad-band measurement,239.79011 +35.029870 (J2000),From fitting to map,,From new raw data; NED frequency assigned to mid-point ofband in keV
7,0.2-2 keV (Swift),-14.17,,log(W/m^2^),2.66e+17,2.54e-06,,,,,,Jy,2010ApJS..187...64G,no uncertainty reported,1.10 keV,Broad-band measurement,15 59 09.7 +35 01 48 (J2000),Modelled datum,,From new raw data; Extinction-corrected for Milky Way; NEDfrequency assigned to mid-point of band in keV
8,FUV (GALEX) AB,16.406,+/-0.0293897,mag,1950000000000000.0,0.000995,2.69e-05,2.69e-05,,,+/-2.69E-05,Jy,2012GASC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,239.78994630266 35.030132621509 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
9,FUV (GALEX) AB,17.0163,+/-0.0418015,mag,1950000000000000.0,0.000567,2.18e-05,2.18e-05,,,+/-2.18E-05,Jy,2012GASC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,239.78994630266 35.030132621509 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
10,C IV 1549 (HST),6.9e-13,,ergs/s/cm^2^,1940000000000000.0,69000000000.0,,,,,,Jy-Hz,2007ApJ...666..757S,no uncertainty reported,1549   A,Line measurement; flux integrated over line; lines measured in emission,,Flux integrated from map,Broad component,From reprocessed raw data
11,C IV 1549,-12.15,+/-0.03,log(erg/s/cm^2^),1940000000000000.0,70800000000.0,4890000000.0,4890000000.0,,,+/-4.89E+09,Jy-Hz,2009ApJ...702..767W,uncertainty,1549 A,Line measurement; flux integrated over line; lines measured in emission,,Modelled datum,,From reprocessed raw data
12,FUV (GALEX) AB,16.27,+/-0.035,mag,1930000000000000.0,0.00113,3.63e-05,3.63e-05,,,+/-3.63E-05,Jy,2012ApJS..199...22H,uncertainty,1550 A,Broad-band measurement,239.790115 +35.029858 (J2000),Flux in fixed aperture,,From reprocessed raw data
13,NUV (GALEX) AB,15.745,+/-0.015,mag,1330000000000000.0,0.00183,2.53e-05,2.53e-05,,,+/-2.53E-05,Jy,2012ApJS..199...22H,uncertainty,2250 A,Broad-band measurement,239.790115 +35.029858 (J2000),Flux in fixed aperture,,From reprocessed raw data
14,NUV (GALEX) AB,15.994,+/-0.0147511,mag,1290000000000000.0,0.00145,1.97e-05,1.97e-05,,,+/-1.97E-05,Jy,2012GASC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,239.78994630266 35.030132621509 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
15,NUV (GALEX) AB,16.9453,+/-0.0255051,mag,1290000000000000.0,0.000605,1.42e-05,1.42e-05,,,+/-1.42E-05,Jy,2012GASC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,239.78994630266 35.030132621509 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
16,F330W (HST/ACS),14.43,,mag,908000000000000.0,0.00614,,,,,,Jy,2007AJ....134..648M,no uncertainty reported,3300   A,Broad-band measurement,,Flux in fixed aperture,"1.90"" radius aperture",From reprocessed raw data
17,F330W (HST/ACS),14.71,,mag,908000000000000.0,0.00474,,,,,,Jy,2007AJ....134..648M,no uncertainty reported,3300   A,Broad-band measurement,,Flux in fixed aperture,"0.3"" radius aperture",From reprocessed raw data
18,F330W (HST/ACS),14.5,,mag,908000000000000.0,0.00575,,,,,,Jy,2007AJ....134..648M,no uncertainty reported,3300   A,Broad-band measurement,,Flux in fixed aperture,"1"" radius aperture",From reprocessed raw data
19,u (SDSS PSF) AB,15.992,+/-0.031,asinh mag,836000000000000.0,0.00151,4.25e-05,4.25e-05,,,+/-4.25E-05,Jy,2005SDSS4.C...0000:,based on count statistics only,3585       A,Broad-band measurement,239.790131 35.029858 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; INTERP - object contains interpolated-over pixels; BINNED1 - detected at >=5 sigma in original imaging frame; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children;,From new raw data
20,u (SDSS Model) AB,15.604,+/-0.007,asinh mag,836000000000000.0,0.00216,1.46e-05,1.46e-05,,,+/-1.46E-05,Jy,2005SDSS4.C...0000:,based on count statistics only,3585       A,Broad-band measurement,239.790131 35.029858 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; INTERP - object contains interpolated-over pixels; BINNED1 - detected at >=5 sigma in original imaging frame; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children;,From new raw data
21,u (SDSS CModel) AB,15.829,,asinh mag,836000000000000.0,0.00169,,,,,,Jy,2005SDSS4.C...0000:,no uncertainty reported,3585       A,Broad-band measurement,239.790131 35.029858 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; INTERP - object contains interpolated-over pixels; BINNED1 - detected at >=5 sigma in original imaging frame; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children;,From new raw data
22,u (SDSS Petrosian)AB,15.555,+/-0.017,asinh mag,836000000000000.0,0.00226,3.47e-05,3.47e-05,,,+/-3.47E-05,Jy,2005SDSS4.C...0000:,based on count statistics only,3585       A,Broad-band measurement,239.790131 35.029858 (J2000),Modelled datum,"SDSS Petrosian Radius =    0.78"".         
SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; INTERP - object contains interpolated-over pixels; BINNED1 - detected at >=5 sigma in original imaging frame; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children;",From new raw data
23,u (SDSS PSF) AB,15.992,+/-0.031,asinh mag,836000000000000.0,0.00151,4.31e-05,4.31e-05,,,+/-4.31E-05,Jy,2007SDSS6.C...0000:,based on count statistics only,3585       A,Broad-band measurement,239.7901219896 35.0298567446 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; INTERP - object contains interpolated-over pixels; BINNED1 - detected at >=5 sigma in original imaging frame; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children;,From new raw data
24,u (SDSS CModel) AB,15.829,,asinh mag,836000000000000.0,0.00176,,,,,,Jy,2007SDSS6.C...0000:,no uncertainty reported,3585       A,Broad-band measurement,239.7901219896 35.0298567446 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; INTERP - object contains interpolated-over pixels; BINNED1 - detected at >=5 sigma in original imaging frame; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children;,From new raw data
