No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,2.0-10 keV (Chandra),3.9e-14,+/-2.6E-14,ergs cm^-2^ s^-1^,1.45e+18,2.69e-09,1.79e-09,1.79e-09,,,+/-1.79E-09,Jy,2005ApJ...633..664T,uncertainty,6   keV,Broad-band measurement,23 39 01.30 +36 21 08.4 (J2000),Flux integrated from map,,From new raw data; NED frequency assigned to mid-point ofband in keV
2,2-7 keV (Chandra),1.1e-14,,erg/s/cm^2^,1.09e+18,1.01e-09,,,,,,Jy,2011A&A...529A.106I,no uncertainty reported,4.50 keV,Broad-band measurement,,Modelled datum,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
3,0.3-8 keV (Chandra),3.24e-14,,erg/cm^2^/s,1e+18,3.24e-09,,,,,,Jy,2016ApJS..224...40W,no uncertainty reported,4.15 keV,Broad-band measurement,,Flux integrated from map,Average flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
4,0.1-2.4 keV Chandra,1.1e-14,+/-7.0E-14,ergs cm^-2^ s^-1^,3.02e+17,3.64e-09,2.32e-08,2.32e-08,,,+/-2.32E-08,Jy,2005ApJ...633..664T,uncertainty,1.25   keV,Broad-band measurement,23 39 01.30 +36 21 08.4 (J2000),Flux integrated from map,,From new raw data; NED frequency assigned to mid-point ofband in keV
5,0.5-2 keV (Chandra),5.7e-15,,erg/s/cm^2^,3.02e+17,1.89e-09,,,,,,Jy,2011A&A...529A.106I,no uncertainty reported,1.25 keV,Broad-band measurement,,Modelled datum,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
6,FUV (GALEX) AB,19.71,+/-0.02,mag,1980000000000000.0,4.74e-05,8.74e-07,8.74e-07,,,+/-8.74E-07,Jy,2007ApJS..173..185G,uncertainty,1516 A,Broad-band measurement,23 39 01.3 +36 21 08.7 (J2000),Total flux,,From new raw data
7,FUV (GALEX) AB,19.7062,+/-0.0864955,mag,1950000000000000.0,4.76e-05,3.79e-06,3.79e-06,,,+/-3.79E-06,Jy,2012GASC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,354.75507290092 36.352485748305 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
8,FUV (GALEX) AB,21.1082,+/-0.144532,mag,1950000000000000.0,1.31e-05,1.74e-06,1.74e-06,,,+/-1.74E-06,Jy,2012GASC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,354.75507290092 36.352485748305 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
9,FUV (GALEX) AB,19.9057,+/-0.0468952,mag,1950000000000000.0,3.96e-05,1.71e-06,1.71e-06,,,+/-1.71E-06,Jy,2012GMSC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,354.75496436849 36.352457177589 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
10,FUV (GALEX) AB,21.1525,+/-0.0655188,mag,1950000000000000.0,1.26e-05,7.58e-07,7.58e-07,,,+/-7.58E-07,Jy,2012GMSC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,354.75496436849 36.352457177589 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
11,NUV (GALEX) AB,18.82,+/-0.02,mag,1320000000000000.0,0.000108,1.98e-06,1.98e-06,,,+/-1.98E-06,Jy,2007ApJS..173..185G,uncertainty,2267 A,Broad-band measurement,23 39 01.3 +36 21 08.7 (J2000),Total flux,,From new raw data
12,NUV (GALEX) AB,18.9805,+/-0.0376982,mag,1290000000000000.0,9.29e-05,3.22e-06,3.22e-06,,,+/-3.22E-06,Jy,2012GASC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,354.75507290092 36.352485748305 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
13,NUV (GALEX) AB,20.3527,+/-0.0596469,mag,1290000000000000.0,2.62e-05,1.44e-06,1.44e-06,,,+/-1.44E-06,Jy,2012GASC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,354.75507290092 36.352485748305 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
14,NUV (GALEX) AB,19.0146,+/-0.0163120,mag,1290000000000000.0,9e-05,1.35e-06,1.35e-06,,,+/-1.35E-06,Jy,2012GMSC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,354.75496436849 36.352457177589 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
15,NUV (GALEX) AB,20.3302,+/-0.0253159,mag,1290000000000000.0,2.68e-05,6.24e-07,6.24e-07,,,+/-6.24E-07,Jy,2012GMSC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,354.75496436849 36.352457177589 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
16,U (Total),16.8,+/-0.2,mag,819000000000000.0,0.000345,6.98e-05,6.98e-05,,,+/-6.98E-05,Jy,2000AJ....120..604S,rms uncertainty,3660       A,Broad-band measurement,233901.3 +362109.8 (J2000),Flux integrated from map,,From new raw data
17,[O II] 3727 (Bok),1.72e-14,+/-3.7E-15,erg s^-1^ cm^-2^,804000000000000.0,1720000000.0,370000000.0,370000000.0,,,+/-3.70E+08,Jy-Hz,2006ApJS..164...81M,uncertainty,3727   A,Line measurement; flux integrated over line; lines measured in emission,23 39 01.3 +36 21 09 (J2000),Flux integrated from map,,From new raw data; Extinction-corrected for Milky Way
18,H{delta} (Bok),3.73e-15,+/-0.93E-15,erg s^-1^ cm^-2^,731000000000000.0,373000000.0,93000000.0,93000000.0,,,+/-9.30E+07,Jy-Hz,2006ApJS..164...81M,uncertainty,4101   A,Line measurement; flux integrated over line; lines measured in emission,23 39 01.3 +36 21 09 (J2000),Flux integrated from map,,From new raw data; Extinction-corrected for Milky Way
19,H{gamma} (Bok),3.44e-15,+/-0.83E-15,erg s^-1^ cm^-2^,691000000000000.0,344000000.0,83000000.0,83000000.0,,,+/-8.30E+07,Jy-Hz,2006ApJS..164...81M,uncertainty,4340   A,Line measurement; flux integrated over line; lines measured in emission,23 39 01.3 +36 21 09 (J2000),Flux integrated from map,,From new raw data; Extinction-corrected for Milky Way
20,B (UH),19.5,+/-0.1,mag,681000000000000.0,6.75e-05,6.22e-06,6.22e-06,,,+/-6.22E-06,Jy,2000ApJ...529..170S,uncertainty,4400   A,Broad-band measurement,23 39 01.3 +36 21 09.8 (J2000),Flux in fixed aperture,Nuclear mag,From new raw data
21,B (UH),16.17,+/-0.07,mag,681000000000000.0,0.00145,9.35e-05,9.35e-05,,,+/-9.35E-05,Jy,2000ApJ...529..170S,uncertainty,4400   A,Broad-band measurement,23 39 01.3 +36 21 09.8 (J2000),Flux in fixed aperture,,From new raw data
22,B (Total),16.1,+/-0.2,mag,681000000000000.0,0.00155,0.000313,0.000313,,,+/-3.13E-04,Jy,2000AJ....120..604S,rms uncertainty,4400       A,Broad-band measurement,233901.3 +362109.8 (J2000),Flux integrated from map,,From new raw data; Standard Johnson UBVRI filters assumed
23,H{beta} (Bok),6.65e-15,+/-0.79E-15,erg s^-1^ cm^-2^,617000000000000.0,665000000.0,79000000.0,79000000.0,,,+/-7.90E+07,Jy-Hz,2006ApJS..164...81M,uncertainty,4861   A,Line measurement; flux integrated over line; lines measured in emission,23 39 01.3 +36 21 09 (J2000),Flux integrated from map,,From new raw data; Extinction-corrected for Milky Way
24,[O III] 5007 (Bok),6.78e-15,+/-0.84E-15,erg s^-1^ cm^-2^,599000000000000.0,678000000.0,84000000.0,84000000.0,,,+/-8.40E+07,Jy-Hz,2006ApJS..164...81M,uncertainty,5007   A,Line measurement; flux integrated over line; lines measured in emission,23 39 01.3 +36 21 09 (J2000),Flux integrated from map,,From new raw data; Extinction-corrected for Milky Way
25,[O I] 6300 (Bok),3.98e-15,+/-0.91E-15,erg s^-1^ cm^-2^,476000000000000.0,398000000.0,91000000.0,91000000.0,,,+/-9.10E+07,Jy-Hz,2006ApJS..164...81M,uncertainty,6300   A,Line measurement; flux integrated over line; lines measured in emission,23 39 01.3 +36 21 09 (J2000),Flux integrated from map,,From new raw data; Extinction-corrected for Milky Way
26,H{alpha} (Bok),2.97e-14,+/-1.8E-15,erg s^-1^ cm^-2^,457000000000000.0,2970000000.0,180000000.0,180000000.0,,,+/-1.80E+08,Jy-Hz,2006ApJS..164...81M,uncertainty,6563   A,Line measurement; flux integrated over line; lines measured in emission,23 39 01.3 +36 21 09 (J2000),Flux integrated from map,,From new raw data; Extinction-corrected for Milky Way
27,I (UH),14.32,+/-0.07,mag,379000000000000.0,0.00477,0.000307,0.000307,,,+/-3.07E-04,Jy,2000ApJ...529..170S,uncertainty,7900   A,Broad-band measurement,23 39 01.3 +36 21 09.8 (J2000),Flux in fixed aperture,,From new raw data
28,I (UH),17.1,+/-0.1,mag,379000000000000.0,0.000369,3.39e-05,3.39e-05,,,+/-3.39E-05,Jy,2000ApJ...529..170S,uncertainty,7900   A,Broad-band measurement,23 39 01.3 +36 21 09.8 (J2000),Flux in fixed aperture,Nuclear mag,From new raw data
29,J (2MASS/FLWO),14.484,+/-0.059,mag,243000000000000.0,0.00256,0.000139,0.000139,,,+/-1.39E-04,Jy,2006AJ....131.1163S,uncertainty,1.235      microns,Broad-band measurement,,Flux in fixed aperture,Profile-fit,From new raw data
30,J (2MASS/FLWO),13.935,+/-0.038,mag,243000000000000.0,0.00425,0.000149,0.000149,,,+/-1.49E-04,Jy,2006AJ....131.1163S,uncertainty,1.235      microns,Broad-band measurement,,Flux in fixed aperture,"4"" aperture",From new raw data
31,J (UKIRT),0.0075,+/-15  %,Jy,240000000000000.0,0.0075,0.00112,0.00112,,,+/-1.12E-03,Jy,2001A&A...379..823K,uncertainty,1.2        microns,Broad-band measurement,,Flux in fixed aperture,"Aperture 30"" x 30""",From new raw data
32,J,13.583,+/-0.051,mag,240000000000000.0,0.00587,0.000282,0.000282,,,+/-2.82E-04,Jy,20032MASX.C.......:,1 sigma uncert.,1.25      microns,Broad-band measurement,233901.27 +362108.7 (J2000),Flux in fixed aperture,16.4 x   13.8 arcsec integration area.,From new raw data
33,J_14arcsec (2MASS),13.619,+/-0.039,mag,240000000000000.0,0.00568,0.000208,0.000208,,,+/-2.08E-04,Jy,20032MASX.C.......:,1 sigma uncert.,1.25      microns,Broad-band measurement,233901.27 +362108.7 (J2000),Flux in fixed aperture,14.0 x 14.0 arcsec aperture.,From new raw data
34,J,13.227,+/-0.074,mag,240000000000000.0,0.00815,0.000575,0.000575,,,+/-5.75E-04,Jy,20032MASX.C.......:,1 sigma uncert.,1.25      microns,Broad-band measurement,233901.27 +362108.7 (J2000),Flux in fixed aperture,,From new raw data
35,H (UH),14.5,+/-0.1,mag,182000000000000.0,0.00165,0.000152,0.000152,,,+/-1.52E-04,Jy,2000ApJ...529..170S,uncertainty,1.65   microns,Broad-band measurement,23 39 01.3 +36 21 09.8 (J2000),Flux in fixed aperture,Nuclear mag,From new raw data
36,H (UH),12.68,+/-0.07,mag,182000000000000.0,0.00881,0.000568,0.000568,,,+/-5.68E-04,Jy,2000ApJ...529..170S,uncertainty,1.65   microns,Broad-band measurement,23 39 01.3 +36 21 09.8 (J2000),Flux in fixed aperture,,From new raw data
37,H,12.833,+/-0.064,mag,182000000000000.0,0.00754,0.000458,0.000458,,,+/-4.58E-04,Jy,20032MASX.C.......:,1 sigma uncert.,1.65      microns,Broad-band measurement,233901.27 +362108.7 (J2000),Flux in fixed aperture,16.4 x   13.8 arcsec integration area.,From new raw data
38,H_14arcsec (2MASS),12.859,+/-0.047,mag,182000000000000.0,0.00736,0.000325,0.000325,,,+/-3.25E-04,Jy,20032MASX.C.......:,1 sigma uncert.,1.65      microns,Broad-band measurement,233901.27 +362108.7 (J2000),Flux in fixed aperture,14.0 x 14.0 arcsec aperture.,From new raw data
39,H,12.543,+/-0.098,mag,182000000000000.0,0.00984,0.00093,0.00093,,,+/-9.30E-04,Jy,20032MASX.C.......:,1 sigma uncert.,1.65      microns,Broad-band measurement,233901.27 +362108.7 (J2000),Flux in fixed aperture,,From new raw data
40,H (2MASS/FLWO),13.555,+/-0.064,mag,180000000000000.0,0.00388,0.000228,0.000228,,,+/-2.28E-04,Jy,2006AJ....131.1163S,uncertainty,1.662      microns,Broad-band measurement,,Flux in fixed aperture,Profile-fit,From new raw data
41,H (2MASS/FLWO),13.118,+/-0.049,mag,180000000000000.0,0.0058,0.000262,0.000262,,,+/-2.62E-04,Jy,2006AJ....131.1163S,uncertainty,1.662      microns,Broad-band measurement,,Flux in fixed aperture,"4"" aperture",From new raw data
42,K' (UH),12.19,+/-0.07,mag,141000000000000.0,0.00945,0.000609,0.000609,,,+/-6.09E-04,Jy,2000ApJ...529..170S,uncertainty,2.12   microns,Broad-band measurement,23 39 01.3 +36 21 09.8 (J2000),Flux in fixed aperture,,From new raw data
43,K' (UH),13.8,+/-0.1,mag,141000000000000.0,0.00214,0.000198,0.000198,,,+/-1.98E-04,Jy,2000ApJ...529..170S,uncertainty,2.12   microns,Broad-band measurement,23 39 01.3 +36 21 09.8 (J2000),Flux in fixed aperture,Nuclear mag,From new raw data
44,K_s (2MASS/FLWO),12.543,+/-0.029,mag,139000000000000.0,0.00641,0.000171,0.000171,,,+/-1.71E-04,Jy,2006AJ....131.1163S,uncertainty,2.159      microns,Broad-band measurement,,Flux in fixed aperture,"4"" aperture",From new raw data
45,K_s (2MASS/FLWO),12.86,+/-0.042,mag,139000000000000.0,0.00479,0.000185,0.000185,,,+/-1.85E-04,Jy,2006AJ....131.1163S,uncertainty,2.159      microns,Broad-band measurement,,Flux in fixed aperture,Profile-fit,From new raw data
46,K_s,12.13,+/-0.102,mag,138000000000000.0,0.00938,0.000923,0.000923,,,+/-9.23E-04,Jy,20032MASX.C.......:,1 sigma uncert.,2.17      microns,Broad-band measurement,233901.27 +362108.7 (J2000),Flux in fixed aperture,,From new raw data
47,K_s_14arcsec (2MASS),12.271,+/-0.042,mag,138000000000000.0,0.00823,0.000325,0.000325,,,+/-3.25E-04,Jy,20032MASX.C.......:,1 sigma uncert.,2.17      microns,Broad-band measurement,233901.27 +362108.7 (J2000),Flux in fixed aperture,14.0 x 14.0 arcsec aperture.,From new raw data
48,K_s,12.242,+/-0.066,mag,138000000000000.0,0.00846,0.00053,0.00053,,,+/-5.30E-04,Jy,20032MASX.C.......:,1 sigma uncert.,2.17      microns,Broad-band measurement,233901.27 +362108.7 (J2000),Flux in fixed aperture,16.4 x   13.8 arcsec integration area.,From new raw data
49,K (UKIRT),0.0065,+/-15  %,Jy,136000000000000.0,0.0065,0.000975,0.000975,,,+/-9.75E-04,Jy,2001A&A...379..823K,uncertainty,2.2        microns,Broad-band measurement,,Flux in fixed aperture,"Aperture 30"" x 30""",From new raw data
