No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,14-195 keV (Swift),1.366e-10,+/-0.56E-11,erg/s/cm^2^,2.53e+19,5.4e-07,2.21e-08,2.21e-08,,,+/-2.21E-08,Jy,2010ApJS..186..378T,uncertainty,104.50 keV,Broad-band measurement,012.176 +31.978 (J2000),Flux integrated from map,,From new raw data; NED frequency assigned to mid-point ofband in keV
2,14-195 keV (Swift),1.12e-10,,erg/cm^2^/s,2.53e+19,4.43e-07,,,,,,Jy,2011A&A...531A.131G,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,,From reprocessed raw data
3,14-195 keV (Swift),9.5e-11,,erg/cm^2^/s,2.53e+19,3.75e-07,,,,,,Jy,2008ApJ...681..113T,no uncertainty reported,104.50 keV,Broad-band measurement,012.1964 +31.9570 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
4,14-195 keV (Swift),1.56e-10,,erg/cm^2^/s,2.53e+19,6.17e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,Observed flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
5,14-195 keV (Swift),1.592e-10,,erg/cm^2^/s,2.53e+19,6.29e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
6,14-195 keV (Swift),1.4481e-10,+/-141.91E-12,erg/s/cm^2^,2.53e+19,5.72e-07,5.61e-07,5.61e-07,,,+/-5.61E-07,Jy,2018ApJS..235....4O,90% confidence,104.50 keV,Broad-band measurement,012.19764426 +31.95555554 (J2000),From fitting to map,S/N = 79.47 ; power law model,From new raw data; NED frequency assigned to mid-point ofband in keV
7,15-150 keV (Swift),1.4e-10,+/-2.9e-12,erg/cm^2^/s,1.99e+19,7.04e-07,1.46e-08,1.46e-08,,,+/-1.46E-08,Jy,2010A&A...524A..64C,uncertainty,82.50 keV,Broad-band measurement,012.185 +31.954 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
8,14-150 keV (Suzaku),7.6e-12,,erg/cm^2^/s,1.98e+19,3.84e-08,,,,,,Jy,2014MNRAS.437.2806M,no uncertainty reported,82.00 keV,Broad-band measurement,,From fitting to map,,From new raw data; NED frequency assigned to mid-point ofband in keV
9,14-150 keV (XMM),7.04e-12,,erg/cm^2^/s,1.98e+19,3.56e-08,,,,,,Jy,2014MNRAS.437.2806M,no uncertainty reported,82.00 keV,Broad-band measurement,,From fitting to map,,From new raw data; NED frequency assigned to mid-point ofband in keV
10,14-150 keV (Swift),1.393e-10,,erg/cm^2^/s,1.98e+19,7.04e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,82.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
11,40-100 keV INTEGRAL,6.6e-11,,erg/cm^2^/s,1.69e+19,3.91e-07,,,,,,Jy,2009A&A...505..417B,no uncertainty reported,70.00 keV,Broad-band measurement,12.19642 31.95697 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
12,17-60 keV (INTEGRAL),7.41e-11,+/-0.83E-11,erg s^-1^ cm^-2^,9.31e+18,7.96e-07,8.92e-08,8.92e-08,,,+/-8.92E-08,Jy,2007A&A...462...57S,uncertainty,38.50   keV,Broad-band measurement,,Flux integrated from map,,Averaged new and previously published data; NED frequencyassigned to mid-point of band in keV
13,15-55 keV (Swift),7.71e-11,+/-0.20E-11,erg/cm^2^/s,8.46e+18,9.11e-07,2.36e-08,2.36e-08,,,+/-2.36E-08,Jy,2009ApJ...699..603A,uncertainty,35.00 keV,Broad-band measurement,012.188 +31.962 (J2000),Flux integrated from map,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
14,20-50 keV (Swift),6.02e-11,,erg/cm^2^/s,8.46e+18,7.12e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,35.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
15,20-40 keV (INTEGRAL),4.2e-11,,erg/cm^2^/s,7.25e+18,5.79e-07,,,,,,Jy,2009A&A...505..417B,no uncertainty reported,30.00 keV,Broad-band measurement,12.19642 31.95697 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
16,2-10 keV (ASCA),7.58e-12,,ergs/s/cm^2^,1.45e+18,5.23e-07,,,,,,Jy,2001ApJS..133....1U,no uncertainty reported,6.00 keV,Broad-band measurement,012.1999 +31.9574 (J2000),Flux integrated from map,,From reprocessed raw data; Extinction-corrected for MilkyWay; NED frequency assigned to mid-point of band in keV
17,2-10 keV (XMM),2.79e-11,,erg/cm^2^/s,1.45e+18,1.92e-06,,,,,,Jy,2009ApJ...705..454N,no uncertainty reported,6.00 keV,Broad-band measurement,,Total flux,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
18,2-10 keV (XMM),2.6939e-11,,erg/cm^2^/s,1.45e+18,1.86e-06,,,,,,Jy,2011A&A...532A..84S,no uncertainty reported,6.00 keV,Broad-band measurement,,Modelled datum,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
19,2-10 keV (XMM),2.809e-11,,erg/s/cm^2^,1.45e+18,1.94e-06,,,,,,Jy,2011MNRAS.413.1206B,no uncertainty reported,6.00 keV,Broad-band measurement,012.201 +31.957 (J2000),Modelled datum,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
20,2-10 keV (Suzaku),3.6e-11,,erg/cm^2^/s,1.45e+18,2.48e-06,,,,,,Jy,2014MNRAS.437.2806M,no uncertainty reported,6.00 keV,Broad-band measurement,,From fitting to map,,From new raw data; NED frequency assigned to mid-point ofband in keV
21,2-10 keV (XMM),4.2e-11,,erg/cm^2^/s,1.45e+18,2.9e-06,,,,,,Jy,2014MNRAS.437.2806M,no uncertainty reported,6.00 keV,Broad-band measurement,,From fitting to map,,From new raw data; NED frequency assigned to mid-point ofband in keV
22,2-10 keV (Swift),5.48e-11,,erg/cm^2^/s,1.45e+18,3.78e-06,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,6.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
23,2-10 keV (Swift),2.71e-11,,erg/cm^2^/s,1.45e+18,1.87e-06,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,6.00 keV,Broad-band measurement,,Modelled datum,Observed flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
24,2-8 keV (ASCA),3.56e-12,,ergs/cm^2^/s,1.21e+18,2.94e-07,,,,,,Jy,2007AJ....134.1263C,no uncertainty reported,5.00 keV,Broad-band measurement,,Modelled datum,,Averaged from previously published data; OBJ_NAME modifiedfrom published value; NED frequency assigned to mid-point of band in keV
25,0.3-8 keV (Chandra),2.11e-12,,erg/cm^2^/s,1e+18,2.11e-07,,,,,,Jy,2016ApJS..224...40W,no uncertainty reported,4.15 keV,Broad-band measurement,,Flux integrated from map,Average flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
26,0.7-7 keV (ASCA),2.98e-12,,ergs/s/cm^2^,9.31e+17,3.2e-07,,,,,,Jy,2001ApJS..133....1U,no uncertainty reported,3.85 keV,Broad-band measurement,012.1999 +31.9574 (J2000),Flux integrated from map,,From reprocessed raw data; Extinction-corrected for MilkyWay; NED frequency assigned to mid-point of band in keV
27,0.7-2 keV (ASCA),5e-14,,ergs/s/cm^2^,3.26e+17,1.53e-08,,,,,,Jy,2001ApJS..133....1U,no uncertainty reported,1.35 keV,Broad-band measurement,012.1999 +31.9574 (J2000),Flux integrated from map,,From reprocessed raw data; Extinction-corrected for MilkyWay; NED frequency assigned to mid-point of band in keV
28,0.2-2 keV (ROSAT),1.3275e-13,+/-7.9 %,erg/s/cm^2^,3.15e+17,4.21e-08,3.33e-09,3.33e-09,,,+/-3.33E-09,Jy,2000WGA...C...0000W,mean error,1.3       keV,Broad-band measurement,004847.2 +315717. (J2000),Flux integrated from map,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
29,0.5-2 keV (ASCA),1.38e-13,,ergs/cm^2^/s,3.02e+17,4.57e-08,,,,,,Jy,2007AJ....134.1263C,no uncertainty reported,1.25 keV,Broad-band measurement,,Modelled datum,,Averaged from previously published data; OBJ_NAME modifiedfrom published value; NED frequency assigned to mid-point of band in keV
30,0.5-2 keV (XMM),1.23e-13,,erg/cm^2^/s,3.02e+17,4.07e-08,,,,,,Jy,2009ApJ...705..454N,no uncertainty reported,1.25 keV,Broad-band measurement,,Total flux,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
31,0.1-2.4 keV (Swift),1.2e-13,,erg/cm^2^/s,3.02e+17,3.97e-08,,,,,,Jy,2010A&A...520A..47M,no uncertainty reported,1.25 keV,Broad-band measurement,012.196 +31.957 (J2000),Flux integrated from map,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
32,0.1-2.4 keV (ROSAT),1.2e-13,,erg/cm^2^/s,3.02e+17,3.97e-08,,,,,,Jy,2009A&A...495..691M,no uncertainty reported,1.25 keV,Broad-band measurement,00 48 47.0 +31 57 24.9 (J2000),Not reported in paper,,Averaged from previously published data; NED frequencyassigned to mid-point of band in keV
33,0.5-2 keV (XMM),1.17e-13,,erg/cm^2^/s,3.02e+17,3.87e-08,,,,,,Jy,2011A&A...532A..84S,no uncertainty reported,1.25 keV,Broad-band measurement,,Modelled datum,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
34,0.5-2 keV (Suzaku),3.3e-13,,erg/cm^2^/s,3.02e+17,1.09e-07,,,,,,Jy,2014MNRAS.437.2806M,no uncertainty reported,1.25 keV,Broad-band measurement,,From fitting to map,,From new raw data; NED frequency assigned to mid-point ofband in keV
35,0.5-2 keV (XMM),3.4e-13,,erg/cm^2^/s,3.02e+17,1.13e-07,,,,,,Jy,2014MNRAS.437.2806M,no uncertainty reported,1.25 keV,Broad-band measurement,,From fitting to map,,From new raw data; NED frequency assigned to mid-point ofband in keV
36,1482A (IUE),1.9e-15,+/-0.13E-14,ergs cm^-2 s^-1 A^-1,2020000000000000.0,0.000139,9.54e-05,9.54e-05,,,+/-9.54E-05,Jy,1993ApJS...86....5K,uncertainty,1482   A,Broad-band measurement; flux integrated over line,,Flux in fixed aperture,"20""x10"" aperture",Averaged from new and transformed previously published data
37,FUV (GALEX) AB,16.7,+/-0.01,mag,1980000000000000.0,0.000759,6.99e-06,6.99e-06,,,+/-6.99E-06,Jy,2007ApJS..173..185G,uncertainty,1516 A,Broad-band measurement,00 48 47.1 +31 57 25.1 (J2000),Total flux,,From new raw data
38,FUV (GALEX),17.07,+/-0.02,mag,1950000000000000.0,7.74e-05,1.43e-06,1.43e-06,,,+/-1.43E-06,Jy,2015ApJS..220....6B,uncertainty,1539 A,Broad-band measurement,00 48 47.124 +31 57 24.48 (J2000),Flux in fixed aperture,D25 magnitude,From reprocessed raw data
39,FUV (GALEX),16.2,+/-0.05,mag,1950000000000000.0,0.000172,7.94e-06,7.94e-06,,,+/-7.94E-06,Jy,2015ApJS..220....6B,uncertainty,1539 A,Broad-band measurement,00 48 47.124 +31 57 24.48 (J2000),Flux in fixed aperture,Asymptotic magnitude,From reprocessed raw data
40,FUV (GALEX) AB,17.3939,+/-0.0489659,mag,1950000000000000.0,0.0004,1.81e-05,1.81e-05,,,+/-1.81E-05,Jy,2012GASC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,12.196805073289 31.957310760405 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
41,FUV (GALEX) AB,19.368,+/-0.112477,mag,1950000000000000.0,6.5e-05,6.73e-06,6.73e-06,,,+/-6.73E-06,Jy,2012GASC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,12.196805073289 31.957310760405 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
42,FUV (GALEX) AB,17.2835,+/-0.0201004,mag,1950000000000000.0,0.000443,8.2e-06,8.2e-06,,,+/-8.20E-06,Jy,2012GMSC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,12.196845170475 31.957209921597 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
43,FUV (GALEX) AB,19.4495,+/-0.0543213,mag,1950000000000000.0,6.03e-05,3.02e-06,3.02e-06,,,+/-3.02E-06,Jy,2012GMSC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,12.196845170475 31.957209921597 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
44,1913A (IUE),2.3e-15,+/-0.09E-14,ergs cm^-2 s^-1 A^-1,1570000000000000.0,0.000281,0.00011,0.00011,,,+/-1.10E-04,Jy,1993ApJS...86....5K,uncertainty,1913   A,Broad-band measurement; flux integrated over line,,Flux in fixed aperture,"20""x10"" aperture",Averaged from new and transformed previously published data
45,NUV (GALEX) AB,16.17,+/-0.01,mag,1320000000000000.0,0.00124,1.14e-05,1.14e-05,,,+/-1.14E-05,Jy,2007ApJS..173..185G,uncertainty,2267 A,Broad-band measurement,00 48 47.1 +31 57 25.1 (J2000),Total flux,,From new raw data
