No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,2-10 keV (XMM),2.4e-12,,erg/cm^2^/s,1.45e+18,1.66e-07,,,,,,Jy,2012ApJ...747L..11T,no uncertainty reported,6.00 keV,Broad-band measurement,,Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
2,0.5-2 keV (XMM),3.8e-14,,erg/cm^2^/s,3.02e+17,1.26e-08,,,,,,Jy,2012ApJ...747L..11T,no uncertainty reported,1.25 keV,Broad-band measurement,,Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
3,FUV (GALEX) AB,20.682,+/-0.137259,mag,1950000000000000.0,1.94e-05,2.45e-06,2.45e-06,,,+/-2.45E-06,Jy,2012GASC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,13.484460556884 -70.63449602061 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
4,FUV (GALEX) AB,21.5249,+/-0.180555,mag,1950000000000000.0,8.91e-06,1.48e-06,1.48e-06,,,+/-1.48E-06,Jy,2012GASC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,13.484460556884 -70.63449602061 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
5,FUV (GALEX) AB,20.7626,+/-0.0773984,mag,1950000000000000.0,1.8e-05,1.28e-06,1.28e-06,,,+/-1.28E-06,Jy,2012GMSC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,13.485220526866 -70.63449604826 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
6,FUV (GALEX) AB,21.7488,+/-0.0916933,mag,1950000000000000.0,7.25e-06,6.12e-07,6.12e-07,,,+/-6.12E-07,Jy,2012GMSC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,13.485220526866 -70.63449604826 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
7,NUV (GALEX) AB,19.7008,+/-0.0544053,mag,1290000000000000.0,4.78e-05,2.4e-06,2.4e-06,,,+/-2.40E-06,Jy,2012GASC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,13.484460556884 -70.63449602061 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
8,NUV (GALEX) AB,20.5689,+/-0.0660475,mag,1290000000000000.0,2.15e-05,1.31e-06,1.31e-06,,,+/-1.31E-06,Jy,2012GASC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,13.484460556884 -70.63449602061 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
9,NUV (GALEX) AB,19.6663,+/-0.0259112,mag,1290000000000000.0,4.94e-05,1.18e-06,1.18e-06,,,+/-1.18E-06,Jy,2012GMSC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,13.485220526866 -70.63449604826 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
10,NUV (GALEX) AB,20.7001,+/-0.0312091,mag,1290000000000000.0,1.91e-05,5.48e-07,5.48e-07,,,+/-5.48E-07,Jy,2012GMSC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,13.485220526866 -70.63449604826 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
