No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,14-195 keV (Swift),2.04e-11,,erg/cm^2^/s,2.53e+19,8.06e-08,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,Observed flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
2,14-195 keV (Swift),2.29e-11,,erg/cm^2^/s,2.53e+19,9.05e-08,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
3,14-195 keV (Swift),1.686e-11,+/-14.69E-12,erg/s/cm^2^,2.53e+19,6.66e-08,5.81e-08,5.81e-08,,,+/-5.81E-08,Jy,2018ApJS..235....4O,90% confidence,104.50 keV,Broad-band measurement,346.16989700 +12.30164675 (J2000),From fitting to map,S/N = 8.20 ; power law model,From new raw data; NED frequency assigned to mid-point ofband in keV
4,15-150 keV (Swift),1.9e-11,+/-1.1e-11,erg/cm^2^/s,1.99e+19,9.55e-08,5.53e-08,5.53e-08,,,+/-5.53E-08,Jy,2010A&A...524A..64C,uncertainty,82.50 keV,Broad-band measurement,346.191 +12.307 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
5,14-150 keV (Swift),2e-11,,erg/cm^2^/s,1.98e+19,1.01e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,82.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
6,15-55 keV (Swift),1.11e-11,+/-0.20E-11,erg/cm^2^/s,8.46e+18,1.31e-07,2.36e-08,2.36e-08,,,+/-2.36E-08,Jy,2009ApJ...699..603A,uncertainty,35.00 keV,Broad-band measurement,346.200 +12.300 (J2000),Flux integrated from map,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
7,20-50 keV (Swift),7.1e-12,,erg/cm^2^/s,8.46e+18,8.39e-08,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,35.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
8,2-10 keV (XMM),-11.95,,log(erg/cm^2^/s),1.45e+18,7.74e-08,,,,,,Jy,2006A&A...455..173P,no uncertainty reported,6   keV,Broad-band measurement,23 04 56.7 +12 19 23.2 (J2000),Flux integrated from map,Nuclear flux,From new raw data; Extinction-corrected for internal andMilky Way; NED frequency assigned to mid-point of band in keV
9,2-10 keV (ASCA),3.9e-13,,ergs s^-1^ cm^-2^,1.45e+18,2.69e-08,,,,,,Jy,2005ApJS..161..185U,no uncertainty reported,6   keV,Broad-band measurement,346.2265 12.3140 (J2000),From fitting to map,,From new raw data; Extinction-corrected for Milky Way; NEDfrequency assigned to mid-point of band in keV
10,2-10 keV (XMM),2.25e-13,,erg/s/cm^2^,1.45e+18,1.55e-08,,,,,,Jy,2009A&A...500..999A,no uncertainty reported,6.00 keV,Broad-band measurement,23 04 56.69 +12 19 23.20 (J2000),Modelled datum,Observed flux,From new raw data; NED frequency assigned to mid-point ofband in keV
11,2-10 keV (XMM),3.3e-13,,erg/s/cm^2^,1.45e+18,2.28e-08,,,,,,Jy,2011MNRAS.413.1206B,no uncertainty reported,6.00 keV,Broad-band measurement,346.240 +12.325 (J2000),Modelled datum,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
12,2-10 keV (Swift),3e-13,,erg/cm^2^/s,1.45e+18,2.07e-08,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,6.00 keV,Broad-band measurement,,Modelled datum,Observed flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
13,2-10 keV (Swift),8.5e-12,,erg/cm^2^/s,1.45e+18,5.86e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,6.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
14,0.3-8 keV (Chandra),5.74e-14,,erg/cm^2^/s,1e+18,5.74e-09,,,,,,Jy,2016ApJS..224...40W,no uncertainty reported,4.15 keV,Broad-band measurement,,Flux integrated from map,Average flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
15,0.7-7 keV (ASCA),3.9e-13,,ergs s^-1^ cm^-2^,9.31e+17,4.19e-08,,,,,,Jy,2005ApJS..161..185U,no uncertainty reported,3.85   keV,Broad-band measurement,346.2265 12.3140 (J2000),From fitting to map,,From new raw data; Extinction-corrected for Milky Way; NEDfrequency assigned to mid-point of band in keV
16,0.7-2 keV (ASCA),1.3e-13,,ergs s^-1^ cm^-2^,3.26e+17,3.99e-08,,,,,,Jy,2005ApJS..161..185U,no uncertainty reported,1.35   keV,Broad-band measurement,346.2265 12.3140 (J2000),From fitting to map,,From new raw data; Extinction-corrected for Milky Way; NEDfrequency assigned to mid-point of band in keV
17,FUV (GALEX) AB,14.81,+/-0.01,mag,1980000000000000.0,0.00433,3.98e-05,3.98e-05,,,+/-3.98E-05,Jy,2007ApJS..173..185G,uncertainty,1516 A,Broad-band measurement,23 04 56.7 +12 19 22.4 (J2000),Total flux,,From new raw data
18,FUV (GALEX),9.56,,milliJy,1980000000000000.0,0.00956,,,,,,Jy,2011AJ....142...38Z,no uncertainty reported,0.1516 microns,Broad-band measurement,23 04 56.6 +12 19 22.40 (J2000),Flux in fixed aperture,,From reprocessed raw data
19,FUV (GALEX) AB,13.93,+/-0.01,mag,1960000000000000.0,0.00973,8.96e-05,8.96e-05,,,+/-8.96E-05,Jy,2018ApJS..234...18B,1 sigma,1530 A,Broad-band measurement,346.235905 +12.322926 (J2000),Total flux,Asymptotic magnitude,From new raw data
20,FUV (GALEX),13.96,+/-0.03,mag,1950000000000000.0,0.00136,3.75e-05,3.75e-05,,,+/-3.75E-05,Jy,2015ApJS..220....6B,uncertainty,1539 A,Broad-band measurement,23 04 56.676 +12 19 22.12 (J2000),Flux in fixed aperture,Asymptotic magnitude,From reprocessed raw data
21,FUV (GALEX),14.13,+/-0.01,mag,1950000000000000.0,0.00116,1.07e-05,1.07e-05,,,+/-1.07E-05,Jy,2015ApJS..220....6B,uncertainty,1539 A,Broad-band measurement,23 04 56.676 +12 19 22.12 (J2000),Flux in fixed aperture,D25 magnitude,From reprocessed raw data
