No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,2-10 keV (XMM),2.7e-13,,erg cm^-2^ s^-1^,1.45e+18,1.86e-08,,,,,,Jy,2006A&A...446..459C,no uncertainty reported,6   keV,Broad-band measurement,08 55 34.8 +58 44 01.6 (J2000),Flux integrated from map,,From new raw data; NED frequency assigned to mid-point ofband in keV
2,2-10 keV (XMM),3.5e-14,+/-0.19E-13,erg/s/cm^2^,1.45e+18,2.41e-09,1.31e-09,1.31e-09,,,+/-1.31E-09,Jy,2009A&A...506.1107G,uncertainty,6.00 keV,Broad-band measurement,08 55 34.75 +58 44 03.9 (J2000),Flux integrated from map,Observed flux,From new raw data; NED frequency assigned to mid-point ofband in keV
3,0.2-4 keV (EINSTEIN),,<3.53E-13,ergs sec^-1^ cm^-2^,5.25e+17,,,,6.73e-08,,<6.73E-08,Jy,1992ApJS...80..531F,3 sigma,2.1    keV,Broad-band measurement; synthetic band,8 51 41 58 55 30 (B1950),Flux integrated from map,,From reprocessed raw data; Extinction-corrected for MilkyWay; NED frequency assigned to mid-point of band in keV
4,0.5-2 keV (XMM),2e-14,,erg cm^-2^ s^-1^,3.02e+17,6.62e-09,,,,,,Jy,2006A&A...446..459C,no uncertainty reported,1.25   keV,Broad-band measurement,08 55 34.8 +58 44 01.6 (J2000),Flux integrated from map,,From new raw data; NED frequency assigned to mid-point ofband in keV
5,0.5-2 keV (XMM),2e-14,+/-0.11E-13,erg/s/cm^2^,3.02e+17,6.62e-09,3.64e-09,3.64e-09,,,+/-3.64E-09,Jy,2009A&A...506.1107G,uncertainty,1.25 keV,Broad-band measurement,08 55 34.75 +58 44 03.9 (J2000),Flux integrated from map,Observed flux,From new raw data; NED frequency assigned to mid-point ofband in keV
6,FUV (GALEX) AB,17.07,+/-0.051,mag,1980000000000000.0,0.00054,2.53e-05,2.53e-05,,,+/-2.53E-05,Jy,2017MNRAS.464.3920S,uncertainty,1516 A,Broad-band measurement,,Flux in fixed aperture,Mag uncorrected for extinction,From reprocessed raw data
7,FUV (GALEX) AB,15.5,+/-0.01,mag,1960000000000000.0,0.00229,2.11e-05,2.11e-05,,,+/-2.11E-05,Jy,2018ApJS..234...18B,1 sigma,1530 A,Broad-band measurement,133.894531 +58.734410 (J2000),Total flux,Asymptotic magnitude,From new raw data
8,NUV (GALEX) AB,16.37,+/-0.030,mag,1320000000000000.0,0.00103,2.84e-05,2.84e-05,,,+/-2.84E-05,Jy,2017MNRAS.464.3920S,uncertainty,2267 A,Broad-band measurement,,Flux in fixed aperture,Mag uncorrected for extinction,From reprocessed raw data
9,NUV (GALEX) AB,14.99,+/-0.01,mag,1300000000000000.0,0.00367,3.38e-05,3.38e-05,,,+/-3.38E-05,Jy,2018ApJS..234...18B,1 sigma,2310 A,Broad-band measurement,133.894531 +58.734410 (J2000),Total flux,Asymptotic magnitude,From new raw data
10,u (SDSS PSF) AB,17.354,+/-0.018,asinh mag,836000000000000.0,0.000431,7.14e-06,7.14e-06,,,+/-7.14E-06,Jy,2007SDSS6.C...0000:,based on count statistics only,3585       A,Broad-band measurement,133.8946282194 58.7343981056 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; INTERP - object contains interpolated-over pixels; BINNED1 - detected at >=5 sigma in original imaging frame; BINNED_CENTER - image was binned while centroiding; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children;,From new raw data
