No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,15-150 keV (Swift),1.3e-11,+/-7.7e-12,erg/cm^2^/s,1.99e+19,6.53e-08,3.87e-08,3.87e-08,,,+/-3.87E-08,Jy,2010A&A...524A..64C,uncertainty,82.50 keV,Broad-band measurement,352.203 +03.483 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
2,2-10 keV (XMM),2.62e-13,,erg/cm^2^/s,1.45e+18,1.81e-08,,,,,,Jy,2011A&A...532A..84S,no uncertainty reported,6.00 keV,Broad-band measurement,,Modelled datum,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
3,0.2-4 keV (EINSTEIN),,<11.82E-13,ergs sec^-1^ cm^-2^,5.25e+17,,,,2.25e-07,,<2.25E-07,Jy,1992ApJS...80..531F,3 sigma,2.1    keV,Broad-band measurement; synthetic band,23 26 30 3 15 30 (B1950),Flux integrated from map,,From reprocessed raw data; Extinction-corrected for MilkyWay; NED frequency assigned to mid-point of band in keV
4,0.5-2 keV (XMM),2.7e-14,,erg/cm^2^/s,3.02e+17,8.94e-09,,,,,,Jy,2011A&A...532A..84S,no uncertainty reported,1.25 keV,Broad-band measurement,,Modelled datum,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
5,O VII 22.1 A (XMM),4.05e-14,+/-4.48E-14,erg/cm^2^/s,1.36e+17,4050000000.0,4480000000.0,4480000000.0,,,+/-4.48E+09,Jy-Hz,2011ApJ...727..130K,uncertainty,22.1 A,Line measurement; flux integrated over line; lines measured in emission,,From fitting to map,,Averaged from previously published data
6,FUV (GALEX) AB,18.2694,+/-0.0754691,mag,1950000000000000.0,0.000179,1.24e-05,1.24e-05,,,+/-1.24E-05,Jy,2012GASC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,352.26629769640 3.5332531805485 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
7,FUV (GALEX) AB,20.1754,+/-0.161218,mag,1950000000000000.0,3.09e-05,4.59e-06,4.59e-06,,,+/-4.59E-06,Jy,2012GASC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,352.26629769640 3.5332531805485 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
8,NUV (GALEX) AB,18.0091,+/-0.0449079,mag,1290000000000000.0,0.000227,9.39e-06,9.39e-06,,,+/-9.39E-06,Jy,2012GASC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,352.26629769640 3.5332531805485 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
9,NUV (GALEX) AB,20.2695,+/-0.100840,mag,1290000000000000.0,2.83e-05,2.63e-06,2.63e-06,,,+/-2.63E-06,Jy,2012GASC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,352.26629769640 3.5332531805485 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
10,[Ne V] 3425 (HST),8.6e-16,+/-0.38E-15,erg/cm^2^/s,875000000000000.0,86000000.0,38000000.0,38000000.0,,,+/-3.80E+07,Jy-Hz,2010MNRAS.405.1315M,3 sigma,3425 A,Line measurement; flux integrated over line; lines measured in emission,,Flux integrated from map,Nuclear flux,From reprocessed raw data
