No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,14-195 keV (Swift),5.27e-11,+/-0.58E-11,erg/s/cm^2^,2.53e+19,2.08e-07,2.29e-08,2.29e-08,,,+/-2.29E-08,Jy,2010ApJS..186..378T,uncertainty,104.50 keV,Broad-band measurement,290.275 -58.694 (J2000),Flux integrated from map,,From new raw data; NED frequency assigned to mid-point ofband in keV
2,14-195 keV (Swift),5.44e-11,,erg/cm^2^/s,2.53e+19,2.15e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,Observed flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
3,14-195 keV (Swift),5.35e-11,,erg/cm^2^/s,2.53e+19,2.11e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
4,14-195 keV (Swift),5.877e-11,+/-56.22E-12,erg/s/cm^2^,2.53e+19,2.32e-07,2.22e-07,2.22e-07,,,+/-2.22E-07,Jy,2018ApJS..235....4O,90% confidence,104.50 keV,Broad-band measurement,290.33217350 -58.69620800 (J2000),From fitting to map,S/N = 30.89 ; power law model,From new raw data; NED frequency assigned to mid-point ofband in keV
5,15-150 keV (Swift),4.4e-11,+/-4.8e-12,erg/cm^2^/s,1.99e+19,2.21e-07,2.41e-08,2.41e-08,,,+/-2.41E-08,Jy,2010A&A...524A..64C,uncertainty,82.50 keV,Broad-band measurement,290.336 -58.706 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
6,14-150 keV (Swift),4.68e-11,,erg/cm^2^/s,1.98e+19,2.36e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,82.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
7,40-100 keV INTEGRAL,2.8e-11,,erg/cm^2^/s,1.69e+19,1.66e-07,,,,,,Jy,2009A&A...505..417B,no uncertainty reported,70.00 keV,Broad-band measurement,290.30920 -58.67083 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
8,15-55 keV (Swift),3.54e-11,+/-0.28E-11,erg/cm^2^/s,8.46e+18,4.18e-07,3.31e-08,3.31e-08,,,+/-3.31E-08,Jy,2009ApJ...699..603A,uncertainty,35.00 keV,Broad-band measurement,290.323 -58.677 (J2000),Flux integrated from map,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
9,20-50 keV (Swift),2.13e-11,,erg/cm^2^/s,8.46e+18,2.52e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,35.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
10,20-40 keV (INTEGRAL),1.9e-11,,erg/cm^2^/s,7.25e+18,2.62e-07,,,,,,Jy,2009A&A...505..417B,no uncertainty reported,30.00 keV,Broad-band measurement,290.30920 -58.67083 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
11,F_2-10_ keV,2.9,+/-10  %,10^-11^ erg/s/cm^2^,1.45e+18,2e-06,2e-07,2e-07,,,+/-2.00E-07,Jy,1989MNRAS.240..833T,typical accuracy,6.0    keV,Broad-band measurement,,Flux integrated from map,Energy index 0.52,From new raw data; NED frequency assigned to mid-point ofband in keV
12,2.0-10 keV (HEAO-1),3.8e-11,,ergs cm^-2^ s^-1^,1.45e+18,2.62e-06,,,,,,Jy,2006AJ....131.2843S,no uncertainty reported,6   keV,Broad-band measurement,19 21 14.2 -58 40 12 (J2000),Flux integrated from map,,Transformed from previously published data; NED frequencyassigned to mid-point of band in keV
13,2.0-10 keV,2.7e-11,,ergs cm^-2^ s^-1^,1.45e+18,1.86e-06,,,,,,Jy,2006AJ....131.2843S,no uncertainty reported,6   keV,Broad-band measurement,19 21 14.2 -58 40 12 (J2000),Flux integrated from map,From 2003A&A...397..883G,Averaged from previously published data; NED frequencyassigned to mid-point of band in keV
14,2-10 keV,2.65e-14,,W/m^2^,1.45e+18,1.83e-06,,,,,,Jy,2004A&A...418..465L,no uncertainty reported,6   keV,Broad-band measurement,,Flux integrated from map,Intrinsic flux,Averaged from previously published data; Extinction-correctedfor Milky Way; NED frequency assigned to mid-point of band in keV
15,2-10 keV,2.65e-14,,W/m^2^,1.45e+18,1.83e-06,,,,,,Jy,2004A&A...418..465L,no uncertainty reported,6   keV,Broad-band measurement,,Flux integrated from map,Observed flux,Averaged from previously published data; NED frequencyassigned to mid-point of band in keV
16,2-10 keV (BeppoSAX),5.8e-11,+/-0.70E-11,erg/cm^2^/s,1.45e+18,4e-06,4.83e-07,4.83e-07,,,+/-4.83E-07,Jy,2007A&A...472..705V,uncertainty,6.00 keV,Broad-band measurement,19 21 08.9 -58 41 09.6 (J2000),Flux integrated from map,,From new raw data; Extinction-corrected for Milky Way; NEDfrequency assigned to mid-point of band in keV
17,2-10 keV (ASCA),1.885e-11,,ergs/s/cm^2^,1.45e+18,1.3e-06,,,,,,Jy,2001ApJS..133....1U,no uncertainty reported,6.00 keV,Broad-band measurement,290.3304 -58.6835 (J2000),Flux integrated from map,,From reprocessed raw data; Extinction-corrected for MilkyWay; NED frequency assigned to mid-point of band in keV
18,2-10 keV (XMM),2.82e-11,,erg/cm^2^/s,1.45e+18,1.94e-06,,,,,,Jy,2009A&A...507..159D,no uncertainty reported,6.00 keV,Broad-band measurement,,Flux integrated from map,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
19,2-10 keV (Swift),2.19e-11,,erg/cm^2^/s,1.45e+18,1.51e-06,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,6.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
20,2-10 keV (Swift),2.17e-11,,erg/cm^2^/s,1.45e+18,1.5e-06,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,6.00 keV,Broad-band measurement,,Modelled datum,Observed flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
21,0.7-7 keV (ASCA),2.392e-11,,ergs/s/cm^2^,9.31e+17,2.57e-06,,,,,,Jy,2001ApJS..133....1U,no uncertainty reported,3.85 keV,Broad-band measurement,290.3304 -58.6835 (J2000),Flux integrated from map,,From reprocessed raw data; Extinction-corrected for MilkyWay; NED frequency assigned to mid-point of band in keV
22,0.7-2 keV (ASCA),9.84e-12,,ergs/s/cm^2^,3.26e+17,3.02e-06,,,,,,Jy,2001ApJS..133....1U,no uncertainty reported,1.35 keV,Broad-band measurement,290.3304 -58.6835 (J2000),Flux integrated from map,,From reprocessed raw data; Extinction-corrected for MilkyWay; NED frequency assigned to mid-point of band in keV
23,0.1-2.4 keV (ROSAT),6.68e-11,+/-3.61e-12,erg/cm^2^/s,3.02e+17,2.21e-05,1.2e-06,1.2e-06,,,+/-1.20E-06,Jy,2010MNRAS.401.1151M,uncertainty,1.25 keV,Broad-band measurement,19 21 14.69 -58 40 15.6 (J2000),Modelled datum,Unabsorbed flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
24,1000 A (FUSE),2.78e-13,+/-0.06E-13,ergs/cm^2^/s/A,3000000000000000.0,0.00928,0.0002,0.0002,,,+/-2.00E-04,Jy,2004ApJ...615..135S,uncertainty,1000 A,Broad-band measurement,,From fitting to map,Power-law continuum fit,From reprocessed raw data
25,1030 A (FUSE),5.2e-14,,erg/cm^2^/s/A,2910000000000000.0,0.00184,,,,,,Jy,2006ApJS..165..229F,no uncertainty reported,1030   A,Broad-band measurement,,Flux integrated from map,S/N = 16.0,From reprocessed raw data
26,1031 A (FUSE),5.2e-14,,erg/cm^2^/s/A,2910000000000000.0,0.00185,,,,,,Jy,2009ApJS..182..378W,no uncertainty reported,1031 A,Broad-band measurement,,Flux integrated from map,,From new raw data
27,FUV (GALEX) AB,14.7699,+/-0.0194780,mag,1950000000000000.0,0.00449,8.05e-05,8.05e-05,,,+/-8.05E-05,Jy,2012GASC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,290.30881559508 -58.67040637093 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
28,FUV (GALEX) AB,15.0841,+/-0.0240337,mag,1950000000000000.0,0.00336,7.44e-05,7.44e-05,,,+/-7.44E-05,Jy,2012GASC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,290.30881559508 -58.67040637093 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
29,NUV (GALEX) AB,14.6112,+/-0.0100656,mag,1290000000000000.0,0.00519,4.81e-05,4.81e-05,,,+/-4.81E-05,Jy,2012GASC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,290.30881559508 -58.67040637093 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
30,NUV (GALEX) AB,15.2154,+/-0.0147672,mag,1290000000000000.0,0.00298,4.05e-05,4.05e-05,,,+/-4.05E-05,Jy,2012GASC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,290.30881559508 -58.67040637093 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
31,U (Johnson),9.31,+/-0.38,milliJy,819000000000000.0,0.00931,0.00038,0.00038,,,+/-3.80E-04,Jy,1983ApJS...52..341M,1 sigma,0.366      microns,Broad-band measurement,191657.0 -584552 (B1950),Flux in fixed aperture,"13.6"" aperture",From new raw data
32,U (Johnson),7.63,+/-0.42,milliJy,819000000000000.0,0.00763,0.00042,0.00042,,,+/-4.20E-04,Jy,1983ApJS...52..341M,1 sigma,0.366      microns,Broad-band measurement,191657.0 -584552 (B1950),Flux in fixed aperture,"9.7"" aperture",From new raw data
33,U (Johnson),8.46,+/-0.47,milliJy,819000000000000.0,0.00846,0.00047,0.00047,,,+/-4.70E-04,Jy,1983ApJS...52..341M,1 sigma,0.366      microns,Broad-band measurement,191657.0 -584552 (B1950),Flux in fixed aperture,"17.7"" aperture",From new raw data
34,[Ne III] 3968,,<56.7E-15,erg/cm^2^/s,756000000000000.0,,,,5670000000.0,,<5.67E+09,Jy-Hz,2017ApJ...850...74K,3 sigma,3968 A,Line measurement; flux integrated over line; lines measured in emission,,From fitting to map,Spectral fitting flag=9; see paper,From reprocessed raw data
35,B (Cousins) (B_T),14.36,+/-0.09,mag,681000000000000.0,0.00767,0.000663,0.000663,,,+/-6.63E-04,Jy,1989ESOLV.C...0000L,typical accuracy,4400       A,Broad-band measurement; photometric system transformed,191656 -5845.9 (B1950),Modelled datum,,From new raw data
36,B (Cousins) (B_25),14.46,+/-0.09,mag,681000000000000.0,0.00701,0.000606,0.000606,,,+/-6.06E-04,Jy,1989ESOLV.C...0000L,typical accuracy,4400       A,Broad-band measurement; photometric system transformed,191656 -5845.9 (B1950),Modelled datum,,From new raw data
37,B (m_B),14.32,+/-0.21,mag,681000000000000.0,0.00797,0.0017,0.0017,,,+/-1.70E-03,Jy,1991RC3.9.C...0000d,rms uncertainty,4400       A,Broad-band measurement,191657.0 -584554 (B1950),Multiple methods,,Homogenized from new and previously published data; StandardJohnson UBVRI filters assumed
38,B (Cousins) (B_26),14.4,+/-0.09,mag,681000000000000.0,0.00742,0.000641,0.000641,,,+/-6.41E-04,Jy,1989ESOLV.C...0000L,typical accuracy,4400       A,Broad-band measurement; photometric system transformed,191656 -5845.9 (B1950),Modelled datum,,From new raw data
39,B (m_B^0),13.81,,mag,681000000000000.0,0.0128,,,,,,Jy,1991RC3.9.C...0000d,no uncertainty reported,4400       A,Broad-band measurement,191657.0 -584554 (B1950),Multiple methods,,Homogenized from new and previously published data;Extinction-corrected for internal and Milky Way and K-correction applied; Standard Johnson UBVRI filters assumed
40,B (Johnson),8.42,+/-0.38,milliJy,669000000000000.0,0.00842,0.00038,0.00038,,,+/-3.80E-04,Jy,1983ApJS...52..341M,1 sigma,0.448      microns,Broad-band measurement,191657.0 -584552 (B1950),Flux in fixed aperture,"17.7"" aperture",From new raw data
41,B (Johnson),9.1,+/-0.29,milliJy,669000000000000.0,0.0091,0.00029,0.00029,,,+/-2.90E-04,Jy,1983ApJS...52..341M,1 sigma,0.448      microns,Broad-band measurement,191657.0 -584552 (B1950),Flux in fixed aperture,"13.6"" aperture",From new raw data
42,B (Johnson),8.13,+/-0.34,milliJy,669000000000000.0,0.00813,0.00034,0.00034,,,+/-3.40E-04,Jy,1983ApJS...52..341M,1 sigma,0.448      microns,Broad-band measurement,191657.0 -584552 (B1950),Flux in fixed aperture,"9.7"" aperture",From new raw data
43,H{beta},2.91e-14,+/-8.9E-15,erg/cm^2^/s,617000000000000.0,2910000000.0,890000000.0,890000000.0,,,+/-8.90E+08,Jy-Hz,2017ApJ...850...74K,uncertainty,4861 A,Line measurement; flux integrated over line; lines measured in emission,,From fitting to map,Broad comp;spec fit flag=1; see paper,From reprocessed raw data
44,[O III] 5007,1.22e-13,+/-4.4E-15,erg/cm^2^/s,599000000000000.0,12200000000.0,440000000.0,440000000.0,,,+/-4.40E+08,Jy-Hz,2017ApJ...850...74K,uncertainty,5007 A,Line measurement; flux integrated over line; lines measured in emission,,From fitting to map,Spectral fittting flag=1; see paper,From reprocessed raw data
45,V (Johnson),7.89,+/-0.22,milliJy,542000000000000.0,0.00789,0.00022,0.00022,,,+/-2.20E-04,Jy,1983ApJS...52..341M,1 sigma,5530   A,Broad-band measurement,19 16 57.0 -58 45 52 (B1950),Flux in fixed aperture,"9.7"" aperture",From new raw data
46,V (Johnson),9.61,+/-0.27,milliJy,542000000000000.0,0.00961,0.00027,0.00027,,,+/-2.70E-04,Jy,1983ApJS...52..341M,1 sigma,5530   A,Broad-band measurement,19 16 57.0 -58 45 52 (B1950),Flux in fixed aperture,"17.7"" aperture",From new raw data
47,V (Johnson),9.1,+/-0.23,milliJy,542000000000000.0,0.0091,0.00023,0.00023,,,+/-2.30E-04,Jy,1983ApJS...52..341M,1 sigma,5530   A,Broad-band measurement,19 16 57.0 -58 45 52 (B1950),Flux in fixed aperture,"13.6"" aperture",From new raw data
