No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,H{alpha} (VLT),1.86e-13,+/-20  %,erg/cm^2^/s,457000000000000.0,18600000000.0,3720000000.0,3720000000.0,,,+/-3.72E+09,Jy-Hz,2011A&A...527A..60R,estimated error,6563 A,Line measurement; flux integrated over line; lines measured in emission,,Flux integrated from map,,From reprocessed raw data
2,J (2MASS/CTIO),13.139,+/-0.018,mag,243000000000000.0,0.00885,0.000147,0.000147,,,+/-1.47E-04,Jy,2006AJ....131.1163S,uncertainty,1.235      microns,Broad-band measurement,,Flux in fixed aperture,"4"" aperture",From new raw data
3,J (2MASS/CTIO),13.294,+/-0.039,mag,243000000000000.0,0.00767,0.000276,0.000276,,,+/-2.76E-04,Jy,2006AJ....131.1163S,uncertainty,1.235      microns,Broad-band measurement,,Flux in fixed aperture,Profile-fit,From new raw data
4,J,12.759,+/-0.036,mag,240000000000000.0,0.0125,0.000423,0.000423,,,+/-4.23E-04,Jy,20032MASX.C.......:,1 sigma uncert.,1.25      microns,Broad-band measurement,070324.26 -601522.3 (J2000),Flux in fixed aperture,20.4 x   17.5 arcsec integration area.,From new raw data
5,J,12.702,+/-0.044,mag,240000000000000.0,0.0132,0.000547,0.000547,,,+/-5.47E-04,Jy,20032MASX.C.......:,1 sigma uncert.,1.25      microns,Broad-band measurement,070324.26 -601522.3 (J2000),Flux in fixed aperture,,From new raw data
6,J_14arcsec (2MASS),12.871,+/-0.020,mag,240000000000000.0,0.0113,0.00021,0.00021,,,+/-2.10E-04,Jy,20032MASX.C.......:,1 sigma uncert.,1.25      microns,Broad-band measurement,070324.26 -601522.3 (J2000),Flux in fixed aperture,14.0 x 14.0 arcsec aperture.,From new raw data
7,H,11.637,+/-0.036,mag,182000000000000.0,0.0227,0.000764,0.000764,,,+/-7.64E-04,Jy,20032MASX.C.......:,1 sigma uncert.,1.65      microns,Broad-band measurement,070324.26 -601522.3 (J2000),Flux in fixed aperture,,From new raw data
8,H,11.707,+/-0.034,mag,182000000000000.0,0.0213,0.000676,0.000676,,,+/-6.76E-04,Jy,20032MASX.C.......:,1 sigma uncert.,1.65      microns,Broad-band measurement,070324.26 -601522.3 (J2000),Flux in fixed aperture,20.4 x   17.5 arcsec integration area.,From new raw data
9,H_14arcsec (2MASS),11.803,+/-0.017,mag,182000000000000.0,0.0195,0.000307,0.000307,,,+/-3.07E-04,Jy,20032MASX.C.......:,1 sigma uncert.,1.65      microns,Broad-band measurement,070324.26 -601522.3 (J2000),Flux in fixed aperture,14.0 x 14.0 arcsec aperture.,From new raw data
10,H (2MASS/CTIO),12.087,+/-0.035,mag,180000000000000.0,0.015,0.000483,0.000483,,,+/-4.83E-04,Jy,2006AJ....131.1163S,uncertainty,1.662      microns,Broad-band measurement,,Flux in fixed aperture,Profile-fit,From new raw data
11,H (2MASS/CTIO),11.989,+/-0.011,mag,180000000000000.0,0.0164,0.000166,0.000166,,,+/-1.66E-04,Jy,2006AJ....131.1163S,uncertainty,1.662      microns,Broad-band measurement,,Flux in fixed aperture,"4"" aperture",From new raw data
12,K_s (2MASS/CTIO),10.92,+/-0.026,mag,139000000000000.0,0.0286,0.000684,0.000684,,,+/-6.84E-04,Jy,2006AJ....131.1163S,uncertainty,2.159      microns,Broad-band measurement,,Flux in fixed aperture,Profile-fit,From new raw data
13,K_s (2MASS/CTIO),10.907,+/-0.013,mag,139000000000000.0,0.0289,0.000346,0.000346,,,+/-3.46E-04,Jy,2006AJ....131.1163S,uncertainty,2.159      microns,Broad-band measurement,,Flux in fixed aperture,"4"" aperture",From new raw data
