No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,14-195 keV (Swift),6.16e-11,+/-0.52E-11,erg/s/cm^2^,2.53e+19,2.43e-07,2.06e-08,2.06e-08,,,+/-2.06E-08,Jy,2010ApJS..186..378T,uncertainty,104.50 keV,Broad-band measurement,197.276 +11.678 (J2000),Flux integrated from map,,From new raw data; NED frequency assigned to mid-point ofband in keV
2,14-195 keV (Swift),4.7e-11,,erg/cm^2^/s,2.53e+19,1.86e-07,,,,,,Jy,2008ApJ...681..113T,no uncertainty reported,104.50 keV,Broad-band measurement,197.3040 +11.6459 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
3,14-195 keV (Swift),5.35e-11,,erg/cm^2^/s,2.53e+19,2.11e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,Observed flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
4,14-195 keV (Swift),6.68e-11,,erg/cm^2^/s,2.53e+19,2.64e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
5,14-195 keV (Swift),5.442e-11,+/-51.96E-12,erg/s/cm^2^,2.53e+19,2.15e-07,2.05e-07,2.05e-07,,,+/-2.05E-07,Jy,2018ApJS..235....4O,90% confidence,104.50 keV,Broad-band measurement,197.28245710 +11.63645539 (J2000),From fitting to map,S/N = 27.04 ; power law model,From new raw data; NED frequency assigned to mid-point ofband in keV
6,15-150 keV (Swift),5e-11,+/-8.2e-12,erg/cm^2^/s,1.99e+19,2.51e-07,4.12e-08,4.12e-08,,,+/-4.12E-08,Jy,2010A&A...524A..64C,uncertainty,82.50 keV,Broad-band measurement,197.287 +11.635 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
7,14-150 keV (Swift),5.85e-11,,erg/cm^2^/s,1.98e+19,2.95e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,82.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
8,40-100 keV INTEGRAL,2.9,+/-0.6,milliCrab,1.69e+19,1.62e-07,3.34e-08,3.34e-08,,,+/-3.34E-08,Jy,2007ApJS..170..175B,uncertainty,70   keV,Broad-band measurement,197.290 +11.635 (J2000),Flux integrated from map,Time-averaged flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
9,40-100 keV INTEGRAL,2.5e-11,,erg/cm^2^/s,1.69e+19,1.48e-07,,,,,,Jy,2009A&A...505..417B,no uncertainty reported,70.00 keV,Broad-band measurement,197.27330 11.63414 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
10,20-100 keV INTEGRAL,4.549e-11,,erg/s/cm^2^,1.45e+19,3.14e-07,,,,,,Jy,2009MNRAS.399..944M,no uncertainty reported,60.00 keV,Broad-band measurement,13 09 05.60 +11 38 02.9 (J2000),Flux integrated from map,,Averaged from previously published data; NED frequencyassigned to mid-point of band in keV
11,20-60 keV (INTEGRAL),2.36e-11,+/-0.24E-11,erg/s/cm^2^,9.67e+18,2.44e-07,2.48e-08,2.48e-08,,,+/-2.48E-08,Jy,2008A&A...485..707P,uncertainty,40.00 keV,Broad-band measurement,13 09 10 +11 37 26 (J2000),Modelled datum,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
12,17-60 keV (INTEGRAL),3.49e-11,+/-0.41E-11,erg s^-1^ cm^-2^,9.31e+18,3.75e-07,4.4e-08,4.4e-08,,,+/-4.40E-08,Jy,2007A&A...462...57S,uncertainty,38.50   keV,Broad-band measurement,,Flux integrated from map,,Averaged new and previously published data; NED frequencyassigned to mid-point of band in keV
13,15-55 keV (Swift),2.19e-11,+/-0.18E-11,erg/cm^2^/s,8.46e+18,2.59e-07,2.13e-08,2.13e-08,,,+/-2.13E-08,Jy,2009ApJ...699..603A,uncertainty,35.00 keV,Broad-band measurement,197.279 +11.632 (J2000),Flux integrated from map,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
