No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,14-195 keV (Swift),6.5e-11,+/-0.73E-11,erg/s/cm^2^,2.53e+19,2.57e-07,2.89e-08,2.89e-08,,,+/-2.89E-08,Jy,2010ApJS..186..378T,uncertainty,104.50 keV,Broad-band measurement,302.159 -61.078 (J2000),Flux integrated from map,,From new raw data; NED frequency assigned to mid-point ofband in keV
2,14-195 keV (Suzaku),-10.3,,log(erg/s/cm^2^),2.53e+19,1.98e-07,,,,,,Jy,2012ApJ...745..107W,no uncertainty reported,104.50 keV,Broad-band measurement,20 08 46.9 -61 06 00.7 (J2000),Modelled datum,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
3,14-195 keV (Swift),4.9e-11,,erg/cm^2^/s,2.53e+19,1.94e-07,,,,,,Jy,2008ApJ...681..113T,no uncertainty reported,104.50 keV,Broad-band measurement,302.1954 -61.1002 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
4,14-195 keV (Swift),5.32e-11,,erg/cm^2^/s,2.53e+19,2.1e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,Observed flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
5,14-195 keV (Swift),5.05e-11,,erg/cm^2^/s,2.53e+19,2e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
6,14-195 keV (Swift),5.152e-11,+/-48.89E-12,erg/s/cm^2^,2.53e+19,2.04e-07,1.93e-07,1.93e-07,,,+/-1.93E-07,Jy,2018ApJS..235....4O,90% confidence,104.50 keV,Broad-band measurement,302.19709040 -61.09795180 (J2000),From fitting to map,S/N = 26.70 ; power law model,From new raw data; NED frequency assigned to mid-point ofband in keV
7,15-150 keV (Swift),4.5e-11,+/-4.7e-12,erg/cm^2^/s,1.99e+19,2.26e-07,2.36e-08,2.36e-08,,,+/-2.36E-08,Jy,2010A&A...524A..64C,uncertainty,82.50 keV,Broad-band measurement,302.195 -61.106 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
8,14-150 keV (Swift),4.42e-11,,erg/cm^2^/s,1.98e+19,2.23e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,82.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
9,15-55 keV (Swift),3.03e-11,+/-0.26E-11,erg/cm^2^/s,8.46e+18,3.58e-07,3.07e-08,3.07e-08,,,+/-3.07E-08,Jy,2009ApJ...699..603A,uncertainty,35.00 keV,Broad-band measurement,302.289 -61.064 (J2000),Flux integrated from map,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
10,20-50 keV (Swift),2.01e-11,,erg/cm^2^/s,8.46e+18,2.38e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,35.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
11,15-50 keV (Suzaku),-10.5,,log(erg/s/cm^2^),7.86e+18,4.02e-07,,,,,,Jy,2012ApJ...745..107W,no uncertainty reported,32.50 keV,Broad-band measurement,20 08 46.9 -61 06 00.7 (J2000),Modelled datum,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
12,10-50 keV (Suzaku),1.63,,log(erg/s/cm^2^),7.25e+18,5.88e-07,,,,,,Jy,2011ApJ...727...19F,no uncertainty reported,30.00 keV,Broad-band measurement,,Modelled datum,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
13,3-10 keV (XMM),1.86e-11,,erg/s/cm^2^,1.57e+18,1.18e-06,,,,,,Jy,2010ApJ...719..737W,no uncertainty reported,6.50 keV,Broad-band measurement,20 08 46.89   - 61 06 00.70 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
