No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,2-10 keV (ASCA),2.5e-12,,ergs/s/cm^2^,1.45e+18,1.72e-07,,,,,,Jy,2001ApJS..133....1U,no uncertainty reported,6.00 keV,Broad-band measurement,170.8859 -08.6686 (J2000),Flux integrated from map,,From reprocessed raw data; Extinction-corrected for MilkyWay; NED frequency assigned to mid-point of band in keV
2,0.7-7 keV (ASCA),3.13e-12,,ergs/s/cm^2^,9.31e+17,3.36e-07,,,,,,Jy,2001ApJS..133....1U,no uncertainty reported,3.85 keV,Broad-band measurement,170.8859 -08.6686 (J2000),Flux integrated from map,,From reprocessed raw data; Extinction-corrected for MilkyWay; NED frequency assigned to mid-point of band in keV
3,0.2-4 keV (EINSTEIN),1.055e-12,,ergs sec^-1^ cm^-2^,5.25e+17,2.01e-07,,,,,,Jy,1992ApJS...80..531F,no uncertainty reported,2.1    keV,Broad-band measurement; synthetic band,11 21 01 -08 23 20 (B1950),Flux integrated from map,,From reprocessed raw data; Extinction-corrected for MilkyWay; NED frequency assigned to mid-point of band in keV
4,0.7-2 keV (ASCA),1.26e-12,,ergs/s/cm^2^,3.26e+17,3.87e-07,,,,,,Jy,2001ApJS..133....1U,no uncertainty reported,1.35 keV,Broad-band measurement,170.8859 -08.6686 (J2000),Flux integrated from map,,From reprocessed raw data; Extinction-corrected for MilkyWay; NED frequency assigned to mid-point of band in keV
5,1482A (IUE),3.2e-15,+/-0.21E-14,ergs cm^-2 s^-1 A^-1,2020000000000000.0,0.000235,0.000154,0.000154,,,+/-1.54E-04,Jy,1993ApJS...86....5K,uncertainty,1482   A,Broad-band measurement; flux integrated over line,,Flux in fixed aperture,"20""x10"" aperture",Averaged from new and transformed previously published data
6,1913A (IUE),2.4e-15,+/-0.08E-14,ergs cm^-2 s^-1 A^-1,1570000000000000.0,0.000293,9.78e-05,9.78e-05,,,+/-9.78E-05,Jy,1993ApJS...86....5K,uncertainty,1913   A,Broad-band measurement; flux integrated over line,,Flux in fixed aperture,"20""x10"" aperture",Averaged from new and transformed previously published data
7,2373A (IUE),1.8e-15,+/-0.07E-14,ergs cm^-2 s^-1 A^-1,1260000000000000.0,0.000338,0.000132,0.000132,,,+/-1.32E-04,Jy,1993ApJS...86....5K,uncertainty,2373   A,Broad-band measurement; flux integrated over line,,Flux in fixed aperture,"20""x10"" aperture",Averaged from new and transformed previously published data
8,2700A (IUE),2.3e-15,+/-0.03E-14,ergs cm^-2 s^-1 A^-1,1110000000000000.0,0.00056,7.31e-05,7.31e-05,,,+/-7.31E-05,Jy,1993ApJS...86....5K,uncertainty,2700   A,Broad-band measurement; flux integrated over line,,Flux in fixed aperture,"20""x10"" aperture",Averaged from new and transformed previously published data
9,[O II] 3727 (ESO),2.39e-15,+/-3.5E-16,erg cm^-2^ s^-1^,804000000000000.0,239000000.0,35000000.0,35000000.0,,,+/-3.50E+07,Jy-Hz,2006MNRAS.366..480G,uncertainty,3727   A,Line measurement; flux integrated over line; lines measured in emission,,Flux integrated from map,,From new raw data
10,103a-O (POSS-I O),13.92,,mag,740000000000000.0,0.0103,,,,,,Jy,2006ApJ...639...37K,no uncertainty reported,4050   A,Broad-band measurement,112332.1 -083928 (J2000),Flux integrated from map,,Averaged new and previously published data
