No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,14-195 keV (Swift),3.78e-11,+/-0.48E-11,erg/s/cm^2^,2.53e+19,1.49e-07,1.9e-08,1.9e-08,,,+/-1.90E-08,Jy,2010ApJS..186..378T,uncertainty,104.50 keV,Broad-band measurement,341.462 +39.638 (J2000),Flux integrated from map,,From new raw data; NED frequency assigned to mid-point ofband in keV
2,14-195 keV (Swift),3.3e-11,,erg/cm^2^/s,2.53e+19,1.3e-07,,,,,,Jy,2008ApJ...681..113T,no uncertainty reported,104.50 keV,Broad-band measurement,341.4532 +39.6877 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
3,14-195 keV (Swift),3.27e-11,,erg/cm^2^/s,2.53e+19,1.29e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,Observed flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
4,14-195 keV (Swift),3.51e-11,,erg/cm^2^/s,2.53e+19,1.39e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
5,14-195 keV (Swift),3.048e-11,+/-27.12E-12,erg/s/cm^2^,2.53e+19,1.2e-07,1.07e-07,1.07e-07,,,+/-1.07E-07,Jy,2018ApJS..235....4O,90% confidence,104.50 keV,Broad-band measurement,341.45130100 +39.68371985 (J2000),From fitting to map,S/N = 16.19 ; power law model,From new raw data; NED frequency assigned to mid-point ofband in keV
6,15-150 keV (Swift),3.6e-11,+/-1.8e-11,erg/cm^2^/s,1.99e+19,1.81e-07,9.05e-08,9.05e-08,,,+/-9.05E-08,Jy,2010A&A...524A..64C,uncertainty,82.50 keV,Broad-band measurement,341.473 +39.683 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
7,14-150 keV (Swift),3.07e-11,,erg/cm^2^/s,1.98e+19,1.55e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,82.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
8,15-55 keV (Swift),1.71e-11,+/-0.18E-11,erg/cm^2^/s,8.46e+18,2.02e-07,2.13e-08,2.13e-08,,,+/-2.13E-08,Jy,2009ApJ...699..603A,uncertainty,35.00 keV,Broad-band measurement,341.449 +39.695 (J2000),Flux integrated from map,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
9,20-50 keV (Swift),1.42e-11,,erg/cm^2^/s,8.46e+18,1.68e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,35.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
10,10-50 keV (Suzaku),1.27,,log(erg/s/cm^2^),7.25e+18,2.57e-07,,,,,,Jy,2011ApJ...727...19F,no uncertainty reported,30.00 keV,Broad-band measurement,,Modelled datum,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
11,2-10 keV (Swift),2.3e-12,,erg/cm^2^/s,1.45e+18,1.59e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,6.00 keV,Broad-band measurement,,Modelled datum,Observed flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
