No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,14-195 keV (Swift),7.5e-12,,erg/cm^2^/s,2.53e+19,2.96e-08,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,Observed flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
2,14-195 keV (Swift),9e-12,,erg/cm^2^/s,2.53e+19,3.56e-08,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
3,14-195 keV (Swift),5.82e-12,+/-4.00E-12,erg/s/cm^2^,2.53e+19,2.3e-08,1.58e-08,1.58e-08,,,+/-1.58E-08,Jy,2018ApJS..235....4O,90% confidence,104.50 keV,Broad-band measurement,150.50804460 +28.79798862 (J2000),From fitting to map,S/N = 4.18 ; power law model,From new raw data; NED frequency assigned to mid-point ofband in keV
4,15-150 keV (Swift),5.6e-12,+/-3.5e-12,erg/cm^2^/s,1.99e+19,2.81e-08,1.76e-08,1.76e-08,,,+/-1.76E-08,Jy,2010A&A...524A..64C,uncertainty,82.50 keV,Broad-band measurement,150.458 +28.789 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
5,14-150 keV (Swift),7.9e-12,,erg/cm^2^/s,1.98e+19,3.99e-08,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,82.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
6,20-50 keV (Swift),4.3e-12,,erg/cm^2^/s,8.46e+18,5.08e-08,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,35.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
7,2-10 keV (XMM),1.318e-12,,erg/cm^2^/s,1.45e+18,9.09e-08,,,,,,Jy,2008A&A...480..671P,no uncertainty reported,6.00 keV,Broad-band measurement,10 01 49.8 +28 47 08 (J2000),Modelled datum,Model B; see text,From new raw data; NED frequency assigned to mid-point ofband in keV
8,2-10 keV (XMM),1.327e-12,,erg/cm^2^/s,1.45e+18,9.15e-08,,,,,,Jy,2008A&A...480..671P,no uncertainty reported,6.00 keV,Broad-band measurement,10 01 49.8 +28 47 08 (J2000),Modelled datum,Model A; see text,From new raw data; NED frequency assigned to mid-point ofband in keV
9,2-10 keV (ASCA),1.17e-12,,ergs/s/cm^2^,1.45e+18,8.07e-08,,,,,,Jy,2001ApJS..133....1U,no uncertainty reported,6.00 keV,Broad-band measurement,150.4661 +28.7837 (J2000),Flux integrated from map,,From reprocessed raw data; Extinction-corrected for MilkyWay; NED frequency assigned to mid-point of band in keV
10,2-10 keV (Swift),3.2e-12,,erg/cm^2^/s,1.45e+18,2.21e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,6.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
