No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,14-195 keV (Swift),3.12e-11,+/-0.41E-11,erg/s/cm^2^,2.53e+19,1.23e-07,1.62e-08,1.62e-08,,,+/-1.62E-08,Jy,2010ApJS..186..378T,uncertainty,104.50 keV,Broad-band measurement,186.495 +33.507 (J2000),Flux integrated from map,,From new raw data; NED frequency assigned to mid-point ofband in keV
2,14-195 keV (Swift),2.6e-11,,erg/cm^2^/s,2.53e+19,1.03e-07,,,,,,Jy,2008ApJ...681..113T,no uncertainty reported,104.50 keV,Broad-band measurement,186.4538 +33.5468 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
3,14-195 keV (Swift),2.52e-11,,erg/cm^2^/s,2.53e+19,9.96e-08,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,Observed flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
4,14-195 keV (Swift),2.5e-11,,erg/cm^2^/s,2.53e+19,9.88e-08,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
5,14-195 keV (Swift),2.753e-11,+/-24.77E-12,erg/s/cm^2^,2.53e+19,1.09e-07,9.79e-08,9.79e-08,,,+/-9.79E-08,Jy,2018ApJS..235....4O,90% confidence,104.50 keV,Broad-band measurement,186.44671840 +33.52809133 (J2000),From fitting to map,S/N = 17.57 ; power law model,From new raw data; NED frequency assigned to mid-point ofband in keV
6,15-150 keV (Swift),2e-11,+/-1.1e-11,erg/cm^2^/s,1.99e+19,1.01e-07,5.53e-08,5.53e-08,,,+/-5.53E-08,Jy,2010A&A...524A..64C,uncertainty,82.50 keV,Broad-band measurement,186.448 +33.516 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
7,14-150 keV (Swift),2.19e-11,,erg/cm^2^/s,1.98e+19,1.11e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,82.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
8,40-100 keV INTEGRAL,1.2e-11,+/-0.47E-11,erg cm^-2^ s^-1^,1.69e+19,7.1e-08,2.78e-08,2.78e-08,,,+/-2.78E-08,Jy,2006ApJ...638..642B,uncertainty,70   keV,Broad-band measurement,12 25 49 +33 32 48 (J2000),Flux integrated from map,,From new raw data; NED frequency assigned to mid-point ofband in keV
9,40-100 keV INTEGRAL,1.8,+/-0.7,milliCrab,1.69e+19,1e-07,3.9e-08,3.9e-08,,,+/-3.90E-08,Jy,2007ApJS..170..175B,uncertainty,70   keV,Broad-band measurement,186.364 +33.556 (J2000),Flux integrated from map,Time-averaged flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
10,40-100 keV INTEGRAL,1.6e-11,,erg/cm^2^/s,1.69e+19,9.47e-08,,,,,,Jy,2009A&A...505..417B,no uncertainty reported,70.00 keV,Broad-band measurement,186.45390 33.54661 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
11,17-60 keV (INTEGRAL),1.55e-11,+/-0.29E-11,erg s^-1^ cm^-2^,9.31e+18,1.66e-07,3.11e-08,3.11e-08,,,+/-3.11E-08,Jy,2007A&A...462...57S,uncertainty,38.50   keV,Broad-band measurement,,Flux integrated from map,,Averaged new and previously published data; NED frequencyassigned to mid-point of band in keV
12,20-50 keV (INTEGRAL),1.4e-11,+/-0.3E-11,ergs s^-1^ cm^-2^,8.46e+18,1.65e-07,3.55e-08,3.55e-08,,,+/-3.55E-08,Jy,2005ApJ...625...89K,uncertainty,35   keV,Broad-band measurement,12 25 40 33 31 13 (J2000),Flux integrated from map,,From new raw data; NED frequency assigned to mid-point ofband in keV
13,15-55 keV (Swift),1.25e-11,+/-0.16E-11,erg/cm^2^/s,8.46e+18,1.48e-07,1.89e-08,1.89e-08,,,+/-1.89E-08,Jy,2009ApJ...699..603A,uncertainty,35.00 keV,Broad-band measurement,186.466 +33.513 (J2000),Flux integrated from map,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
14,20-50 keV (Swift),8.8e-12,,erg/cm^2^/s,8.46e+18,1.04e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,35.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
15,20-40 keV (INTEGRAL),5.6e-12,+/-0.22E-11,erg cm^-2^ s^-1^,7.25e+18,7.72e-08,3.03e-08,3.03e-08,,,+/-3.03E-08,Jy,2006ApJ...638..642B,uncertainty,30   keV,Broad-band measurement,12 25 49 +33 32 48 (J2000),Flux integrated from map,,From new raw data; NED frequency assigned to mid-point ofband in keV
