No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,14-195 keV (Swift),3.96e-11,+/-0.52E-11,erg/s/cm^2^,2.53e+19,1.57e-07,2.06e-08,2.06e-08,,,+/-2.06E-08,Jy,2010ApJS..186..378T,uncertainty,104.50 keV,Broad-band measurement,339.006 +33.925 (J2000),Flux integrated from map,,From new raw data; NED frequency assigned to mid-point ofband in keV
2,14-195 keV (Swift),4.1e-11,,erg/cm^2^/s,2.53e+19,1.62e-07,,,,,,Jy,2008ApJ...681..113T,no uncertainty reported,104.50 keV,Broad-band measurement,339.0148 +33.9757 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
3,14-195 keV (Swift),3.68e-11,,erg/cm^2^/s,2.53e+19,1.45e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,Observed flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
4,14-195 keV (Swift),5.03e-11,,erg/cm^2^/s,2.53e+19,1.99e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
5,14-195 keV (Swift),3.645e-11,+/-33.79E-12,erg/s/cm^2^,2.53e+19,1.44e-07,1.34e-07,1.34e-07,,,+/-1.34E-07,Jy,2018ApJS..235....4O,90% confidence,104.50 keV,Broad-band measurement,339.03395100 +33.98599521 (J2000),From fitting to map,S/N = 16.09 ; power law model,From new raw data; NED frequency assigned to mid-point ofband in keV
6,15-150 keV (Swift),3.3e-11,+/-9.6e-12,erg/cm^2^/s,1.99e+19,1.66e-07,4.82e-08,4.82e-08,,,+/-4.82E-08,Jy,2010A&A...524A..64C,uncertainty,82.50 keV,Broad-band measurement,339.008 +33.992 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
7,14-150 keV (Swift),4.4e-11,,erg/cm^2^/s,1.98e+19,2.22e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,82.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
8,20-100 keV BeppoSAX,1.41e-11,,erg cm^-2^ s^-1^,1.45e+19,9.72e-08,,,,,,Jy,2005A&A...441...69L,no uncertainty reported,60   keV,Broad-band measurement,,Flux integrated from map,,Averaged new and previously published data; NED frequencyassigned to mid-point of band in keV
9,20-100 keV BeppoSAX,2.4e-11,,erg cm^-2^ s^-1^,1.45e+19,1.66e-07,,,,,,Jy,2005A&A...441...69L,no uncertainty reported,60   keV,Broad-band measurement,,Flux integrated from map,Flux at source; avg spec param reported,Averaged new and previously published data; NED frequencyassigned to mid-point of band in keV
10,20-50 keV (Swift),1.7e-11,,erg/cm^2^/s,8.46e+18,2.01e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,35.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
