No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,2-10 keV (Chandra),-13.03,+/-0.12,log(erg/cm^2^/s),1.45e+18,6.44e-09,7.11e-10,7.11e-10,,,+/-7.11E-10,Jy,2006A&A...460...45G,uncertainty,6   keV,Broad-band measurement,12 25 03.7 +12 53 13.2 (J2000),Flux integrated from map,From spectral fitting,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
2,2-10 keV (Chandra),8.1e-14,+/-0.41E-13,erg/s/cm^2^,1.45e+18,5.59e-09,2.83e-09,2.83e-09,,,+/-2.83E-09,Jy,2009A&A...506.1107G,uncertainty,6.00 keV,Broad-band measurement,12 25 03.74 +12 53 13.1 (J2000),Flux integrated from map,Observed flux,From new raw data; NED frequency assigned to mid-point ofband in keV
3,0.3-8 keV (Chandra),1.6e-13,,ergs/cm^2^/s,1e+18,1.6e-08,,,,,,Jy,2004ApJ...617..915D,no uncertainty reported,4.15 keV,Broad-band measurement,,Total flux,Source flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
4,0.3-8 keV (Chandra),1.4e-13,,ergs/cm^2^/s,1e+18,1.4e-08,,,,,,Jy,2004ApJ...617..915D,no uncertainty reported,4.15 keV,Broad-band measurement,,Total flux,AGN flux; power law,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
5,0.3-8 keV (Chandra),3.8e-13,,erg/s/cm^2^,1e+18,3.8e-08,,,,,,Jy,2011ApJS..192...10L,no uncertainty reported,4.15 keV,Broad-band measurement,12 25 03.739 +12 53 13.16 (J2000),Flux integrated from map,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
6,0.3-8 keV (Chandra),3.83e-13,,erg/cm^2^/s,1e+18,3.83e-08,,,,,,Jy,2016ApJS..224...40W,no uncertainty reported,4.15 keV,Broad-band measurement,,Flux integrated from map,Average flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
7,0.5-5 keV (Chandra),1.5e-13,+/-0.8E-13,erg cm^-2^ s^-1^,6.65e+17,2.26e-08,1.2e-08,1.2e-08,,,+/-1.20E-08,Jy,2006A&A...451...35B,90% confidence,2.75   keV,Broad-band measurement,,Flux integrated from map,Nuclear flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
8,0.5-5 keV (Chandra),1e-14,+/-1.3E-14,erg cm^-2^ s^-1^,6.65e+17,1.5e-09,1.95e-09,1.95e-09,,,+/-1.95E-09,Jy,2006A&A...451...35B,90% confidence,2.75   keV,Broad-band measurement,,Flux integrated from map,Thermal component flux,From reprocessed raw data; Extinction-corrected for MilkyWay; NED frequency assigned to mid-point of band in keV
9,0.2-4 keV (EINSTEIN),1.643e-12,,ergs sec^-1^ cm^-2^,5.25e+17,3.13e-07,,,,,,Jy,1992ApJS...80..531F,no uncertainty reported,2.1    keV,Broad-band measurement; synthetic band,12 22 31 +13 09 49 (B1950),Flux integrated from map,,From reprocessed raw data; Extinction-corrected for MilkyWay; NED frequency assigned to mid-point of band in keV
10,0.2-4 keV (EINSTEIN),1.559e-12,,ergs sec^-1^ cm^-2^,5.25e+17,2.97e-07,,,,,,Jy,1992ApJS...80..531F,no uncertainty reported,2.1    keV,Broad-band measurement; synthetic band,12 22 31.5 +13 09 48 (B1950),Flux integrated from map,,From reprocessed raw data; Extinction-corrected for MilkyWay; NED frequency assigned to mid-point of band in keV
11,0.2-2 keV (ROSAT),1.515e-12,+/-3.7 %,erg/s/cm^2^,3.15e+17,4.81e-07,1.76e-08,1.76e-08,,,+/-1.76E-08,Jy,2000WGA...C...0000W,mean error,1.3       keV,Broad-band measurement,122504.2 +125312. (J2000),Flux integrated from map,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
12,0.5-2 keV (Chandra),5.3e-14,+/-0.07E-13,erg/s/cm^2^,3.02e+17,1.75e-08,2.32e-09,2.32e-09,,,+/-2.32E-09,Jy,2009A&A...506.1107G,uncertainty,1.25 keV,Broad-band measurement,12 25 03.74 +12 53 13.1 (J2000),Flux integrated from map,Observed flux,From new raw data; NED frequency assigned to mid-point ofband in keV
13,0.1-2 keV (ROSAT),2.4e-12,+/-1.22E-13,erg cm^-2^ s^-1^,2.54e+17,9.44e-07,4.8e-08,4.8e-08,,,+/-4.80E-08,Jy,2005A&A...435..799T,uncertainty,1.05   keV,Broad-band measurement,12 25 04.23 +12 53 07.5 (J2000),Flux integrated from map,,From new raw data; Extinction-corrected for Milky Way; NEDfrequency assigned to mid-point of band in keV
14,1 keV (Chandra),5.1e-14,+/-3.7E-14,erg cm^-2^ s^-1^,2.42e+17,2.11e-08,1.53e-08,1.53e-08,,,+/-1.53E-08,Jy,2006A&A...451...35B,90% confidence,1   keV,Broad-band measurement,,Flux integrated from map,Non-thermal nuclear flux,From reprocessed raw data; Extinction-corrected for Milky Way
15,1 keV (Chandra),33.0,+/-10,nJy,2.42e+17,3.3e-08,1e-08,1e-08,,,+/-1.00E-08,Jy,2006ApJ...642...96E,uncertainty,1   keV,Broad-band measurement,12 25 03.74 +12 53 13.14 (J2000),Flux in fixed aperture,,From reprocessed raw data
16,O VI (FUSE),4e-15,+/-6.0E-16,ergs s^-1^ cm^-2^,2900000000000000.0,400000000.0,60000000.0,60000000.0,,,+/-6.00E+07,Jy-Hz,2005ApJ...635.1031B,uncertainty,1032   A,Line measurement; flux integrated over line; lines measured in emission,,Flux integrated from map,,From new raw data
17,FUV (GALEX) AB,15.92,+/-0.02,mag,1980000000000000.0,0.00156,2.87e-05,2.87e-05,,,+/-2.87E-05,Jy,2007ApJS..173..185G,uncertainty,1516 A,Broad-band measurement,12 25 03.7 +12 53 13.1 (J2000),Total flux,,From new raw data
18,FUV (GALEX) AB,16.44,+/-0.051,mag,1980000000000000.0,0.000964,4.53e-05,4.53e-05,,,+/-4.53E-05,Jy,2017MNRAS.464.3920S,uncertainty,1516 A,Broad-band measurement,,Flux in fixed aperture,Mag uncorrected for extinction,From reprocessed raw data
19,FUV (GALEX) AB,15.72,+/-0.09,mag,1970000000000000.0,0.00187,0.000155,0.000155,,,+/-1.55E-04,Jy,2009MNRAS.398.2028J,uncertainty,1525 A,Broad-band measurement,,Total flux,,From new raw data
20,FUV (GALEX) AB,15.77,+/-0.05,mag,1960000000000000.0,0.00179,8.23e-05,8.23e-05,,,+/-8.23E-05,Jy,2018ApJS..234...18B,1 sigma,1530 A,Broad-band measurement,186.265660 +12.886954 (J2000),Total flux,Asymptotic magnitude,From new raw data
21,FUV (GALEX) AB,16.19,+/-0.01,mag,1950000000000000.0,0.00121,1.12e-05,1.12e-05,,,+/-1.12E-05,Jy,2011MNRAS.410.2679L,uncertainty,1539 A,Broad-band measurement,,Flux in fixed aperture,,From reprocessed raw data
22,FUV (GALEX) AB,17.61,+/-0.07,mag,1950000000000000.0,0.000328,2.11e-05,2.11e-05,,,+/-2.11E-05,Jy,2011MNRAS.411..311M,uncertainty,1539 A,Broad-band measurement,,Flux in fixed aperture,"12.7"" radius aperture",Averaged new and previously published data
