No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,2-10 keV (ASCA),8e-14,,ergs s^-1^ cm^-2^,1.45e+18,5.52e-09,,,,,,Jy,2005ApJS..161..185U,no uncertainty reported,6   keV,Broad-band measurement,304.5638 -44.7937 (J2000),From fitting to map,,From new raw data; Extinction-corrected for Milky Way; NEDfrequency assigned to mid-point of band in keV
2,2-10 keV,1.2e-13,+/-4.01E-13,erg/s/cm^2^,1.45e+18,8.28e-09,2.77e-08,2.77e-08,,,+/-2.77E-08,Jy,2011ApJ...729...52L,uncertainty,6.00 keV,Broad-band measurement,,Modelled datum,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
3,2-10 keV (XMM),2.8e-13,,erg/s/cm^2^,1.45e+18,1.93e-08,,,,,,Jy,2011MNRAS.413.1206B,no uncertainty reported,6.00 keV,Broad-band measurement,304.577 -44.806 (J2000),Modelled datum,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
4,2-8 keV (ASCA),1.69e-13,,ergs/cm^2^/s,1.21e+18,1.4e-08,,,,,,Jy,2007AJ....134.1263C,no uncertainty reported,5.00 keV,Broad-band measurement,,Modelled datum,,Averaged from previously published data; NED frequencyassigned to mid-point of band in keV
5,0.7-7 keV (ASCA),1e-13,,ergs s^-1^ cm^-2^,9.31e+17,1.07e-08,,,,,,Jy,2005ApJS..161..185U,no uncertainty reported,3.85   keV,Broad-band measurement,304.5638 -44.7937 (J2000),From fitting to map,,From new raw data; Extinction-corrected for Milky Way; NEDfrequency assigned to mid-point of band in keV
6,0.2-4 keV (EINSTEIN),,<3.96E-13,ergs sec^-1^ cm^-2^,5.25e+17,,,,7.55e-08,,<7.55E-08,Jy,1992ApJS...80..531F,3 sigma,2.1    keV,Broad-band measurement; synthetic band,20 14 50 -44 57 24 (B1950),Flux integrated from map,,From reprocessed raw data; Extinction-corrected for MilkyWay; NED frequency assigned to mid-point of band in keV
7,0.7-2 keV (ASCA),5e-14,,ergs s^-1^ cm^-2^,3.26e+17,1.53e-08,,,,,,Jy,2005ApJS..161..185U,no uncertainty reported,1.35   keV,Broad-band measurement,304.5638 -44.7937 (J2000),From fitting to map,,From new raw data; Extinction-corrected for Milky Way; NEDfrequency assigned to mid-point of band in keV
8,0.5-2 keV (ASCA),3.99e-14,,ergs/cm^2^/s,3.02e+17,1.32e-08,,,,,,Jy,2007AJ....134.1263C,no uncertainty reported,1.25 keV,Broad-band measurement,,Modelled datum,,Averaged from previously published data; NED frequencyassigned to mid-point of band in keV
9,FUV (GALEX) AB,16.3231,+/-0.0281037,mag,1950000000000000.0,0.00107,2.78e-05,2.78e-05,,,+/-2.78E-05,Jy,2012GASC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,304.57532507179 -44.80641519663 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
10,FUV (GALEX) AB,20.0805,+/-0.187739,mag,1950000000000000.0,3.37e-05,5.83e-06,5.83e-06,,,+/-5.83E-06,Jy,2012GASC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,304.57532507179 -44.80641519663 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
11,NUV (GALEX) AB,15.4918,+/-0.0106181,mag,1290000000000000.0,0.00231,2.26e-05,2.26e-05,,,+/-2.26E-05,Jy,2012GASC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,304.57532507179 -44.80641519663 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
12,NUV (GALEX) AB,19.0583,+/-0.0672415,mag,1290000000000000.0,8.64e-05,5.35e-06,5.35e-06,,,+/-5.35E-06,Jy,2012GASC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,304.57532507179 -44.80641519663 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
13,U (U_T),13.14,+/-0.11,mag,819000000000000.0,0.01,0.00109,0.00109,,,+/-1.09E-03,Jy,1991RC3.9.C...0000d,rms uncertainty,3660       A,Broad-band measurement,201449.1 -445748 (B1950),Multiple methods,,Homogenized from new and previously published data; StandardJohnson UBVRI filters assumed
14,U (U_T^0),12.9,,mag,819000000000000.0,0.0125,,,,,,Jy,1991RC3.9.C...0000d,no uncertainty reported,3660       A,Broad-band measurement,201449.1 -445748 (B1950),Multiple methods,,Homogenized from new and previously published data;Extinction-corrected for internal and Milky Way and K-correction applied; Standard Johnson UBVRI filters assumed
15,[O II] 3727 (ESO),6.42e-15,+/-5.9E-16,erg cm^-2^ s^-1^,804000000000000.0,642000000.0,59000000.0,59000000.0,,,+/-5.90E+07,Jy-Hz,2006MNRAS.366..480G,uncertainty,3727   A,Line measurement; flux integrated over line; lines measured in emission,,Flux integrated from map,,From new raw data
16,H{delta} 4101 (ESO),1.45e-15,+/-2.5E-16,erg cm^-2^ s^-1^,731000000000000.0,145000000.0,25000000.0,25000000.0,,,+/-2.50E+07,Jy-Hz,2006MNRAS.366..480G,uncertainty,4101   A,Line measurement; flux integrated over line; lines measured in emission,,Flux integrated from map,,From new raw data
17,H{gamma} 4340 (ESO),1.92e-15,+/-3.3E-16,erg cm^-2^ s^-1^,691000000000000.0,192000000.0,33000000.0,33000000.0,,,+/-3.30E+07,Jy-Hz,2006MNRAS.366..480G,uncertainty,4340   A,Line measurement; flux integrated over line; lines measured in emission,,Flux integrated from map,,From new raw data
18,B (B_T),13.01,+/-0.11,mag,681000000000000.0,0.0266,0.00284,0.00284,,,+/-2.84E-03,Jy,1991RC3.9.C...0000d,rms uncertainty,4400       A,Broad-band measurement,201449.1 -445748 (B1950),Multiple methods,,Homogenized from new and previously published data; StandardJohnson UBVRI filters assumed
19,B (m_B),13.05,+/-0.16,mag,681000000000000.0,0.0257,0.00408,0.00408,,,+/-4.08E-03,Jy,1991RC3.9.C...0000d,rms uncertainty,4400       A,Broad-band measurement,201449.1 -445748 (B1950),Multiple methods,,Homogenized from new and previously published data; StandardJohnson UBVRI filters assumed
20,B (Cousins) (B_25),13.13,+/-0.09,mag,681000000000000.0,0.0238,0.00206,0.00206,,,+/-2.06E-03,Jy,1989ESOLV.C...0000L,typical accuracy,4400       A,Broad-band measurement; photometric system transformed,201448 -4457.8 (B1950),Modelled datum,See ESO-LV catalog for warning flag.,From new raw data
21,B (Cousins) (B_26),13.1,+/-0.09,mag,681000000000000.0,0.0246,0.00212,0.00212,,,+/-2.12E-03,Jy,1989ESOLV.C...0000L,typical accuracy,4400       A,Broad-band measurement; photometric system transformed,201448 -4457.8 (B1950),Modelled datum,See ESO-LV catalog for warning flag.,From new raw data
22,B (B_T^0),12.82,,mag,681000000000000.0,0.0317,,,,,,Jy,1991RC3.9.C...0000d,no uncertainty reported,4400       A,Broad-band measurement,201449.1 -445748 (B1950),Multiple methods,,Homogenized from new and previously published data;Extinction-corrected for internal and Milky Way and K-correction applied; Standard Johnson UBVRI filters assumed
23,B (Cousins) (B_T),13.06,+/-0.09,mag,681000000000000.0,0.0255,0.0022,0.0022,,,+/-2.20E-03,Jy,1989ESOLV.C...0000L,typical accuracy,4400       A,Broad-band measurement; photometric system transformed,201448 -4457.8 (B1950),Modelled datum,See ESO-LV catalog for warning flag.,From new raw data
