No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,14-195 keV (Swift),2.47e-11,+/-0.41E-11,erg/s/cm^2^,2.53e+19,9.76e-08,1.62e-08,1.62e-08,,,+/-1.62E-08,Jy,2010ApJS..186..378T,uncertainty,104.50 keV,Broad-band measurement,001.555 +20.192 (J2000),Flux integrated from map,,From new raw data; NED frequency assigned to mid-point ofband in keV
2,14-195 keV (Swift),1.62e-11,,erg/cm^2^/s,2.53e+19,6.4e-08,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
3,14-195 keV (Swift),1.84e-11,,erg/cm^2^/s,2.53e+19,7.27e-08,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,Observed flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
4,14-195 keV (Swift),1.597e-11,+/-13.70E-12,erg/s/cm^2^,2.53e+19,6.31e-08,5.42e-08,5.42e-08,,,+/-5.42E-08,Jy,2018ApJS..235....4O,90% confidence,104.50 keV,Broad-band measurement,001.59628870 +20.24152838 (J2000),From fitting to map,S/N = 10.42 ; power law model,From new raw data; NED frequency assigned to mid-point ofband in keV
5,15-150 keV (Swift),1.4e-11,+/-7.9e-12,erg/cm^2^/s,1.99e+19,7.04e-08,3.97e-08,3.97e-08,,,+/-3.97E-08,Jy,2010A&A...524A..64C,uncertainty,82.50 keV,Broad-band measurement,001.591 +20.199 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
6,14-150 keV (Swift),1.42e-11,,erg/cm^2^/s,1.98e+19,7.17e-08,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,82.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
7,15-55 keV (Swift),1.16e-11,+/-0.20E-11,erg/cm^2^/s,8.46e+18,1.37e-07,2.36e-08,2.36e-08,,,+/-2.36E-08,Jy,2009ApJ...699..603A,uncertainty,35.00 keV,Broad-band measurement,001.600 +20.152 (J2000),Flux integrated from map,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
8,20-50 keV (Swift),7e-12,,erg/cm^2^/s,8.46e+18,8.27e-08,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,35.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
9,10-50 keV (Suzaku),1.29,,log(erg/s/cm^2^),7.25e+18,2.69e-07,,,,,,Jy,2011ApJ...727...19F,no uncertainty reported,30.00 keV,Broad-band measurement,,Modelled datum,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
10,2-12 keV (XMM),1.75e-11,,erg/cm^2^/s,1.69e+18,1.04e-06,,,,,,Jy,2007MNRAS.381L..94O,no uncertainty reported,7 keV,Broad-band measurement,,From fitting to map,,From new raw data; Extinction-corrected for Milky Way; NEDfrequency assigned to mid-point of band in keV
11,4-10 keV (XMM),2.5e-12,,erg/cm^2^/s,1.69e+18,1.48e-07,,,,,,Jy,2010A&A...521A..57T,no uncertainty reported,7.00 keV,Broad-band measurement,,Modelled datum,Obs. date: 2007-07-10,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
12,2.5-10 keV (XMM),1.2e-11,,erg cm^-2^ s^-1^,1.51e+18,7.95e-07,,,,,,Jy,2006MNRAS.368..479G,no uncertainty reported,6.25   keV,Broad-band measurement,,Flux integrated from map,,From new raw data; Extinction-corrected for Milky Way; NEDfrequency assigned to mid-point of band in keV
13,F_2-10_ keV,1.5,+/-10  %,10^-11^ erg/s/cm^2^,1.45e+18,1.03e-06,1.03e-07,1.03e-07,,,+/-1.03E-07,Jy,1989MNRAS.240..833T,typical accuracy,6.0    keV,Broad-band measurement,,Flux integrated from map,Energy index 0.69 + 2.48,From new raw data; NED frequency assigned to mid-point ofband in keV
14,2-10 keV,9.43e-12,+/-0.10E-12,ergs cm^-2^ s^-1^,1.45e+18,6.5e-07,6.9e-09,6.9e-09,,,+/-6.90E-09,Jy,2005ApJ...629...61K,uncertainty,6   keV,Broad-band measurement,,Flux integrated from map,Flux from 2000ApJ...531...52G,Averaged from previously published data; Extinction-correctedfor Milky Way
15,2-10 keV (XMM),1.375e-11,,ergs/s/cm^2^,1.45e+18,9.48e-07,,,,,,Jy,2007ApJ...662..860I,no uncertainty reported,6   keV,Broad-band measurement,,Flux integrated from map,Obs date: 2000 Dec 25,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
16,2-10 keV,9.6e-15,,W/m^2^,1.45e+18,6.62e-07,,,,,,Jy,2004A&A...418..465L,no uncertainty reported,6   keV,Broad-band measurement,,Flux integrated from map,Observed flux,Averaged from previously published data; NED frequencyassigned to mid-point of band in keV
17,2-10 keV,9.6e-15,,W/m^2^,1.45e+18,6.62e-07,,,,,,Jy,2004A&A...418..465L,no uncertainty reported,6   keV,Broad-band measurement,,Flux integrated from map,Intrinsic flux,Averaged from previously published data; Extinction-correctedfor Milky Way; NED frequency assigned to mid-point of band in keV
18,2-10 keV (XMM),1.78e-11,,erg/cm^2^/s,1.45e+18,1.23e-06,,,,,,Jy,2008MNRAS.384.1316L,no uncertainty reported,6.0   keV,Broad-band measurement,,Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
19,2-10 keV (ASCA),1.192e-11,,ergs/s/cm^2^,1.45e+18,8.22e-07,,,,,,Jy,2001ApJS..133....1U,no uncertainty reported,6.00 keV,Broad-band measurement,001.5933 +20.2084 (J2000),Flux integrated from map,,From reprocessed raw data; Extinction-corrected for MilkyWay; NED frequency assigned to mid-point of band in keV
20,2-10 keV (XMM),1.798e-11,+/-0.120E-12,erg/cm^2^/s,1.45e+18,1.24e-06,8.28e-09,8.28e-09,,,+/-8.28E-09,Jy,2009A&A...495..421B,uncertainty,6.00 keV,Broad-band measurement,001.58134 +20.202910 (J2000),From fitting to map,,From new raw data; NED frequency assigned to mid-point ofband in keV
21,2-10 keV (XMM),1.3e-11,,erg/s/cm^2^,1.45e+18,8.97e-07,,,,,,Jy,2010ApJ...713L..11Z,no uncertainty reported,6.00 keV,Broad-band measurement,,Modelled datum,,From reprocessed raw data; Extinction-corrected for MilkyWay; NED frequency assigned to mid-point of band in keV
22,2-10 keV (XMM),1.869e-11,,erg/s/cm^2^,1.45e+18,1.29e-06,,,,,,Jy,2011MNRAS.413.1206B,no uncertainty reported,6.00 keV,Broad-band measurement,001.576 +20.201 (J2000),Modelled datum,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
