No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,14-195 keV (Swift),2.09e-11,,erg/cm^2^/s,2.53e+19,8.26e-08,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
2,14-195 keV (Swift),2.13e-11,,erg/cm^2^/s,2.53e+19,8.42e-08,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,Observed flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
3,14-195 keV (Swift),2.012e-11,+/-17.22E-12,erg/s/cm^2^,2.53e+19,7.95e-08,6.81e-08,6.81e-08,,,+/-6.81E-08,Jy,2018ApJS..235....4O,90% confidence,104.50 keV,Broad-band measurement,120.47832760 -49.78603300 (J2000),From fitting to map,S/N = 13.07 ; power law model,From new raw data; NED frequency assigned to mid-point ofband in keV
4,15-150 keV (Swift),2.2e-11,+/-6.0e-12,erg/cm^2^/s,1.99e+19,1.11e-07,3.02e-08,3.02e-08,,,+/-3.02E-08,Jy,2010A&A...524A..64C,uncertainty,82.50 keV,Broad-band measurement,120.490 -49.781 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
5,14-150 keV (Swift),1.83e-11,,erg/cm^2^/s,1.98e+19,9.24e-08,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,82.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
6,40-100 keV INTEGRAL,1.7e-11,+/-2.83E-12,erg cm^-2^ s^-1^,1.69e+19,1e-07,1.67e-08,1.67e-08,,,+/-1.67E-08,Jy,2006ApJ...636..765B,uncertainty,70   keV,Broad-band measurement,120.483 -49.738 (J2000),Flux integrated from map,,From new raw data; NED frequency assigned to mid-point ofband in keV
7,40-100 keV INTEGRAL,1.7,+/-0.3,milliCrab,1.69e+19,9.47e-08,1.67e-08,1.67e-08,,,+/-1.67E-08,Jy,2007ApJS..170..175B,uncertainty,70   keV,Broad-band measurement,120.507 -49.753 (J2000),Flux integrated from map,Time-averaged flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
8,40-100 keV INTEGRAL,1.42e-11,,erg/cm^2^/s,1.69e+19,8.4e-08,,,,,,Jy,2009A&A...505..417B,no uncertainty reported,70.00 keV,Broad-band measurement,120.49000 -49.77833 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
9,20-100 keV (XMM),1.9e-11,,erg/cm^2^/s,1.45e+19,1.31e-07,,,,,,Jy,2008A&A...483..151P,no uncertainty reported,60.00 keV,Broad-band measurement,120.507 -49.753 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
10,20-100 keV INTEGRAL,2.283e-11,,erg/s/cm^2^,1.45e+19,1.57e-07,,,,,,Jy,2009MNRAS.399..944M,no uncertainty reported,60.00 keV,Broad-band measurement,08 01 57.60 -49 46 42.0 (J2000),Flux integrated from map,,Averaged from previously published data; NED frequencyassigned to mid-point of band in keV
