No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,0.3-8 keV (Chandra),4.97e-13,,erg/cm^2^/s,1e+18,4.97e-08,,,,,,Jy,2016ApJS..224...40W,no uncertainty reported,4.15 keV,Broad-band measurement,,Flux integrated from map,Average flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
2,B (m_B),13.29,+/-0.21,mag,681000000000000.0,0.0206,0.00439,0.00439,,,+/-4.39E-03,Jy,1991RC3.9.C...0000d,rms uncertainty,4400       A,Broad-band measurement,041154.0 -320754 (B1950),Multiple methods,,Homogenized from new and previously published data; StandardJohnson UBVRI filters assumed
3,B (Cousins) (B_T),13.31,+/-0.09,mag,681000000000000.0,0.0202,0.00175,0.00175,,,+/-1.75E-03,Jy,1989ESOLV.C...0000L,typical accuracy,4400       A,Broad-band measurement; photometric system transformed,041154 -3207.9 (B1950),Modelled datum,See ESO-LV catalog for warning flag.,From new raw data
4,B (Cousins) (B_25),13.33,+/-0.09,mag,681000000000000.0,0.0198,0.00171,0.00171,,,+/-1.71E-03,Jy,1989ESOLV.C...0000L,typical accuracy,4400       A,Broad-band measurement; photometric system transformed,041154 -3207.9 (B1950),Modelled datum,See ESO-LV catalog for warning flag.,From new raw data
5,B (Cousins) (B_26),13.32,+/-0.09,mag,681000000000000.0,0.0201,0.00173,0.00173,,,+/-1.73E-03,Jy,1989ESOLV.C...0000L,typical accuracy,4400       A,Broad-band measurement; photometric system transformed,041154 -3207.9 (B1950),Modelled datum,See ESO-LV catalog for warning flag.,From new raw data
6,b_J,14.77,+/-0.12,mag,641000000000000.0,0.00488,0.000571,0.000571,,,+/-5.71E-04,Jy,1990MNRAS.243..692M,rms uncertainty,4680      A,Broad-band measurement,041153.34 -320758.0 (B1950),Flux integrated from map,,From new raw data
7,R (Cousins) (R_T),12.14,+/-0.09,mag,468000000000000.0,0.0431,0.00372,0.00372,,,+/-3.72E-03,Jy,1989ESOLV.C...0000L,typical accuracy,6400       A,Broad-band measurement; photometric system transformed,041154 -3207.9 (B1950),Modelled datum,See ESO-LV catalog for warning flag.,From new raw data
8,R (Cousins) (R_25),12.18,+/-0.09,mag,468000000000000.0,0.0415,0.00359,0.00359,,,+/-3.59E-03,Jy,1989ESOLV.C...0000L,typical accuracy,6400       A,Broad-band measurement; photometric system transformed,041154 -3207.9 (B1950),Modelled datum,See ESO-LV catalog for warning flag.,From new raw data
9,R (Cousins) (R_26),12.15,+/-0.09,mag,468000000000000.0,0.0423,0.00366,0.00366,,,+/-3.66E-03,Jy,1989ESOLV.C...0000L,typical accuracy,6400       A,Broad-band measurement; photometric system transformed,041154 -3207.9 (B1950),Modelled datum,See ESO-LV catalog for warning flag.,From new raw data
10,J (2MASS/CTIO),11.755,+/-0.006,mag,243000000000000.0,0.0317,0.000175,0.000175,,,+/-1.75E-04,Jy,2006AJ....131.1163S,uncertainty,1.235      microns,Broad-band measurement,,Flux in fixed aperture,"4"" aperture",From new raw data
11,J (2MASS/CTIO),12.449,+/-0.097,mag,243000000000000.0,0.0167,0.00149,0.00149,,,+/-1.49E-03,Jy,2006AJ....131.1163S,uncertainty,1.235      microns,Broad-band measurement,,Flux in fixed aperture,Profile-fit; Poor quality,From new raw data
12,J (ESO/SPM),68.8,+/-4.58,milliJy,241000000000000.0,0.0688,0.00458,0.00458,,,+/-4.58E-03,Jy,1995ApJ...453..616S,rms uncertainty,1.244      microns,Broad-band measurement,041153.7 -320756 (B1950),Flux in fixed aperture,"30"" aperture",From new raw data
13,F_J (total),1.99,+/-1.40,log milliJy,241000000000000.0,0.0977,0.0253,0.0253,,,+/-2.53E-02,Jy,1995ApJ...453..616S,1 sigma,1.244      microns,Broad-band measurement,,Corrected to total flux from single aperture measurement,,Homogenized from new and previously published data
14,J,10.583,+/-0.014,mag,240000000000000.0,0.0931,0.00121,0.00121,,,+/-1.21E-03,Jy,20032MASX.C.......:,1 sigma uncert.,1.25      microns,Broad-band measurement,041349.69 -320025.1 (J2000),Flux in fixed aperture,46.0 x   44.2 arcsec integration area.,From new raw data
15,J,10.499,+/-0.016,mag,240000000000000.0,0.101,0.00149,0.00149,,,+/-1.49E-03,Jy,20032MASX.C.......:,1 sigma uncert.,1.25      microns,Broad-band measurement,041349.69 -320025.1 (J2000),Flux in fixed aperture,,From new raw data
16,J_14arcsec (2MASS),11.264,+/-0.004,mag,240000000000000.0,0.0497,0.000183,0.000183,,,+/-1.83E-04,Jy,20032MASX.C.......:,1 sigma uncert.,1.25      microns,Broad-band measurement,041349.69 -320025.1 (J2000),Flux in fixed aperture,14.0 x 14.0 arcsec aperture.,From new raw data
