No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,0.3-8 keV (Chandra),1.69e-14,,erg/cm^2^/s,1e+18,1.69e-09,,,,,,Jy,2016ApJS..224...40W,no uncertainty reported,4.15 keV,Broad-band measurement,,Flux integrated from map,Average flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
2,FUV (GALEX) AB,20.0134,+/-0.209717,mag,1950000000000000.0,3.59e-05,6.93e-06,6.93e-06,,,+/-6.93E-06,Jy,2012GASC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,218.13547413095 34.107105402835 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
3,FUV (GALEX) AB,20.2046,+/-0.239827,mag,1950000000000000.0,3.01e-05,6.64e-06,6.64e-06,,,+/-6.64E-06,Jy,2012GASC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,218.13547413095 34.107105402835 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
4,FUV (GALEX) AB,20.1841,+/-0.0603140,mag,1950000000000000.0,3.06e-05,1.7e-06,1.7e-06,,,+/-1.70E-06,Jy,2012GMSC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,218.13544920512 34.107212842536 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
5,FUV (GALEX) AB,20.4469,+/-0.0693097,mag,1950000000000000.0,2.41e-05,1.54e-06,1.54e-06,,,+/-1.54E-06,Jy,2012GMSC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,218.13544920512 34.107212842536 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
6,NUV (GALEX) AB,19.3432,+/-0.0945084,mag,1290000000000000.0,6.65e-05,5.79e-06,5.79e-06,,,+/-5.79E-06,Jy,2012GASC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,218.13547413095 34.107105402835 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
7,NUV (GALEX) AB,19.9163,+/-0.128495,mag,1290000000000000.0,3.92e-05,4.64e-06,4.64e-06,,,+/-4.64E-06,Jy,2012GASC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,218.13547413095 34.107105402835 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
8,NUV (GALEX) AB,19.3752,+/-0.0250238,mag,1290000000000000.0,6.46e-05,1.49e-06,1.49e-06,,,+/-1.49E-06,Jy,2012GMSC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,218.13544920512 34.107212842536 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
9,NUV (GALEX) AB,19.8233,+/-0.0302119,mag,1290000000000000.0,4.27e-05,1.19e-06,1.19e-06,,,+/-1.19E-06,Jy,2012GMSC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,218.13544920512 34.107212842536 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
10,u (SDSS PSF) AB,19.023,+/-0.031,asinh mag,836000000000000.0,9.27e-05,2.63e-06,2.63e-06,,,+/-2.63E-06,Jy,2005SDSS4.C...0000:,based on count statistics only,3585       A,Broad-band measurement,218.135422 34.107052 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; COSMIC_RAY - contains a cosmic ray pixel; BAD_RADIAL - some low S/N radial points; INTERP - object contains interpolated-over pixels; BINNED1 - detected at >=5 sigma in original imaging frame; BINNED_CENTER - image was binned while centroiding; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children;,From new raw data
