No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,14-195 keV (Swift),1.024e-10,+/-0.67E-11,erg/s/cm^2^,2.53e+19,4.05e-07,2.65e-08,2.65e-08,,,+/-2.65E-08,Jy,2010ApJS..186..378T,uncertainty,104.50 keV,Broad-band measurement,149.861 -22.854 (J2000),Flux integrated from map,,From new raw data; NED frequency assigned to mid-point ofband in keV
2,14-195 keV (Swift),8.8e-11,,erg/cm^2^/s,2.53e+19,3.48e-07,,,,,,Jy,2008ApJ...681..113T,no uncertainty reported,104.50 keV,Broad-band measurement,149.8731 -22.8263 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
3,14-195 keV (Swift),1.36e-10,,erg/cm^2^/s,2.53e+19,5.38e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
4,14-195 keV (Swift),8.32e-11,,erg/cm^2^/s,2.53e+19,3.29e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,Observed flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
5,14-195 keV (Swift),8.189e-11,+/-79.20E-12,erg/s/cm^2^,2.53e+19,3.24e-07,3.13e-07,3.13e-07,,,+/-3.13E-07,Jy,2018ApJS..235....4O,90% confidence,104.50 keV,Broad-band measurement,149.87377650 -22.82831180 (J2000),From fitting to map,S/N = 37.62 ; power law model,From new raw data; NED frequency assigned to mid-point ofband in keV
6,14-170 keV (Swift),6.8e-11,+/-9E-12,ergs/cm^2^/s,2.22e+19,3.06e-07,4.05e-08,4.05e-08,,,+/-4.05E-08,Jy,2008ApJ...673...96A,uncertainty,92.00 keV,Broad-band measurement,149.8805 -22.8561 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
7,14-170 keV (BAT),7.8e-11,,erg/cm^2^/s,2.22e+19,3.51e-07,,,,,,Jy,2008ApJ...678..102A,no uncertainty reported,92.00 keV,Broad-band measurement,149.8805 -22.8561 (J2000),Flux integrated from map,S/N = 10.8,From new raw data; NED frequency assigned to mid-point ofband in keV
8,15-150 keV (Swift),7.3e-11,+/-4.5e-12,erg/cm^2^/s,1.99e+19,3.67e-07,2.26e-08,2.26e-08,,,+/-2.26E-08,Jy,2010A&A...524A..64C,uncertainty,82.50 keV,Broad-band measurement,149.865 -22.822 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
9,14-150 keV (Swift),1.19e-10,,erg/cm^2^/s,1.98e+19,6.01e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,82.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
10,40-100 keV INTEGRAL,4.1e-11,,erg/cm^2^/s,1.69e+19,2.43e-07,,,,,,Jy,2009A&A...505..417B,no uncertainty reported,70.00 keV,Broad-band measurement,149.87310 -22.82628 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
