No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,14-195 keV (Swift),3.69e-11,+/-0.45E-11,erg/s/cm^2^,2.53e+19,1.46e-07,1.78e-08,1.78e-08,,,+/-1.78E-08,Jy,2010ApJS..186..378T,uncertainty,104.50 keV,Broad-band measurement,182.371 +43.685 (J2000),Flux integrated from map,,From new raw data; NED frequency assigned to mid-point ofband in keV
2,14-195 keV (Swift),2.1e-11,,erg/cm^2^/s,2.53e+19,8.3e-08,,,,,,Jy,2008ApJ...681..113T,no uncertainty reported,104.50 keV,Broad-band measurement,182.3741 +43.6853 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
3,14-195 keV (Swift),3e-11,,erg/cm^2^/s,2.53e+19,1.19e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,Observed flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
4,14-195 keV (Swift),3.1e-11,,erg/cm^2^/s,2.53e+19,1.23e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
5,14-195 keV (Swift),2.435e-11,+/-21.84E-12,erg/s/cm^2^,2.53e+19,9.62e-08,8.63e-08,8.63e-08,,,+/-8.63E-08,Jy,2018ApJS..235....4O,90% confidence,104.50 keV,Broad-band measurement,182.34797020 +43.69738068 (J2000),From fitting to map,S/N = 15.35 ; power law model,From new raw data; NED frequency assigned to mid-point ofband in keV
6,15-150 keV (Swift),2.8e-11,+/-8.8e-12,erg/cm^2^/s,1.99e+19,1.41e-07,4.42e-08,4.42e-08,,,+/-4.42E-08,Jy,2010A&A...524A..64C,uncertainty,82.50 keV,Broad-band measurement,182.367 +43.710 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
7,14-150 keV (Swift),2.71e-11,,erg/cm^2^/s,1.98e+19,1.37e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,82.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
8,40-100 keV INTEGRAL,2.9,+/-1.1,milliCrab,1.69e+19,1.62e-07,6.13e-08,6.13e-08,,,+/-6.13E-08,Jy,2007ApJS..170..175B,uncertainty,70   keV,Broad-band measurement,182.393 +43.676 (J2000),Flux integrated from map,Time-averaged flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
9,40-100 keV INTEGRAL,1.9e-11,,erg/cm^2^/s,1.69e+19,1.12e-07,,,,,,Jy,2009A&A...505..417B,no uncertainty reported,70.00 keV,Broad-band measurement,182.37450 43.68500 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
10,17-60 keV (INTEGRAL),2.39e-11,+/-0.49E-11,erg s^-1^ cm^-2^,9.31e+18,2.57e-07,5.26e-08,5.26e-08,,,+/-5.26E-08,Jy,2007A&A...462...57S,uncertainty,38.50   keV,Broad-band measurement,,Flux integrated from map,,Averaged new and previously published data; NED frequencyassigned to mid-point of band in keV
11,15-55 keV (Swift),1.56e-11,+/-0.15E-11,erg/cm^2^/s,8.46e+18,1.84e-07,1.77e-08,1.77e-08,,,+/-1.77E-08,Jy,2009ApJ...699..603A,uncertainty,35.00 keV,Broad-band measurement,182.370 +43.686 (J2000),Flux integrated from map,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
12,20-50 keV (Swift),1e-11,,erg/cm^2^/s,8.46e+18,1.18e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,35.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
13,20-40 keV (INTEGRAL),2.5,+/-0.6,milliCrab,7.25e+18,2.61e-07,6.26e-08,6.26e-08,,,+/-6.26E-08,Jy,2007ApJS..170..175B,uncertainty,30   keV,Broad-band measurement,182.393 +43.676 (J2000),Flux integrated from map,Time-averaged flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
14,20-40 keV (INTEGRAL),1.19e-11,,erg/cm^2^/s,7.25e+18,1.64e-07,,,,,,Jy,2009A&A...505..417B,no uncertainty reported,30.00 keV,Broad-band measurement,182.37450 43.68500 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
15,2-10 keV (XMM),5.5e-12,,erg cm^-2^ s^-1^,1.45e+18,3.79e-07,,,,,,Jy,2006A&A...446..459C,no uncertainty reported,6   keV,Broad-band measurement,12 09 29.9 +43 41 06.0 (J2000),Flux integrated from map,,From new raw data; NED frequency assigned to mid-point ofband in keV
16,2-10 keV (XMM),5.543e-12,,erg/s/cm^2^,1.45e+18,3.82e-07,,,,,,Jy,2009A&A...500..999A,no uncertainty reported,6.00 keV,Broad-band measurement,12 09 29.87 +43 41 06.00 (J2000),Modelled datum,Observed flux,From new raw data; NED frequency assigned to mid-point ofband in keV
17,2-10 keV (XMM),5.44e-12,,erg/cm^2^/s,1.45e+18,3.75e-07,,,,,,Jy,2009ApJ...705..454N,no uncertainty reported,6.00 keV,Broad-band measurement,,Total flux,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
18,2-10 keV (Swift),5.2e-12,,erg/cm^2^/s,1.45e+18,3.59e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,6.00 keV,Broad-band measurement,,Modelled datum,Observed flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
19,2-10 keV (Swift),8.5e-12,,erg/cm^2^/s,1.45e+18,5.86e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,6.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
20,0.3-8 keV (Chandra),1.22e-12,,erg/s/cm^2^,1e+18,1.22e-07,,,,,,Jy,2011ApJS..192...10L,no uncertainty reported,4.15 keV,Broad-band measurement,12 09 29.806 +43 41 06.97 (J2000),Flux integrated from map,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
