No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,B (m_B),13.32,+/-0.18,mag,681000000000000.0,0.02,0.00361,0.00361,,,+/-3.61E-03,Jy,1991RC3.9.C...0000d,rms uncertainty,4400       A,Broad-band measurement,023951.4 +282145 (B1950),Multiple methods,,Homogenized from new and previously published data; StandardJohnson UBVRI filters assumed
2,B (m_B^0),12.53,,mag,681000000000000.0,0.0414,,,,,,Jy,1991RC3.9.C...0000d,no uncertainty reported,4400       A,Broad-band measurement,023951.4 +282145 (B1950),Multiple methods,,Homogenized from new and previously published data;Extinction-corrected for internal and Milky Way and K-correction applied; Standard Johnson UBVRI filters assumed
3,m_p,13.5,+/-0.4,mag,681000000000000.0,0.017,0.00755,0.00755,,,+/-7.55E-03,Jy,1968CGCG6.C...0000Z,rms noise,4400       A,Broad-band measurement,023954.0 +282100. (B1950),Estimated by eye,,From new raw data
4,J_pg,13.5,+/-0.3,mag,641000000000000.0,0.0157,0.00435,0.00435,,,+/-4.35E-03,Jy,2007ApJS..170...33P,estimated error,4680   A,Broad-band measurement,02 42 48.41 +28 34 25.5 (J2000),Flux in fixed aperture,Isophotal mag,From reprocessed raw data
5,V (Cousins),12.35,+/-0.05,mag,545000000000000.0,0.0418,0.00197,0.00197,,,+/-1.97E-03,Jy,1996A&AS..118..111H,uncertainty,5500       A,Broad-band measurement,02 42 30.8 +28 33 13 (1995 ),Flux in fixed aperture,,From new raw data
6,R (Johnson) (JKT),11.93,+/-0.04,mag,470000000000000.0,0.0489,0.0018,0.0018,,,+/-1.80E-03,Jy,2004A&A...414...23J,uncertainty,6373   A,Broad-band measurement,,Total flux,,From new raw data
7,F_pg,12.2,+/-0.3,mag,468000000000000.0,0.0406,0.0112,0.0112,,,+/-1.12E-02,Jy,2007ApJS..170...33P,estimated error,6400   A,Broad-band measurement,02 42 48.41 +28 34 25.5 (J2000),Flux in fixed aperture,Isophotal mag,From reprocessed raw data
8,H{alpha} Calar Alto,9.1291e-13,+/-23.11E-16,erg/s/cm^2^,457000000000000.0,91300000000.0,231000000.0,231000000.0,,,+/-2.31E+08,Jy-Hz,2015A&A...584A..87C,uncertainty,6563 A,Line measurement; flux integrated over line; lines measured in emission,,Flux in fixed aperture,"Observed flux; 36"" semimajor axis aper",From reprocessed raw data
9,H{alpha}+[NII] (JKT),8.5e-16,+/-0.85E-16,W/m^2^,456000000000000.0,85000000000.0,8500000000.0,8500000000.0,,,+/-8.50E+09,Jy-Hz,2004A&A...414...23J,uncertainty,6574   A,Line measurement; flux integrated over line,,Total flux,,From new raw data
10,I (Cousins),10.56,+/-0.05,mag,379000000000000.0,0.152,0.00718,0.00718,,,+/-7.18E-03,Jy,1996A&AS..118..111H,uncertainty,7900       A,Broad-band measurement,02 42 30.8 +28 33 13 (1995 ),Flux in fixed aperture,,From new raw data
