No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,2-10 keV (XMM),1.5e-12,+/-0.400E-12,erg/cm^2^/s,1.45e+18,1.03e-07,2.76e-08,2.76e-08,,,+/-2.76E-08,Jy,2009A&A...495..421B,uncertainty,6.00 keV,Broad-band measurement,210.71333 +26.521560 (J2000),From fitting to map,,From new raw data; NED frequency assigned to mid-point ofband in keV
2,0.3-8 keV (Chandra),7.93e-12,,erg/cm^2^/s,1e+18,7.93e-07,,,,,,Jy,2016ApJS..224...40W,no uncertainty reported,4.15 keV,Broad-band measurement,,Flux integrated from map,Average flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
3,0.2-2 keV (ROSAT),2.325e-12,+/-6.4 %,erg/s/cm^2^,3.15e+17,7.38e-07,4.71e-08,4.71e-08,,,+/-4.71E-08,Jy,2000WGA...C...0000W,mean error,1.3       keV,Broad-band measurement,140253.3 +263145. (J2000),Flux integrated from map,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
4,0.5-2 keV (XMM),5.9e-13,+/-0.140E-12,erg/cm^2^/s,3.02e+17,1.95e-07,4.64e-08,4.64e-08,,,+/-4.64E-08,Jy,2009A&A...495..421B,uncertainty,1.25 keV,Broad-band measurement,210.71333 +26.521560 (J2000),From fitting to map,,From new raw data; NED frequency assigned to mid-point ofband in keV
5,FUV (GALEX) AB,18.5438,+/-0.124585,mag,1950000000000000.0,0.000139,1.59e-05,1.59e-05,,,+/-1.59E-05,Jy,2012GASC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,210.71345998440 26.521481196552 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
6,FUV (GALEX) AB,18.7239,+/-0.142293,mag,1950000000000000.0,0.000118,1.54e-05,1.54e-05,,,+/-1.54E-05,Jy,2012GASC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,210.71345998440 26.521481196552 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
7,NUV (GALEX) AB,18.04,+/-0.0547597,mag,1290000000000000.0,0.000221,1.11e-05,1.11e-05,,,+/-1.11E-05,Jy,2012GASC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,210.71345998440 26.521481196552 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
8,NUV (GALEX) AB,18.415,+/-0.0697144,mag,1290000000000000.0,0.000156,1e-05,1e-05,,,+/-1.00E-05,Jy,2012GASC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,210.71345998440 26.521481196552 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
9,u (SDSS PSF) AB,17.215,+/-0.021,asinh mag,836000000000000.0,0.00049,9.47e-06,9.47e-06,,,+/-9.47E-06,Jy,2007SDSS6.C...0000:,based on count statistics only,3585       A,Broad-band measurement,210.7133255646 26.5215528873 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame; BINNED_CENTER - image was binned while centroiding;,From new raw data
10,g (SDSS PSF) AB,17.107,+/-0.021,asinh mag,617000000000000.0,0.000521,1.01e-05,1.01e-05,,,+/-1.01E-05,Jy,2007SDSS6.C...0000:,based on count statistics only,4858       A,Broad-band measurement,210.7133255646 26.5215528873 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame;,From new raw data
11,r (SDSS PSF) AB,16.771,+/-0.013,asinh mag,477000000000000.0,0.000711,8.51e-06,8.51e-06,,,+/-8.51E-06,Jy,2007SDSS6.C...0000:,based on count statistics only,6290       A,Broad-band measurement,210.7133255646 26.5215528873 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children; CANONICAL_BAND - this band was primary (usually r);,From new raw data
12,i (SDSS PSF) AB,16.244,+/-0.013,asinh mag,389000000000000.0,0.00115,1.38e-05,1.38e-05,,,+/-1.38E-05,Jy,2007SDSS6.C...0000:,based on count statistics only,7706       A,Broad-band measurement,210.7133255646 26.5215528873 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; INTERP - object contains interpolated-over pixels; BINNED1 - detected at >=5 sigma in original imaging frame; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children;,From new raw data
