No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,2-10 keV (ASCA),2.27e-12,,ergs/s/cm^2^,1.45e+18,1.57e-07,,,,,,Jy,2001ApJS..133....1U,no uncertainty reported,6.00 keV,Broad-band measurement,002.5490 -04.7171 (J2000),Flux integrated from map,,From reprocessed raw data; Extinction-corrected for MilkyWay; NED frequency assigned to mid-point of band in keV
2,0.7-7 keV (ASCA),3.18e-12,,ergs/s/cm^2^,9.31e+17,3.42e-07,,,,,,Jy,2001ApJS..133....1U,no uncertainty reported,3.85 keV,Broad-band measurement,002.5490 -04.7171 (J2000),Flux integrated from map,,From reprocessed raw data; Extinction-corrected for MilkyWay; NED frequency assigned to mid-point of band in keV
3,0.7-2 keV (ASCA),1.43e-12,,ergs/s/cm^2^,3.26e+17,4.39e-07,,,,,,Jy,2001ApJS..133....1U,no uncertainty reported,1.35 keV,Broad-band measurement,002.5490 -04.7171 (J2000),Flux integrated from map,,From reprocessed raw data; Extinction-corrected for MilkyWay; NED frequency assigned to mid-point of band in keV
4,0.1-2.4 keV (ROSAT),4.09e-12,+/-5.16e-13,erg/cm^2^/s,3.02e+17,1.35e-06,1.71e-07,1.71e-07,,,+/-1.71E-07,Jy,2010MNRAS.401.1151M,uncertainty,1.25 keV,Broad-band measurement,00 10 09.98 -04 42 37.5 (J2000),Modelled datum,Unabsorbed flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
5,FUV (GALEX) AB,16.5574,+/-0.0151641,mag,1950000000000000.0,0.000865,1.21e-05,1.21e-05,,,+/-1.21E-05,Jy,2012GASC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,2.5416629322173 -4.710389360462 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
6,FUV (GALEX) AB,17.9097,+/-0.0304689,mag,1950000000000000.0,0.000249,6.99e-06,6.99e-06,,,+/-6.99E-06,Jy,2012GASC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,2.5416629322173 -4.710389360462 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
7,FUV (GALEX) AB,16.5384,+/-0.00776513,mag,1950000000000000.0,0.00088,6.29e-06,6.29e-06,,,+/-6.29E-06,Jy,2012GMSC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,2.5415921976169 -4.710349600846 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
8,FUV (GALEX) AB,17.9737,+/-0.0164652,mag,1950000000000000.0,0.000235,3.56e-06,3.56e-06,,,+/-3.56E-06,Jy,2012GMSC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,2.5415921976169 -4.710349600846 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
9,NUV (GALEX) AB,16.2508,+/-0.00812687,mag,1290000000000000.0,0.00115,8.59e-06,8.59e-06,,,+/-8.59E-06,Jy,2012GASC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,2.5416629322173 -4.710389360462 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
10,NUV (GALEX) AB,18.0645,+/-0.0200228,mag,1290000000000000.0,0.000216,3.98e-06,3.98e-06,,,+/-3.98E-06,Jy,2012GASC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,2.5416629322173 -4.710389360462 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
