No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,14-195 keV (Swift),7.19e-11,+/-0.44E-11,erg/s/cm^2^,2.53e+19,2.84e-07,1.74e-08,1.74e-08,,,+/-1.74E-08,Jy,2010ApJS..186..378T,uncertainty,104.50 keV,Broad-band measurement,053.377 -36.111 (J2000),Flux integrated from map,,From new raw data; NED frequency assigned to mid-point ofband in keV
2,14-195 keV (Swift),7.2e-11,,erg/cm^2^/s,2.53e+19,2.85e-07,,,,,,Jy,2008ApJ...681..113T,no uncertainty reported,104.50 keV,Broad-band measurement,053.4015 -36.1404 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
3,14-195 keV (Swift),6e-11,,erg/cm^2^/s,2.53e+19,2.37e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
4,14-195 keV (Swift),6.41e-11,,erg/cm^2^/s,2.53e+19,2.53e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,Observed flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
5,14-195 keV (Swift),6.352e-11,+/-61.50E-12,erg/s/cm^2^,2.53e+19,2.51e-07,2.43e-07,2.43e-07,,,+/-2.43E-07,Jy,2018ApJS..235....4O,90% confidence,104.50 keV,Broad-band measurement,053.38869292 -36.13954100 (J2000),From fitting to map,S/N = 38.99 ; power law model,From new raw data; NED frequency assigned to mid-point ofband in keV
6,15-150 keV (Swift),5.6e-11,+/-3.2e-12,erg/cm^2^/s,1.99e+19,2.81e-07,1.61e-08,1.61e-08,,,+/-1.61E-08,Jy,2010A&A...524A..64C,uncertainty,82.50 keV,Broad-band measurement,053.381 -36.143 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
7,14-150 keV (Swift),5.25e-11,,erg/cm^2^/s,1.98e+19,2.65e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,82.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
8,40-100 keV INTEGRAL,2.2e-11,,erg/cm^2^/s,1.69e+19,1.3e-07,,,,,,Jy,2009A&A...505..417B,no uncertainty reported,70.00 keV,Broad-band measurement,53.40208 -36.13806 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
9,20-100 keV (Suzaku),7.2e-11,,erg/s/cm^2^,1.45e+19,4.97e-07,,,,,,Jy,2009ApJ...705L...1R,no uncertainty reported,60.00 keV,Broad-band measurement,,Modelled datum,Observed flux,From new raw data; NED frequency assigned to mid-point ofband in keV
10,17-60 keV (INTEGRAL),3.3e-11,+/-0.65E-11,erg s^-1^ cm^-2^,9.31e+18,3.54e-07,6.98e-08,6.98e-08,,,+/-6.98E-08,Jy,2007A&A...462...57S,uncertainty,38.50   keV,Broad-band measurement,,Flux integrated from map,,Averaged new and previously published data; NED frequencyassigned to mid-point of band in keV
