No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,14-195 keV (Swift),8.59e-11,+/-0.72E-11,erg/s/cm^2^,2.53e+19,3.4e-07,2.85e-08,2.85e-08,,,+/-2.85E-08,Jy,2010ApJS..186..378T,uncertainty,104.50 keV,Broad-band measurement,312.979 -57.057 (J2000),Flux integrated from map,,From new raw data; NED frequency assigned to mid-point ofband in keV
2,14-195 keV (Swift),7.1e-11,,erg/cm^2^/s,2.53e+19,2.81e-07,,,,,,Jy,2008ApJ...681..113T,no uncertainty reported,104.50 keV,Broad-band measurement,313.0097 -57.0688 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
3,14-195 keV (Swift),8.81e-11,,erg/cm^2^/s,2.53e+19,3.48e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
4,14-195 keV (Swift),7.26e-11,,erg/cm^2^/s,2.53e+19,2.87e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,Observed flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
5,14-195 keV (Swift),6.776e-11,+/-64.82E-12,erg/s/cm^2^,2.53e+19,2.68e-07,2.56e-07,2.56e-07,,,+/-2.56E-07,Jy,2018ApJS..235....4O,90% confidence,104.50 keV,Broad-band measurement,313.01591800 -57.06883500 (J2000),From fitting to map,S/N = 33.58 ; power law model,From new raw data; NED frequency assigned to mid-point ofband in keV
6,15-150 keV (Swift),6.4e-11,+/-3.8e-12,erg/cm^2^/s,1.99e+19,3.22e-07,1.91e-08,1.91e-08,,,+/-1.91E-08,Jy,2010A&A...524A..64C,uncertainty,82.50 keV,Broad-band measurement,313.002 -57.074 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
7,14-150 keV (Swift),7.71e-11,,erg/cm^2^/s,1.98e+19,3.89e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,82.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
8,15-55 keV (Swift),4.63e-11,+/-0.25E-11,erg/cm^2^/s,8.46e+18,5.47e-07,2.96e-08,2.96e-08,,,+/-2.96E-08,Jy,2009ApJ...699..603A,uncertainty,35.00 keV,Broad-band measurement,313.017 -57.063 (J2000),Flux integrated from map,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
9,20-50 keV (Swift),3.11e-11,,erg/cm^2^/s,8.46e+18,3.68e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,35.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
10,10-50 keV (Suzaku),3.76e-11,,erg/cm^2^/s,7.25e+18,5.19e-07,,,,,,Jy,2011ApJ...738...70T,no uncertainty reported,30.00 keV,Broad-band measurement,20 52 02.34 -57 04 07.6 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
11,2-10 keV,1.2e-14,,W/m^2^,1.45e+18,8.28e-07,,,,,,Jy,2004A&A...418..465L,no uncertainty reported,6   keV,Broad-band measurement,,Flux integrated from map,Observed flux,Averaged from previously published data; NED frequencyassigned to mid-point of band in keV
12,2-10 keV,3e-14,,W/m^2^,1.45e+18,2.07e-06,,,,,,Jy,2004A&A...418..465L,no uncertainty reported,6   keV,Broad-band measurement,,Flux integrated from map,Intrinsic flux,Averaged from previously published data; Extinction-correctedfor Milky Way; NED frequency assigned to mid-point of band in keV
13,2-10 keV (ASCA),2.208e-11,,ergs/s/cm^2^,1.45e+18,1.52e-06,,,,,,Jy,2001ApJS..133....1U,no uncertainty reported,6.00 keV,Broad-band measurement,313.0067 -57.0581 (J2000),Flux integrated from map,,From reprocessed raw data; Extinction-corrected for MilkyWay; NED frequency assigned to mid-point of band in keV
14,2-10 keV,1.34e-11,+/-73E-13,erg/s/cm^2^,1.45e+18,9.24e-07,5.03e-07,5.03e-07,,,+/-5.03E-07,Jy,2011ApJ...729...52L,uncertainty,6.00 keV,Broad-band measurement,,Modelled datum,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
15,2-10 keV (Suzaku),8.03e-12,,erg/cm^2^/s,1.45e+18,5.54e-07,,,,,,Jy,2011ApJ...738...70T,no uncertainty reported,6.00 keV,Broad-band measurement,20 52 02.34 -57 04 07.6 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
16,2-10 keV (Swift),8.3e-12,,erg/cm^2^/s,1.45e+18,5.72e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,6.00 keV,Broad-band measurement,,Modelled datum,Observed flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
17,2-10 keV (Swift),4.11e-11,,erg/cm^2^/s,1.45e+18,2.83e-06,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,6.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
18,0.3-8 keV (Chandra),1.57e-12,,erg/cm^2^/s,1e+18,1.57e-07,,,,,,Jy,2016ApJS..224...40W,no uncertainty reported,4.15 keV,Broad-band measurement,,Flux integrated from map,Average flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
19,0.7-7 keV (ASCA),8.54e-12,,ergs/s/cm^2^,9.31e+17,9.17e-07,,,,,,Jy,2001ApJS..133....1U,no uncertainty reported,3.85 keV,Broad-band measurement,313.0067 -57.0581 (J2000),Flux integrated from map,,From reprocessed raw data; Extinction-corrected for MilkyWay; NED frequency assigned to mid-point of band in keV
20,0.2-4 keV (EINSTEIN),,<8.82E-13,ergs sec^-1^ cm^-2^,5.25e+17,,,,1.68e-07,,<1.68E-07,Jy,1992ApJS...80..531F,3 sigma,2.1    keV,Broad-band measurement; synthetic band,20 48 12 -57 15 11 (B1950),Flux integrated from map,,From reprocessed raw data; Extinction-corrected for MilkyWay; NED frequency assigned to mid-point of band in keV
