No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,14-195 keV (Swift),2.07e-11,,erg/cm^2^/s,2.53e+19,8.18e-08,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
2,14-195 keV (Swift),2.02e-11,,erg/cm^2^/s,2.53e+19,7.98e-08,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,Observed flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
3,14-195 keV (Swift),2.241e-11,+/-19.19E-12,erg/s/cm^2^,2.53e+19,8.86e-08,7.58e-08,7.58e-08,,,+/-7.58E-08,Jy,2018ApJS..235....4O,90% confidence,104.50 keV,Broad-band measurement,253.18427340 -59.22485150 (J2000),From fitting to map,S/N = 11.18 ; power law model,From new raw data; NED frequency assigned to mid-point ofband in keV
4,14-150 keV (Swift),1.81e-11,,erg/cm^2^/s,1.98e+19,9.14e-08,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,82.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
5,40-100 keV INTEGRAL,1.77e-11,+/-0.27E-11,erg cm^-2^ s^-1^,1.69e+19,1.05e-07,1.6e-08,1.6e-08,,,+/-1.60E-08,Jy,2006ApJ...638..642B,uncertainty,70   keV,Broad-band measurement,16 52 46 -59 13 07 (J2000),Flux integrated from map,,From new raw data; NED frequency assigned to mid-point ofband in keV
6,40-100 keV INTEGRAL,1.1,+/-0.3,milliCrab,1.69e+19,6.13e-08,1.67e-08,1.67e-08,,,+/-1.67E-08,Jy,2007ApJS..170..175B,uncertainty,70   keV,Broad-band measurement,253.049 -59.222 (J2000),Flux integrated from map,Time-averaged flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
7,40-100 keV INTEGRAL,1e-11,,erg/cm^2^/s,1.69e+19,5.92e-08,,,,,,Jy,2009A&A...505..417B,no uncertainty reported,70.00 keV,Broad-band measurement,253.19420 -59.21639 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
8,17-60 keV (INTEGRAL),1.9e-11,+/-0.28E-11,erg s^-1^ cm^-2^,9.31e+18,2.04e-07,3.01e-08,3.01e-08,,,+/-3.01E-08,Jy,2007A&A...462...57S,uncertainty,38.50   keV,Broad-band measurement,,Flux integrated from map,,Averaged new and previously published data; NED frequencyassigned to mid-point of band in keV
9,20-50 keV (Swift),7e-12,,erg/cm^2^/s,8.46e+18,8.27e-08,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,35.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
10,20-40 keV (INTEGRAL),1.32e-11,+/-0.20E-11,erg cm^-2^ s^-1^,7.25e+18,1.82e-07,2.76e-08,2.76e-08,,,+/-2.76E-08,Jy,2006ApJ...638..642B,uncertainty,30   keV,Broad-band measurement,16 52 46 -59 13 07 (J2000),Flux integrated from map,,From new raw data; NED frequency assigned to mid-point ofband in keV
11,20-40 keV (INTEGRAL),1.3,+/-0.2,milliCrab,7.25e+18,1.36e-07,2.09e-08,2.09e-08,,,+/-2.09E-08,Jy,2007ApJS..170..175B,uncertainty,30   keV,Broad-band measurement,253.049 -59.222 (J2000),Flux integrated from map,Time-averaged flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
12,20-40 keV (INTEGRAL),5e-12,,erg/cm^2^/s,7.25e+18,6.9e-08,,,,,,Jy,2009A&A...505..417B,no uncertainty reported,30.00 keV,Broad-band measurement,253.19420 -59.21639 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
13,10-20 keV (MAXI),1.3e-11,+/-4E-12,erg/cm^2^/s,3.63e+18,3.58e-07,1.1e-07,1.1e-07,,,+/-1.10E-07,Jy,2018ApJS..235....7H,uncertainty,15.00 keV,Broad-band measurement,253.365 -59.328 (J2000),From fitting to map,,From new raw data; NED frequency assigned to mid-point ofband in keV
14,4-10 keV (MAXI),2.63e-11,+/-1.6E-12,erg/cm^2^/s,1.69e+18,1.56e-06,9.47e-08,9.47e-08,,,+/-9.47E-08,Jy,2018ApJS..235....7H,uncertainty,7.00 keV,Broad-band measurement,253.365 -59.328 (J2000),From fitting to map,,From new raw data; NED frequency assigned to mid-point ofband in keV
15,2-10 keV (Swift),2.6e-12,,erg/cm^2^/s,1.45e+18,1.79e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,6.00 keV,Broad-band measurement,,Modelled datum,Observed flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
16,2-10 keV (Swift),2.9e-12,,erg/cm^2^/s,1.45e+18,2e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,6.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
17,3-4 keV (MAXI),8.3e-12,+/-0.3E-12,erg/cm^2^/s,8.46e+17,9.81e-07,3.55e-08,3.55e-08,,,+/-3.55E-08,Jy,2018ApJS..235....7H,uncertainty,3.50 keV,Broad-band measurement,253.365 -59.328 (J2000),From fitting to map,,From new raw data; NED frequency assigned to mid-point ofband in keV
18,1482A (IUE),2.5e-15,+/-0.19E-14,ergs cm^-2 s^-1 A^-1,2020000000000000.0,0.000183,0.000139,0.000139,,,+/-1.39E-04,Jy,1993ApJS...86....5K,uncertainty,1482   A,Broad-band measurement; flux integrated over line,,Flux in fixed aperture,"20""x10"" aperture",Averaged from new and transformed previously published data
19,FUV (GALEX),13.65,+/-0.04,mag,1950000000000000.0,0.00181,6.65e-05,6.65e-05,,,+/-6.65E-05,Jy,2015ApJS..220....6B,uncertainty,1539 A,Broad-band measurement,16 52 46.128 -59 13 03.97 (J2000),Flux in fixed aperture,Asymptotic magnitude,From reprocessed raw data
20,FUV (GALEX),13.65,+/-0.01,mag,1950000000000000.0,0.00181,1.66e-05,1.66e-05,,,+/-1.66E-05,Jy,2015ApJS..220....6B,uncertainty,1539 A,Broad-band measurement,16 52 46.128 -59 13 03.97 (J2000),Flux in fixed aperture,D25 magnitude,From reprocessed raw data
21,1913A (IUE),1.9e-15,+/-0.08E-14,ergs cm^-2 s^-1 A^-1,1570000000000000.0,0.000232,9.78e-05,9.78e-05,,,+/-9.78E-05,Jy,1993ApJS...86....5K,uncertainty,1913   A,Broad-band measurement; flux integrated over line,,Flux in fixed aperture,"20""x10"" aperture",Averaged from new and transformed previously published data
22,2373A (IUE),2.1e-15,+/-0.16E-14,ergs cm^-2 s^-1 A^-1,1260000000000000.0,0.000395,0.000301,0.000301,,,+/-3.01E-04,Jy,1993ApJS...86....5K,uncertainty,2373   A,Broad-band measurement; flux integrated over line,,Flux in fixed aperture,"20""x10"" aperture",Averaged from new and transformed previously published data
23,2700A (IUE),3.6e-15,+/-0.09E-14,ergs cm^-2 s^-1 A^-1,1110000000000000.0,0.000877,0.000219,0.000219,,,+/-2.19E-04,Jy,1993ApJS...86....5K,uncertainty,2700   A,Broad-band measurement; flux integrated over line,,Flux in fixed aperture,"20""x10"" aperture",Averaged from new and transformed previously published data
24,U (Johnson),5.21,+/-0.89,milliJy,819000000000000.0,0.00521,0.00089,0.00089,,,+/-8.90E-04,Jy,1983ApJS...52..341M,1 sigma,0.366      microns,Broad-band measurement,164825.2 -590800 (B1950),Flux in fixed aperture,"22.5"" aperture",From new raw data
25,U (Johnson),6.62,+/-0.78,milliJy,819000000000000.0,0.00662,0.00078,0.00078,,,+/-7.80E-04,Jy,1983ApJS...52..341M,1 sigma,0.366      microns,Broad-band measurement,164825.2 -590800 (B1950),Flux in fixed aperture,"29.3"" aperture",From new raw data
26,U (U_T^0),9.75,,mag,819000000000000.0,0.228,,,,,,Jy,1991RC3.9.C...0000d,no uncertainty reported,3660       A,Broad-band measurement,164826.0 -59 800 (B1950),From multi-aperture data,,Homogenized from new and previously published data;Extinction-corrected for internal and Milky Way and K-correction applied; Standard Johnson UBVRI filters assumed
27,U (U_T),10.82,+/-0.17,mag,819000000000000.0,0.0851,0.0144,0.0144,,,+/-1.44E-02,Jy,1991RC3.9.C...0000d,rms uncertainty,3660       A,Broad-band measurement,164826.0 -59 800 (B1950),From multi-aperture data,,Homogenized from new and previously published data; StandardJohnson UBVRI filters assumed
28,[O II] 3727 (ESO),2.015e-14,+/-10.1E-16,erg cm^-2^ s^-1^,804000000000000.0,2020000000.0,101000000.0,101000000.0,,,+/-1.01E+08,Jy-Hz,2006MNRAS.366..480G,uncertainty,3727   A,Line measurement; flux integrated over line; lines measured in emission,,Flux integrated from map,,From new raw data
29,H{delta} 4101 (ESO),8.36e-15,+/-6.9E-16,erg cm^-2^ s^-1^,731000000000000.0,836000000.0,69000000.0,69000000.0,,,+/-6.90E+07,Jy-Hz,2006MNRAS.366..480G,uncertainty,4101   A,Line measurement; flux integrated over line; lines measured in emission,,Flux integrated from map,,From new raw data
30,H{gamma} 4340 (ESO),1.681e-14,+/-9.4E-16,erg cm^-2^ s^-1^,691000000000000.0,1680000000.0,94000000.0,94000000.0,,,+/-9.40E+07,Jy-Hz,2006MNRAS.366..480G,uncertainty,4340   A,Line measurement; flux integrated over line; lines measured in emission,,Flux integrated from map,,From new raw data
31,B (Cousins) (B_25),10.99,+/-0.09,mag,681000000000000.0,0.172,0.0149,0.0149,,,+/-1.49E-02,Jy,1989ESOLV.C...0000L,typical accuracy,4400       A,Broad-band measurement; photometric system transformed,164825 -5908.0 (B1950),Modelled datum,See ESO-LV catalog for warning flag.,From new raw data
32,B (m_B),11.14,+/-0.16,mag,681000000000000.0,0.149,0.0237,0.0237,,,+/-2.37E-02,Jy,1991RC3.9.C...0000d,rms uncertainty,4400       A,Broad-band measurement,164826.0 -59 800 (B1950),Multiple methods,,Homogenized from new and previously published data; StandardJohnson UBVRI filters assumed
33,B (Cousins) (B_26),10.94,+/-0.09,mag,681000000000000.0,0.179,0.0155,0.0155,,,+/-1.55E-02,Jy,1989ESOLV.C...0000L,typical accuracy,4400       A,Broad-band measurement; photometric system transformed,164825 -5908.0 (B1950),Modelled datum,See ESO-LV catalog for warning flag.,From new raw data
34,B (B_T^0),9.77,,mag,681000000000000.0,0.526,,,,,,Jy,1991RC3.9.C...0000d,no uncertainty reported,4400       A,Broad-band measurement,164826.0 -59 800 (B1950),Multiple methods,,Homogenized from new and previously published data;Extinction-corrected for internal and Milky Way and K-correction applied; Standard Johnson UBVRI filters assumed
35,B (B_T),10.66,+/-0.15,mag,681000000000000.0,0.232,0.0344,0.0344,,,+/-3.44E-02,Jy,1991RC3.9.C...0000d,rms uncertainty,4400       A,Broad-band measurement,164826.0 -59 800 (B1950),From multi-aperture data,,Homogenized from new and previously published data; StandardJohnson UBVRI filters assumed
36,B (Cousins) (B_T),10.9,+/-0.09,mag,681000000000000.0,0.186,0.0161,0.0161,,,+/-1.61E-02,Jy,1989ESOLV.C...0000L,typical accuracy,4400       A,Broad-band measurement; photometric system transformed,164825 -5908.0 (B1950),Modelled datum,See ESO-LV catalog for warning flag.,From new raw data
37,B (Johnson),16.0,+/-0.57,milliJy,669000000000000.0,0.016,0.00057,0.00057,,,+/-5.70E-04,Jy,1983ApJS...52..341M,1 sigma,0.448      microns,Broad-band measurement,164825.2 -590800 (B1950),Flux in fixed aperture,"29.3"" aperture",From new raw data
38,B (Johnson),12.77,+/-0.62,milliJy,669000000000000.0,0.0128,0.00062,0.00062,,,+/-6.20E-04,Jy,1983ApJS...52..341M,1 sigma,0.448      microns,Broad-band measurement,164825.2 -590800 (B1950),Flux in fixed aperture,"22.5"" aperture",From new raw data
39,B_J,11.1406,,mag,641000000000000.0,0.138,,,,,,Jy,2005MNRAS.361...34D,no uncertainty reported,4680   A,Broad-band measurement,165245.9 -591304.5 (J2000),Flux in fixed aperture,,From new raw data
