No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,FUV (GALEX) AB,21.3702,+/-0.274291,mag,1950000000000000.0,1.03e-05,2.6e-06,2.6e-06,,,+/-2.60E-06,Jy,2012GASC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,150.86611907234 55.698147528605 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
2,FUV (GALEX) AB,21.7878,+/-0.326024,mag,1950000000000000.0,7e-06,2.1e-06,2.1e-06,,,+/-2.10E-06,Jy,2012GASC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,150.86611907234 55.698147528605 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
3,FUV (GALEX) AB,21.7926,+/-0.130037,mag,1950000000000000.0,6.97e-06,8.34e-07,8.34e-07,,,+/-8.34E-07,Jy,2012GMSC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,150.86631691855 55.698339157787 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
4,FUV (GALEX) AB,22.197,+/-0.150684,mag,1950000000000000.0,4.8e-06,6.66e-07,6.66e-07,,,+/-6.66E-07,Jy,2012GMSC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,150.86631691855 55.698339157787 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
5,NUV (GALEX) AB,21.0376,+/-0.175059,mag,1290000000000000.0,1.4e-05,2.25e-06,2.25e-06,,,+/-2.25E-06,Jy,2012GASC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,150.86611907234 55.698147528605 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
6,NUV (GALEX) AB,21.7324,+/-0.210631,mag,1290000000000000.0,7.36e-06,1.43e-06,1.43e-06,,,+/-1.43E-06,Jy,2012GASC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,150.86611907234 55.698147528605 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
7,NUV (GALEX) AB,21.0718,+/-0.0726032,mag,1290000000000000.0,1.35e-05,9.05e-07,9.05e-07,,,+/-9.05E-07,Jy,2012GMSC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,150.86631691855 55.698339157787 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
8,NUV (GALEX) AB,21.767,+/-0.0762337,mag,1290000000000000.0,7.13e-06,5.01e-07,5.01e-07,,,+/-5.01E-07,Jy,2012GMSC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,150.86631691855 55.698339157787 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
9,u (SDSS PSF) AB,20.879,+/-0.073,asinh mag,836000000000000.0,1.68e-05,1.12e-06,1.12e-06,,,+/-1.12E-06,Jy,2004SDSS3.C...0000:,based on count statistics only,3585       A,Broad-band measurement,150.866394 55.698318 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame; BINNED_CENTER - image was binned while centroiding; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children;,From new raw data
10,u (SDSS Model) AB,19.933,+/-0.065,asinh mag,836000000000000.0,4.01e-05,2.41e-06,2.41e-06,,,+/-2.41E-06,Jy,2004SDSS3.C...0000:,based on count statistics only,3585       A,Broad-band measurement,150.866394 55.698318 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame; BINNED_CENTER - image was binned while centroiding; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children;,From new raw data
