No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,15-150 keV (Swift),1.1e-11,+/-6.0e-12,erg/cm^2^/s,1.99e+19,5.53e-08,3.02e-08,3.02e-08,,,+/-3.02E-08,Jy,2010A&A...524A..64C,uncertainty,82.50 keV,Broad-band measurement,122.794 +76.043 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
2,40-100 keV INTEGRAL,,<0.9,milliCrab,1.69e+19,,,,5.02e-08,,<5.02E-08,Jy,2007ApJS..170..175B,no uncertainty reported,70   keV,Broad-band measurement,122.781 +76.010 (J2000),Flux integrated from map,Time-averaged flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
3,40-100 keV INTEGRAL,1.5e-11,,erg/cm^2^/s,1.69e+19,8.88e-08,,,,,,Jy,2009A&A...505..417B,no uncertainty reported,70.00 keV,Broad-band measurement,122.74440 76.04514 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
4,17-60 keV (INTEGRAL),1.21e-11,+/-0.33E-11,erg s^-1^ cm^-2^,9.31e+18,1.3e-07,3.54e-08,3.54e-08,,,+/-3.54E-08,Jy,2007A&A...462...57S,uncertainty,38.50   keV,Broad-band measurement,,Flux integrated from map,,Averaged new and previously published data; NED frequencyassigned to mid-point of band in keV
5,15-55 keV (Swift),1.15e-11,+/-0.19E-11,erg/cm^2^/s,8.46e+18,1.36e-07,2.25e-08,2.25e-08,,,+/-2.25E-08,Jy,2009ApJ...699..603A,uncertainty,35.00 keV,Broad-band measurement,122.798 +76.049 (J2000),Flux integrated from map,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
6,20-40 keV (INTEGRAL),0.9,+/-0.2,milliCrab,7.25e+18,9.4e-08,2.09e-08,2.09e-08,,,+/-2.09E-08,Jy,2007ApJS..170..175B,uncertainty,30   keV,Broad-band measurement,122.781 +76.010 (J2000),Flux integrated from map,Time-averaged flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
7,20-40 keV (INTEGRAL),1.1e-11,,erg/cm^2^/s,7.25e+18,1.52e-07,,,,,,Jy,2009A&A...505..417B,no uncertainty reported,30.00 keV,Broad-band measurement,122.74440 76.04514 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
8,2-10 keV (XMM),1.11e-11,,erg cm^-2^ s^-1^,1.45e+18,7.65e-07,,,,,,Jy,2005A&A...432...15P,no uncertainty reported,6   keV,Broad-band measurement,08 10 58.6 +76 02 42 (J2000),Flux integrated from map,,From new raw data; NED frequency assigned to mid-point ofband in keV
9,2-10 keV,8.34e-12,+/-0.07E-12,ergs cm^-2^ s^-1^,1.45e+18,5.75e-07,4.83e-09,4.83e-09,,,+/-4.83E-09,Jy,2005ApJ...629...61K,uncertainty,6   keV,Broad-band measurement,,Flux integrated from map,Flux from 2000ApJ...531...52G,Averaged from previously published data; Extinction-correctedfor Milky Way
10,2.0-10 keV (HEAO-1),1.1e-11,,ergs cm^-2^ s^-1^,1.45e+18,7.59e-07,,,,,,Jy,2006AJ....131.2843S,no uncertainty reported,6   keV,Broad-band measurement,08 10 58.5 +76 02 43 (J2000),Flux integrated from map,,Transformed from previously published data; NED frequencyassigned to mid-point of band in keV
11,2.0-10 keV (ASCA),1e-11,,ergs cm^-2^ s^-1^,1.45e+18,6.9e-07,,,,,,Jy,2006AJ....131.2843S,no uncertainty reported,6   keV,Broad-band measurement,08 10 58.5 +76 02 43 (J2000),Flux integrated from map,,From new raw data; NED frequency assigned to mid-point ofband in keV
12,2-10 keV (ASCA),1.002e-11,,ergs s^-1^ cm^-2^,1.45e+18,6.91e-07,,,,,,Jy,2005ApJS..161..185U,no uncertainty reported,6   keV,Broad-band measurement,122.7463 76.0370 (J2000),From fitting to map,,From new raw data; Extinction-corrected for Milky Way; NEDfrequency assigned to mid-point of band in keV
13,2-10 keV (XMM),9.94e-12,,ergs/s/cm^2^,1.45e+18,6.86e-07,,,,,,Jy,2007ApJ...662..860I,no uncertainty reported,6   keV,Broad-band measurement,,Flux integrated from map,Obs date: 2000 Nov 04,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
14,2-10 keV,8.8e-15,,W/m^2^,1.45e+18,6.07e-07,,,,,,Jy,2004A&A...418..465L,no uncertainty reported,6   keV,Broad-band measurement,,Flux integrated from map,Observed flux,Averaged from previously published data; NED frequencyassigned to mid-point of band in keV
15,2-10 keV,8.8e-15,,W/m^2^,1.45e+18,6.07e-07,,,,,,Jy,2004A&A...418..465L,no uncertainty reported,6   keV,Broad-band measurement,,Flux integrated from map,Intrinsic flux,Averaged from previously published data; Extinction-correctedfor Milky Way; NED frequency assigned to mid-point of band in keV
