No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,14-195 keV (Swift),2.07e-11,,erg/cm^2^/s,2.53e+19,8.18e-08,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,Observed flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
2,14-195 keV (Swift),7.66e-11,,erg/cm^2^/s,2.53e+19,3.03e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
3,14-195 keV (Swift),2.151e-11,+/-19.15E-12,erg/s/cm^2^,2.53e+19,8.5e-08,7.57e-08,7.57e-08,,,+/-7.57E-08,Jy,2018ApJS..235....4O,90% confidence,104.50 keV,Broad-band measurement,017.86112347 -38.09843640 (J2000),From fitting to map,S/N = 11.64 ; power law model,From new raw data; NED frequency assigned to mid-point ofband in keV
4,15-150 keV (Swift),2e-11,+/-8.8e-12,erg/cm^2^/s,1.99e+19,1.01e-07,4.42e-08,4.42e-08,,,+/-4.42E-08,Jy,2010A&A...524A..64C,uncertainty,82.50 keV,Broad-band measurement,017.898 -38.079 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
5,14-150 keV (Swift),6.7e-11,,erg/cm^2^/s,1.98e+19,3.38e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,82.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
6,15-55 keV (Swift),1.52e-11,+/-0.18E-11,erg/cm^2^/s,8.46e+18,1.8e-07,2.13e-08,2.13e-08,,,+/-2.13E-08,Jy,2009ApJ...699..603A,uncertainty,35.00 keV,Broad-band measurement,017.867 -38.086 (J2000),Flux integrated from map,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
7,20-50 keV (Swift),3.03e-11,,erg/cm^2^/s,8.46e+18,3.58e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,35.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
8,2-10 keV (ASCA),1.22e-12,,ergs s^-1^ cm^-2^,1.45e+18,8.41e-08,,,,,,Jy,2005ApJS..161..185U,no uncertainty reported,6   keV,Broad-band measurement,17.8655 -38.0755 (J2000),From fitting to map,,From new raw data; Extinction-corrected for Milky Way; NEDfrequency assigned to mid-point of band in keV
9,2-10 keV,1.15e-12,+/-6.4E-13,erg/s/cm^2^,1.45e+18,7.93e-08,4.41e-08,4.41e-08,,,+/-4.41E-08,Jy,2011ApJ...729...52L,uncertainty,6.00 keV,Broad-band measurement,,Modelled datum,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
10,2-10 keV (XMM),1.35e-12,,erg/s/cm^2^,1.45e+18,9.31e-08,,,,,,Jy,2011MNRAS.413.1206B,no uncertainty reported,6.00 keV,Broad-band measurement,017.862 -38.085 (J2000),Modelled datum,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
