No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,14-195 keV (Swift),7.08e-11,+/-0.57E-11,erg/s/cm^2^,2.53e+19,2.8e-07,2.25e-08,2.25e-08,,,+/-2.25E-08,Jy,2010ApJS..186..378T,uncertainty,104.50 keV,Broad-band measurement,079.001 -00.143 (J2000),Flux integrated from map,,From new raw data; NED frequency assigned to mid-point ofband in keV
2,14-195 keV (Suzaku),-10.2,,log(erg/s/cm^2^),2.53e+19,2.49e-07,,,,,,Jy,2012ApJ...745..107W,no uncertainty reported,104.50 keV,Broad-band measurement,05 16 11.4 -00 08 59.3 (J2000),Modelled datum,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
3,14-195 keV (Swift),5.3e-11,,erg/cm^2^/s,2.53e+19,2.09e-07,,,,,,Jy,2008ApJ...681..113T,no uncertainty reported,104.50 keV,Broad-band measurement,079.0476 -00.1498 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
4,14-195 keV (Swift),6.99e-11,,erg/cm^2^/s,2.53e+19,2.76e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,Observed flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
5,14-195 keV (Swift),6.8e-11,,erg/cm^2^/s,2.53e+19,2.69e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
6,14-195 keV (Swift),7.429e-11,+/-71.15E-12,erg/s/cm^2^,2.53e+19,2.94e-07,2.81e-07,2.81e-07,,,+/-2.81E-07,Jy,2018ApJS..235....4O,90% confidence,104.50 keV,Broad-band measurement,079.05724151 -00.14828844 (J2000),From fitting to map,S/N = 37.20 ; power law model,From new raw data; NED frequency assigned to mid-point ofband in keV
7,14-170 keV (BAT),7.6e-11,,erg/cm^2^/s,2.22e+19,3.42e-07,,,,,,Jy,2008ApJ...678..102A,no uncertainty reported,92.00 keV,Broad-band measurement,079.0096 -00.1332 (J2000),Flux integrated from map,S/N = 6.1,From new raw data; NED frequency assigned to mid-point ofband in keV
8,15-150 keV (Swift),5.9e-11,+/-4.7e-12,erg/cm^2^/s,1.99e+19,2.96e-07,2.36e-08,2.36e-08,,,+/-2.36E-08,Jy,2010A&A...524A..64C,uncertainty,82.50 keV,Broad-band measurement,079.049 -00.156 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
9,14-150 keV (Swift),5.95e-11,,erg/cm^2^/s,1.98e+19,3.01e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,82.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
10,40-100 keV INTEGRAL,3.4e-11,,erg/cm^2^/s,1.69e+19,2.01e-07,,,,,,Jy,2009A&A...505..417B,no uncertainty reported,70.00 keV,Broad-band measurement,79.04784 -0.15017 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
11,17-60 keV (INTEGRAL),8.38e-11,+/-3.52E-11,erg s^-1^ cm^-2^,9.31e+18,9e-07,3.78e-07,3.78e-07,,,+/-3.78E-07,Jy,2007A&A...462...57S,uncertainty,38.50   keV,Broad-band measurement,,Flux integrated from map,,Averaged new and previously published data; NED frequencyassigned to mid-point of band in keV
12,15-55 keV (Swift),4.11e-11,+/-0.28E-11,erg/cm^2^/s,8.46e+18,4.86e-07,3.31e-08,3.31e-08,,,+/-3.31E-08,Jy,2009ApJ...699..603A,uncertainty,35.00 keV,Broad-band measurement,079.071 -00.161 (J2000),Flux integrated from map,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
13,20-50 keV (Swift),2.75e-11,,erg/cm^2^/s,8.46e+18,3.25e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,35.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
14,15-50 keV (Suzaku),-10.5,,log(erg/s/cm^2^),7.86e+18,4.02e-07,,,,,,Jy,2012ApJ...745..107W,no uncertainty reported,32.50 keV,Broad-band measurement,05 16 11.4 -00 08 59.3 (J2000),Modelled datum,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
15,20-40 keV (INTEGRAL),2.7e-11,,erg/cm^2^/s,7.25e+18,3.72e-07,,,,,,Jy,2009A&A...505..417B,no uncertainty reported,30.00 keV,Broad-band measurement,79.04784 -0.15017 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
16,10-50 keV (Suzaku),1.66,,log(erg/s/cm^2^),7.25e+18,6.3e-07,,,,,,Jy,2011ApJ...727...19F,no uncertainty reported,30.00 keV,Broad-band measurement,,Modelled datum,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
17,4-10 keV (XMM),2.27e-11,,erg/cm^2^/s,1.69e+18,1.34e-06,,,,,,Jy,2010A&A...521A..57T,no uncertainty reported,7.00 keV,Broad-band measurement,,Modelled datum,Obs. date: 2003-08-24,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
18,F_2-10_ keV,3.6,+/-10  %,10^-11^ erg/s/cm^2^,1.45e+18,2.48e-06,2.48e-07,2.48e-07,,,+/-2.48E-07,Jy,1989MNRAS.240..833T,typical accuracy,6.0    keV,Broad-band measurement,,Flux integrated from map,Energy index 1.19,From new raw data; NED frequency assigned to mid-point ofband in keV
19,2-10 keV,2.734e-11,+/-2.73E-12,ergs cm^-2^ s^-1^,1.45e+18,1.89e-06,1.88e-07,1.88e-07,,,+/-1.88E-07,Jy,2005ApJ...629...61K,uncertainty,6   keV,Broad-band measurement,,Flux integrated from map,Flux from the Tartarus Database,Averaged from previously published data; Extinction-correctedfor Milky Way
20,2-10 keV,3.58e-14,,W/m^2^,1.45e+18,2.47e-06,,,,,,Jy,2004A&A...418..465L,no uncertainty reported,6   keV,Broad-band measurement,,Flux integrated from map,Observed flux,Averaged from previously published data; NED frequencyassigned to mid-point of band in keV
21,2-10 keV,3.58e-14,,W/m^2^,1.45e+18,2.47e-06,,,,,,Jy,2004A&A...418..465L,no uncertainty reported,6   keV,Broad-band measurement,,Flux integrated from map,Intrinsic flux,Averaged from previously published data; Extinction-correctedfor Milky Way; NED frequency assigned to mid-point of band in keV
