No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,0.3-8 keV (Chandra),1.43e-13,,erg/cm^2^/s,1e+18,1.43e-08,,,,,,Jy,2016ApJS..224...40W,no uncertainty reported,4.15 keV,Broad-band measurement,,Flux integrated from map,Average flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
2,FUV (GALEX) AB,18.87,+/-0.10,mag,1960000000000000.0,0.000103,9.47e-06,9.47e-06,,,+/-9.47E-06,Jy,2014ApJS..212...18B,uncertainty,1531   A,Broad-band measurement,349.00283000 25.55658000 (J2000),Flux in fixed aperture,"40""x30"" aperture; PSF corr",From new raw data
3,FUV (GALEX) AB,18.09,+/-0.10,mag,1960000000000000.0,0.000212,1.95e-05,1.95e-05,,,+/-1.95E-05,Jy,2014ApJS..212...18B,uncertainty,1531   A,Broad-band measurement,349.00283000 25.55658000 (J2000),Flux in fixed aperture,"40""x30"" aperture; PSF corr",From new raw data; Extinction-corrected for Milky Way
4,FUV (GALEX) AB,18.8644,+/-0.0942957,mag,1950000000000000.0,0.000103,8.97e-06,8.97e-06,,,+/-8.97E-06,Jy,2012GASC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,349.00266395232 25.556534925295 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
5,FUV (GALEX) AB,21.043,+/-0.272237,mag,1950000000000000.0,1.39e-05,3.48e-06,3.48e-06,,,+/-3.48E-06,Jy,2012GASC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,349.00266395232 25.556534925295 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
6,NUV (GALEX) AB,17.95,+/-0.10,mag,1310000000000000.0,0.00024,2.21e-05,2.21e-05,,,+/-2.21E-05,Jy,2014ApJS..212...18B,uncertainty,2286   A,Broad-band measurement,349.00283000 25.55658000 (J2000),Flux in fixed aperture,"40""x30"" aperture; PSF corr",From new raw data
7,NUV (GALEX) AB,17.15,+/-0.10,mag,1310000000000000.0,0.000501,4.62e-05,4.62e-05,,,+/-4.62E-05,Jy,2014ApJS..212...18B,uncertainty,2286   A,Broad-band measurement,349.00283000 25.55658000 (J2000),Flux in fixed aperture,"40""x30"" aperture; PSF corr",From new raw data; Extinction-corrected for Milky Way
8,NUV (GALEX) AB,17.9515,+/-0.0338497,mag,1290000000000000.0,0.00024,7.47e-06,7.47e-06,,,+/-7.47E-06,Jy,2012GASC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,349.00266395232 25.556534925295 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
9,NUV (GALEX) AB,19.605,+/-0.0768220,mag,1290000000000000.0,5.22e-05,3.7e-06,3.7e-06,,,+/-3.70E-06,Jy,2012GASC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,349.00266395232 25.556534925295 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
10,u (SDSS) AB,16.15,+/-0.05,mag,844000000000000.0,0.00126,5.78e-05,5.78e-05,,,+/-5.78E-05,Jy,2014ApJS..212...18B,uncertainty,3551   A,Broad-band measurement,349.00283000 25.55658000 (J2000),Flux in fixed aperture,"40""x30"" aperture",From new raw data
11,u (SDSS) AB,15.71,+/-0.05,mag,844000000000000.0,0.00189,8.71e-05,8.71e-05,,,+/-8.71E-05,Jy,2014ApJS..212...18B,uncertainty,3551   A,Broad-band measurement,349.00283000 25.55658000 (J2000),Flux in fixed aperture,"40""x30"" aperture",From new raw data; Extinction-corrected for Milky Way
12,[O II] 3727 (Bok),6.03e-14,+/-8.6E-15,erg s^-1^ cm^-2^,804000000000000.0,6030000000.0,860000000.0,860000000.0,,,+/-8.60E+08,Jy-Hz,2006ApJS..164...81M,uncertainty,3727   A,Line measurement; flux integrated over line; lines measured in emission,23 16 00.7 +25 33 24 (J2000),Flux integrated from map,,From new raw data; Extinction-corrected for Milky Way
13,H{delta} (Bok),7.6e-15,+/-1.40E-15,erg s^-1^ cm^-2^,731000000000000.0,760000000.0,140000000.0,140000000.0,,,+/-1.40E+08,Jy-Hz,2006ApJS..164...81M,uncertainty,4101   A,Line measurement; flux integrated over line; lines measured in emission,23 16 00.7 +25 33 24 (J2000),Flux integrated from map,,From new raw data; Extinction-corrected for Milky Way
14,H{gamma} (Bok),1.22e-14,+/-1.30E-15,erg s^-1^ cm^-2^,691000000000000.0,1220000000.0,130000000.0,130000000.0,,,+/-1.30E+08,Jy-Hz,2006ApJS..164...81M,uncertainty,4340   A,Line measurement; flux integrated over line; lines measured in emission,23 16 00.7 +25 33 24 (J2000),Flux integrated from map,,From new raw data; Extinction-corrected for Milky Way
15,m_p,15.0,+/-0.4,mag,681000000000000.0,0.00426,0.0019,0.0019,,,+/-1.90E-03,Jy,1968CGCG6.C...0000Z,rms noise,4400       A,Broad-band measurement,231330.0 +251700. (B1950),Estimated by eye,,From new raw data
16,B (m_B),14.94,+/-0.18,mag,681000000000000.0,0.0045,0.000812,0.000812,,,+/-8.12E-04,Jy,1991RC3.9.C...0000d,rms uncertainty,4400       A,Broad-band measurement,231331.2 +251648 (B1950),Multiple methods,,Homogenized from new and previously published data; StandardJohnson UBVRI filters assumed
17,B (m_B^0),14.57,,mag,681000000000000.0,0.00633,,,,,,Jy,1991RC3.9.C...0000d,no uncertainty reported,4400       A,Broad-band measurement,231331.2 +251648 (B1950),Multiple methods,,Homogenized from new and previously published data;Extinction-corrected for internal and Milky Way and K-correction applied; Standard Johnson UBVRI filters assumed
18,g (SDSS) AB,14.66,+/-0.05,mag,640000000000000.0,0.00497,0.000229,0.000229,,,+/-2.29E-04,Jy,2014ApJS..212...18B,uncertainty,4681   A,Broad-band measurement,349.00283000 25.55658000 (J2000),Flux in fixed aperture,"40""x30"" aperture",From new raw data
19,g (SDSS) AB,14.31,+/-0.05,mag,640000000000000.0,0.00684,0.000315,0.000315,,,+/-3.15E-04,Jy,2014ApJS..212...18B,uncertainty,4681   A,Broad-band measurement,349.00283000 25.55658000 (J2000),Flux in fixed aperture,"40""x30"" aperture",From new raw data; Extinction-corrected for Milky Way
20,H{beta} (Bok),3.16e-14,+/-1.70E-15,erg s^-1^ cm^-2^,617000000000000.0,3160000000.0,170000000.0,170000000.0,,,+/-1.70E+08,Jy-Hz,2006ApJS..164...81M,uncertainty,4861   A,Line measurement; flux integrated over line; lines measured in emission,23 16 00.7 +25 33 24 (J2000),Flux integrated from map,,From new raw data; Extinction-corrected for Milky Way
21,[O III] 5007 (Bok),4.58e-14,+/-2.20E-15,erg s^-1^ cm^-2^,599000000000000.0,4580000000.0,220000000.0,220000000.0,,,+/-2.20E+08,Jy-Hz,2006ApJS..164...81M,uncertainty,5007   A,Line measurement; flux integrated over line; lines measured in emission,23 16 00.7 +25 33 24 (J2000),Flux integrated from map,,From new raw data; Extinction-corrected for Milky Way
22,r (SDSS) AB,13.64,+/-0.05,mag,486000000000000.0,0.0127,0.000586,0.000586,,,+/-5.86E-04,Jy,2014ApJS..212...18B,uncertainty,6165   A,Broad-band measurement,349.00283000 25.55658000 (J2000),Flux in fixed aperture,"40""x30"" aperture",From new raw data; Extinction-corrected for Milky Way
23,r (SDSS) AB,13.87,+/-0.05,mag,486000000000000.0,0.0103,0.000472,0.000472,,,+/-4.72E-04,Jy,2014ApJS..212...18B,uncertainty,6165   A,Broad-band measurement,349.00283000 25.55658000 (J2000),Flux in fixed aperture,"40""x30"" aperture",From new raw data
24,[O I] 6300 (Bok),9.2e-15,+/-1.60E-15,erg s^-1^ cm^-2^,476000000000000.0,920000000.0,160000000.0,160000000.0,,,+/-1.60E+08,Jy-Hz,2006ApJS..164...81M,uncertainty,6300   A,Line measurement; flux integrated over line; lines measured in emission,23 16 00.7 +25 33 24 (J2000),Flux integrated from map,,From new raw data; Extinction-corrected for Milky Way
