No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,m_p,14.5,+/-0.4,mag,681000000000000.0,0.00675,0.00301,0.00301,,,+/-3.01E-03,Jy,1965CGCG5.C...0000Z,rms noise,4400       A,Broad-band measurement,210512.0 +034000. (B1950),Estimated by eye,,From new raw data
2,3.6 microns (IRAC),10.02,+/-0.10,mag,84400000000000.0,0.0276,0.00254,0.00254,,,+/-2.54E-03,Jy,2010ApJS..187..172G,uncertainty,3.550 microns,Broad-band measurement,21 07 41.35 +03 52 17.9 (J2000),Flux in fixed aperture,,From new raw data
3,4.5 microns (IRAC),9.64,+/-0.11,mag,66700000000000.0,0.025,0.00254,0.00254,,,+/-2.54E-03,Jy,2010ApJS..187..172G,uncertainty,4.493 microns,Broad-band measurement,21 07 41.35 +03 52 17.9 (J2000),Flux in fixed aperture,,From new raw data
4,5.8 microns (IRAC),9.09,+/-0.11,mag,52300000000000.0,0.0266,0.00269,0.00269,,,+/-2.69E-03,Jy,2010ApJS..187..172G,uncertainty,5.731 microns,Broad-band measurement,21 07 41.35 +03 52 17.9 (J2000),Flux in fixed aperture,,From new raw data
5,6 microns (Spitzer),5.18e-19,+/-0.66E-19,W/cm^2^/microns,50000000000000.0,0.0622,0.00793,0.00793,,,+/-7.93E-03,Jy,2007ApJ...671..124D,uncertainty,6.00 microns,Broad-band measurement,,Flux integrated from map,,From new raw data
6,PAH 6.2 (Spitzer),5.3e-20,+/-0.09E-19,W/cm^2^,48400000000000.0,53000000000.0,9000000000.0,9000000000.0,,,+/-9.00E+09,Jy-Hz,2007ApJ...671..124D,uncertainty,6.2 microns,Line measurement; flux integrated over line; lines measured in emission,,Flux integrated from map,,From new raw data
7,PAH 6.2 (Spitzer),,<7.77E-20,W/cm^2^,48400000000000.0,,,,77700000.0,,<7.77E+07,Jy-Hz,2009ApJ...701..658W,no uncertainty reported,6.2 microns,Line measurement; flux integrated over line; lines measured in emission,21 07 43.6 +03 52 30 (J2000),Flux in fixed aperture,,From reprocessed raw data
8,6.2 microns (IRS),5.9e-16,+/-14E-17,W/m^2^,48400000000000.0,59000000000.0,14000000000.0,14000000000.0,,,+/-1.40E+10,Jy-Hz,2010ApJS..187..172G,1 sigma,6.2 microns,Line measurement; flux integrated over line; lines measured in emission,21 07 41.35 +03 52 17.9 (J2000),Flux integrated from map,,From new raw data
9,7.4 microns (IRS),,<252E-17,W/m^2^,40500000000000.0,,,,252000000000.0,,<2.52E+11,Jy-Hz,2010ApJS..187..172G,3 sigma,7.4 microns,Line measurement; flux integrated over line; lines measured in emission,21 07 41.35 +03 52 17.9 (J2000),Flux integrated from map,,From new raw data
10,7.6 microns (IRS),,<85E-17,W/m^2^,39400000000000.0,,,,85000000000.0,,<8.50E+10,Jy-Hz,2010ApJS..187..172G,3 sigma,7.6 microns,Line measurement; flux integrated over line; lines measured in emission,21 07 41.35 +03 52 17.9 (J2000),Flux integrated from map,,From new raw data
11,7.8 microns (IRS),1.25e-15,+/-23E-17,W/m^2^,38400000000000.0,125000000000.0,23000000000.0,23000000000.0,,,+/-2.30E+10,Jy-Hz,2010ApJS..187..172G,1 sigma,7.8 microns,Line measurement; flux integrated over line; lines measured in emission,21 07 41.35 +03 52 17.9 (J2000),Flux integrated from map,,From new raw data
12,8.0 microns (IRAC),7.28,+/-0.10,mag,38100000000000.0,0.0785,0.00723,0.00723,,,+/-7.23E-03,Jy,2010ApJS..187..172G,uncertainty,7.872 microns,Broad-band measurement,21 07 41.35 +03 52 17.9 (J2000),Flux in fixed aperture,,From new raw data
13,8.3 microns (IRS),6.6e-16,+/-12E-17,W/m^2^,36100000000000.0,66000000000.0,12000000000.0,12000000000.0,,,+/-1.20E+10,Jy-Hz,2010ApJS..187..172G,1 sigma,8.3 microns,Line measurement; flux integrated over line; lines measured in emission,21 07 41.35 +03 52 17.9 (J2000),Flux integrated from map,,From new raw data
14,8.6 microns (IRS),,<28E-17,W/m^2^,34900000000000.0,,,,28000000000.0,,<2.80E+10,Jy-Hz,2010ApJS..187..172G,3 sigma,8.6 microns,Line measurement; flux integrated over line; lines measured in emission,21 07 41.35 +03 52 17.9 (J2000),Flux integrated from map,,From new raw data
15,10.8 microns MIRLIN,,<70,milliJy,27800000000000.0,,,,0.07,,<7.00E-02,Jy,2004ApJ...605..156G,3 sigma,10.8   microns,Broad-band measurement,,Flux in fixed aperture,"1.5"" diam aperture",From new raw data
16,PAH 11.2 (Spitzer),2.5e-20,+/-0.25E-20,W/cm^2^,26800000000000.0,25000000.0,2500000.0,2500000.0,,,+/-2.50E+06,Jy-Hz,2009ApJ...701..658W,uncertainty,11.2 microns,Line measurement; flux integrated over line; lines measured in emission,21 07 43.6 +03 52 30 (J2000),Flux in fixed aperture,,From reprocessed raw data
17,11.2 microns (IRS),1.6e-16,+/-3E-17,W/m^2^,26800000000000.0,16000000000.0,3000000000.0,3000000000.0,,,+/-3.00E+09,Jy-Hz,2010ApJS..187..172G,1 sigma,11.2 microns,Line measurement; flux integrated over line; lines measured in emission,21 07 41.35 +03 52 17.9 (J2000),Flux integrated from map,,From new raw data
18,11.3 microns (IRS),4.9e-16,+/-7E-17,W/m^2^,26500000000000.0,49000000000.0,7000000000.0,7000000000.0,,,+/-7.00E+09,Jy-Hz,2010ApJS..187..172G,1 sigma,11.3 microns,Line measurement; flux integrated over line; lines measured in emission,21 07 41.35 +03 52 17.9 (J2000),Flux integrated from map,,From new raw data
19,12.0 microns (IRS),2.8e-16,+/-6E-17,W/m^2^,25000000000000.0,28000000000.0,6000000000.0,6000000000.0,,,+/-6.00E+09,Jy-Hz,2010ApJS..187..172G,1 sigma,12.0 microns,Line measurement; flux integrated over line; lines measured in emission,21 07 41.35 +03 52 17.9 (J2000),Flux integrated from map,,From new raw data
20,12 microns (IRAS),0.2385,+/-11  %,Jy,25000000000000.0,0.239,0.0262,0.0262,,,+/-2.62E-02,Jy,1990IRASF.C...0000M,uncertainty,12        microns,Broad-band measurement,210513.3 +034023 (B1950),Flux in fixed aperture,IRAS quality flag = 3,From new raw data
21,12.6 microns (IRS),1.9e-16,+/-5E-17,W/m^2^,23800000000000.0,19000000000.0,5000000000.0,5000000000.0,,,+/-5.00E+09,Jy-Hz,2010ApJS..187..172G,1 sigma,12.6 microns,Line measurement; flux integrated over line; lines measured in emission,21 07 41.35 +03 52 17.9 (J2000),Flux integrated from map,,From new raw data
22,[Ne II] (Spitzer),2e-20,+/-0.04E-19,W/cm^2^,23400000000000.0,20000000000.0,4000000000.0,4000000000.0,,,+/-4.00E+09,Jy-Hz,2007ApJ...671..124D,uncertainty,12.81 microns,Line measurement; flux integrated over line; lines measured in emission,,Flux integrated from map,,From new raw data
23,15 microns (Spitzer),2.45e-19,+/-0.27E-19,W/cm^2^/microns,20000000000000.0,0.184,0.0203,0.0203,,,+/-2.03E-02,Jy,2007ApJ...671..124D,uncertainty,15.00 microns,Broad-band measurement,,Flux integrated from map,,From new raw data
24,17.0 microns (IRS),3.3e-16,+/-8E-17,W/m^2^,17600000000000.0,33000000000.0,8000000000.0,8000000000.0,,,+/-8.00E+09,Jy-Hz,2010ApJS..187..172G,1 sigma,17.0 microns,Line measurement; flux integrated over line; lines measured in emission,21 07 41.35 +03 52 17.9 (J2000),Flux integrated from map,,From new raw data
25,20 microns (Spitzer),2.68e-19,+/-0.42E-19,W/cm^2^/microns,15000000000000.0,0.358,0.056,0.056,,,+/-5.60E-02,Jy,2007ApJ...671..124D,uncertainty,20.00 microns,Broad-band measurement,,Flux integrated from map,,From new raw data
26,25 microns (IRAS),0.5072,+/-8   %,Jy,12000000000000.0,0.507,0.0191,0.0191,,,+/-1.91E-02,Jy,1990IRASF.C...0000M,uncertainty,25        microns,Broad-band measurement,210513.3 +034023 (B1950),Flux in fixed aperture,IRAS quality flag = 3,From new raw data
27,[O IV] (Spitzer),1.5e-20,+/-0.04E-19,W/cm^2^,11600000000000.0,15000000000.0,4000000000.0,4000000000.0,,,+/-4.00E+09,Jy-Hz,2007ApJ...671..124D,uncertainty,25.89 microns,Line measurement; flux integrated over line; lines measured in emission,,Flux integrated from map,,From new raw data
28,30 microns (Spitzer),1.6e-19,+/-0.65E-19,W/cm^2^/microns,9990000000000.0,0.48,0.195,0.195,,,+/-1.95E-01,Jy,2007ApJ...671..124D,uncertainty,30.00 microns,Broad-band measurement,,Flux integrated from map,,From new raw data
29,60 microns (IRAS),2.799,+/-8   %,Jy,5000000000000.0,2.8,0.224,0.224,,,+/-2.24E-01,Jy,1990IRASF.C...0000M,uncertainty,60        microns,Broad-band measurement,210513.3 +034023 (B1950),Flux in fixed aperture,IRAS quality flag = 3,From new raw data
30,100 microns (IRAS),4.672,+/-8   %,Jy,3000000000000.0,4.67,0.374,0.374,,,+/-3.74E-01,Jy,1990IRASF.C...0000M,uncertainty,100       microns,Broad-band measurement,210513.3 +034023 (B1950),Flux in fixed aperture,IRAS quality flag = 2,From new raw data
31,2380 MHz,14.0,+/-3.,milliJy,2380000000.0,0.014,0.003,0.003,,,+/-3.00E-03,Jy,1978ApJS...36...53D,rms uncertainty,2380       MHz,Broad-band measurement; peak value reported,,Peak flux,,From new raw data
32,HI line (Arecibo),1.7,+/-0.1,Jy km/s,1420000000.0,7850.0,462.0,462.0,,,+/-4.62E+02,Jy-Hz,2010AJ....139.2066F,uncertainty,7792.3 km/s,Line measurement; flux integrated over line; lines measured in emission,21 07 45.88 +03 52 40.5 (J2000),Flux integrated from map,,From new raw data
33,HI (21 cm line),2.0,+/-0.7,Jy km sec^-1^,1420000000.0,8970.0,3140.0,3140.0,,,+/-3.14E+03,Jy-Hz,1998A&AS..130..333T,rms uncertainty,21         cm,Line measurement; flux integrated over line; lines measured in emission,210510. +034005. (B1950),Integrated from scans; Beam filling or dilution corrected,,From new raw data
