No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,2-10 keV (XMM),4e-14,,erg cm^-2^ s^-1^,1.45e+18,2.76e-09,,,,,,Jy,2006A&A...446..459C,no uncertainty reported,6   keV,Broad-band measurement,12 50 26.7 +25 30 02.3 (J2000),Flux integrated from map,,From new raw data; NED frequency assigned to mid-point ofband in keV
2,2-10 keV (XMM),2.3e-14,,erg/s/cm^2^,1.45e+18,1.59e-09,,,,,,Jy,2009A&A...500..999A,no uncertainty reported,6.00 keV,Broad-band measurement,12 50 26.69 +25 30 02.30 (J2000),Modelled datum,Observed flux,From new raw data; NED frequency assigned to mid-point ofband in keV
3,2-10 keV (XMM),5e-14,,erg/s/cm^2^,1.45e+18,3.45e-09,,,,,,Jy,2011MNRAS.413.1206B,no uncertainty reported,6.00 keV,Broad-band measurement,192.574 +25.489 (J2000),Modelled datum,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
4,0.3-8 keV (Chandra),6.86e-14,+/-0.43E-14,erg/s/cm^2^,1e+18,6.86e-09,4.3e-10,4.3e-10,,,+/-4.30E-10,Jy,2011ApJ...731...60G,uncertainty,4.15 keV,Broad-band measurement,12 50 26.6 +25 30 03 (J2000),Flux integrated from map,Nuclear flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
5,0.3-8 keV (Chandra),1.94e-13,,erg/s/cm^2^,1e+18,1.94e-08,,,,,,Jy,2011ApJS..192...10L,no uncertainty reported,4.15 keV,Broad-band measurement,12 50 26.568 +25 30 02.74 (J2000),Flux integrated from map,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
6,0.3-8 keV (Chandra),1.87e-13,,erg/cm^2^/s,1e+18,1.87e-08,,,,,,Jy,2016ApJS..224...40W,no uncertainty reported,4.15 keV,Broad-band measurement,,Flux integrated from map,Average flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
7,0.5-2 keV (XMM),7e-14,,erg cm^-2^ s^-1^,3.02e+17,2.32e-08,,,,,,Jy,2006A&A...446..459C,no uncertainty reported,1.25   keV,Broad-band measurement,12 50 26.7 +25 30 02.3 (J2000),Flux integrated from map,,From new raw data; NED frequency assigned to mid-point ofband in keV
8,FUV (GALEX) AB,12.989,+/-0.005,mag,1980000000000000.0,0.0231,0.000107,0.000107,,,+/-1.07E-04,Jy,2009ApJ...703.1569M,statistical error,1516 A,Broad-band measurement,12 50 26.6 +25 30 02.7 (J2000),Flux in fixed aperture,Asymptotic magnitude,From reprocessed raw data; Extinction-corrected for Milky Way
9,FUV (GALEX),22.05,+/-3.07,milliJy,1960000000000000.0,0.0221,0.00307,0.00307,,,+/-3.07E-03,Jy,2007ApJ...655..863D,uncertainty,1528   A,Broad-band measurement,12 50 27.7 +25 29 48 (J2000),Flux integrated from map,,From new raw data; Extinction-corrected for Milky Way
10,FUV (GALEX) AB,15.85,+/-0.10,mag,1960000000000000.0,0.00166,0.000153,0.000153,,,+/-1.53E-04,Jy,2014ApJS..212...18B,uncertainty,1531   A,Broad-band measurement,192.61064000 25.50075000 (J2000),Flux in fixed aperture,"292""x55"" aperture",From new raw data
11,FUV (GALEX) AB,15.67,+/-0.10,mag,1960000000000000.0,0.00196,0.00018,0.00018,,,+/-1.80E-04,Jy,2014ApJS..212...18B,uncertainty,1531   A,Broad-band measurement,192.61064000 25.50075000 (J2000),Flux in fixed aperture,"292""x55"" aperture",From new raw data; Extinction-corrected for Milky Way
12,FUV (GALEX) AB,13.12,+/-0.02,mag,1960000000000000.0,0.0205,0.000378,0.000378,,,+/-3.78E-04,Jy,2018ApJS..234...18B,1 sigma,1530 A,Broad-band measurement,192.610730 +25.500699 (J2000),Total flux,Asymptotic magnitude,From new raw data
13,UV_1650 (m_T),10.82,+/-0.32,mag,1820000000000000.0,0.0155,0.00531,0.00531,,,+/-5.31E-03,Jy,1995A&AS..114..527R,mean error,1650       A,Broad-band measurement; broad-band flux derived by integration over spectrum; synthetic band,124800 254620 (B1950),Multiple methods,,Homogenized from previously published data
14,1910 A (OAO),10.53,+/-0.40,mag,1570000000000000.0,0.0272,0.0121,0.0121,,,+/-1.21E-02,Jy,1982ApJ...256....1C,rms noise,1910       A,Broad-band measurement,,Flux in fixed aperture,Aperture 10.0 arcmin,From new raw data
15,m(2000),11.1,+/-0.3,mag,1500000000000000.0,0.0164,0.00523,0.00523,,,+/-5.23E-03,Jy,1987A&A...180...12D,rms uncertainty,2000      A,Broad-band measurement,,Flux integrated from map,,From new raw data
16,NUV (GALEX),29.61,+/-4.13,milliJy,1320000000000000.0,0.0296,0.00413,0.00413,,,+/-4.13E-03,Jy,2007ApJ...655..863D,uncertainty,2271   A,Broad-band measurement,12 50 27.7 +25 29 48 (J2000),Flux integrated from map,,From new raw data; Extinction-corrected for Milky Way
17,NUV (GALEX) AB,12.66,+/-0.005,mag,1320000000000000.0,0.0313,0.000144,0.000144,,,+/-1.44E-04,Jy,2009ApJ...703.1569M,statistical error,2267 A,Broad-band measurement,12 50 26.6 +25 30 02.7 (J2000),Flux in fixed aperture,Asymptotic magnitude,From reprocessed raw data; Extinction-corrected for Milky Way
18,NUV (GALEX) AB,15.23,+/-0.10,mag,1310000000000000.0,0.00294,0.000271,0.000271,,,+/-2.71E-04,Jy,2014ApJS..212...18B,uncertainty,2286   A,Broad-band measurement,192.61064000 25.50075000 (J2000),Flux in fixed aperture,"292""x55"" aperture",From new raw data
19,NUV (GALEX) AB,15.05,+/-0.10,mag,1310000000000000.0,0.00347,0.00032,0.00032,,,+/-3.20E-04,Jy,2014ApJS..212...18B,uncertainty,2286   A,Broad-band measurement,192.61064000 25.50075000 (J2000),Flux in fixed aperture,"292""x55"" aperture",From new raw data; Extinction-corrected for Milky Way
20,NUV (GALEX) AB,12.84,+/-0.03,mag,1300000000000000.0,0.0266,0.000734,0.000734,,,+/-7.34E-04,Jy,2018ApJS..234...18B,1 sigma,2310 A,Broad-band measurement,192.610730 +25.500699 (J2000),Total flux,Asymptotic magnitude,From new raw data
21,2460 A (OAO),11.64,+/-0.31,mag,1220000000000000.0,0.0162,0.00535,0.00535,,,+/-5.35E-03,Jy,1982ApJ...256....1C,rms noise,2460       A,Broad-band measurement,,Flux in fixed aperture,Aperture 10.0 arcmin,From new raw data
22,UV_2500 (m_T),11.62,+/-0.10,mag,1200000000000000.0,0.017,0.00164,0.00164,,,+/-1.64E-03,Jy,1995A&AS..114..527R,mean error,2500       A,Broad-band measurement; broad-band flux derived by integration over spectrum; synthetic band,124800 254620 (B1950),Multiple methods,,Homogenized from previously published data
23,2980 A (OAO),10.66,+/-0.18,mag,1010000000000000.0,0.0586,0.0106,0.0106,,,+/-1.06E-02,Jy,1982ApJ...256....1C,rms noise,2980       A,Broad-band measurement,,Flux in fixed aperture,Aperture 10.0 arcmin,From new raw data
24,UV_3150 (m_T),10.0,+/-0.16,mag,952000000000000.0,0.12,0.0191,0.0191,,,+/-1.91E-02,Jy,1995A&AS..114..527R,mean error,3150       A,Broad-band measurement; broad-band flux derived by integration over spectrum; synthetic band,124800 254620 (B1950),Multiple methods,,Homogenized from previously published data
25,F330W (HST/ACS),14.0,,mag,908000000000000.0,0.00912,,,,,,Jy,2007AJ....134..648M,no uncertainty reported,3300   A,Broad-band measurement,,Flux in fixed aperture,"8.35"" radius aperture",From reprocessed raw data
