No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,14-195 keV (Swift),3.58e-11,+/-0.64E-11,erg/s/cm^2^,2.53e+19,1.42e-07,2.53e-08,2.53e-08,,,+/-2.53E-08,Jy,2010ApJS..186..378T,uncertainty,104.50 keV,Broad-band measurement,330.144 +10.567 (J2000),Flux integrated from map,,From new raw data; NED frequency assigned to mid-point ofband in keV
2,14-195 keV (Swift),3.9e-11,,erg/cm^2^/s,2.53e+19,1.54e-07,,,,,,Jy,2008ApJ...681..113T,no uncertainty reported,104.50 keV,Broad-band measurement,330.1724 +10.5524 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
3,14-195 keV (Swift),3.06e-11,,erg/cm^2^/s,2.53e+19,1.21e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,Observed flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
4,14-195 keV (Swift),3.01e-11,,erg/cm^2^/s,2.53e+19,1.19e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
5,14-195 keV (Swift),3.196e-11,+/-28.97E-12,erg/s/cm^2^,2.53e+19,1.26e-07,1.15e-07,1.15e-07,,,+/-1.15E-07,Jy,2018ApJS..235....4O,90% confidence,104.50 keV,Broad-band measurement,330.17987120 +10.55670699 (J2000),From fitting to map,S/N = 17.40 ; power law model,From new raw data; NED frequency assigned to mid-point ofband in keV
6,15-150 keV (Swift),2.7e-11,+/-4.9e-12,erg/cm^2^/s,1.99e+19,1.36e-07,2.46e-08,2.46e-08,,,+/-2.46E-08,Jy,2010A&A...524A..64C,uncertainty,82.50 keV,Broad-band measurement,330.179 +10.563 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
7,14-150 keV (Swift),2.63e-11,,erg/cm^2^/s,1.98e+19,1.33e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,82.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
8,15-55 keV (Swift),1.76e-11,+/-0.21E-11,erg/cm^2^/s,8.46e+18,2.08e-07,2.48e-08,2.48e-08,,,+/-2.48E-08,Jy,2009ApJ...699..603A,uncertainty,35.00 keV,Broad-band measurement,330.199 +10.565 (J2000),Flux integrated from map,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
9,20-50 keV (Swift),1.16e-11,,erg/cm^2^/s,8.46e+18,1.37e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,35.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
10,2-10 keV (Swift),6.35e-12,,erg/s/cm^2^,1.45e+18,4.38e-07,,,,,,Jy,2009ApJ...690.1322W,no uncertainty reported,6.00 keV,Broad-band measurement,22 00 41.4 +10 33 08.6 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
11,2-10 keV (Swift),1.12e-11,,erg/cm^2^/s,1.45e+18,7.72e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,6.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
12,2-10 keV (Swift),9.6e-12,,erg/cm^2^/s,1.45e+18,6.62e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,6.00 keV,Broad-band measurement,,Modelled datum,Observed flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
13,0.5-2 keV (Swift),3.9e-13,,erg/s/cm^2^,3.02e+17,1.29e-07,,,,,,Jy,2009ApJ...690.1322W,no uncertainty reported,1.25 keV,Broad-band measurement,22 00 41.4 +10 33 08.6 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
14,u (KPNO),15.19,,mag,853000000000000.0,0.00129,,,,,,Jy,2011ApJ...739...57K,no uncertainty reported,3513 A,Broad-band measurement,,Flux in fixed aperture,Host mag; AGN contamination removed,From new raw data
