No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,6.4 keV Fe K{alpha},12.0,,ergs cm^-2^ s^-1^,1.55e+18,12000000000.0,,,,,,Jy-Hz,2000MNRAS.316..234R,no uncertainty reported,6.4        keV,Line measurement; flux integrated over line; lines measured in emission,,Not reported in paper,,Recalibrated data; OBJ_NAME modified from published value
2,2.5-10 keV (XMM),6.8e-12,,erg cm^-2^ s^-1^,1.51e+18,4.5e-07,,,,,,Jy,2006MNRAS.368..479G,no uncertainty reported,6.25   keV,Broad-band measurement,,Flux integrated from map,,From new raw data; Extinction-corrected for Milky Way; NEDfrequency assigned to mid-point of band in keV
3,2-10 keV (XMM),8.44e-12,,erg cm^-2^ s^-1^,1.45e+18,5.82e-07,,,,,,Jy,2005A&A...432...15P,no uncertainty reported,6   keV,Broad-band measurement,00 53 34.9 +12 41 36 (J2000),Flux integrated from map,,From new raw data; NED frequency assigned to mid-point ofband in keV
4,2-10 keV (XMM),8.17e-12,,ergs/s/cm^2^,1.45e+18,5.63e-07,,,,,,Jy,2007ApJ...662..860I,no uncertainty reported,6   keV,Broad-band measurement,,Flux integrated from map,Obs date: 2002 Jun 22,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
5,2-10 keV,6.8e-15,,W/m^2^,1.45e+18,4.69e-07,,,,,,Jy,2004A&A...418..465L,no uncertainty reported,6   keV,Broad-band measurement,,Flux integrated from map,Observed flux,Averaged from previously published data; NED frequencyassigned to mid-point of band in keV
6,2-10 keV,6.8e-15,,W/m^2^,1.45e+18,4.69e-07,,,,,,Jy,2004A&A...418..465L,no uncertainty reported,6   keV,Broad-band measurement,,Flux integrated from map,Intrinsic flux,Averaged from previously published data; Extinction-correctedfor Milky Way; NED frequency assigned to mid-point of band in keV
7,2-10 keV (XMM),4.86e-12,+/-0.06E-12,erg/s/cm^2^,1.45e+18,3.35e-07,4.14e-09,4.14e-09,,,+/-4.14E-09,Jy,2007MNRAS.378..873C,uncertainty,6   keV,Broad-band measurement,,Modelled datum,pn data,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
8,2-10 keV (XMM),8.6e-12,,erg/s/cm^2^,1.45e+18,5.93e-07,,,,,,Jy,2004A&A...422...85P,no uncertainty reported,6   keV,Broad-band measurement,00 53 35.08 +12 41 34.4 (J2000),From fitting to map,Absorbed compTT+power law model,From reprocessed raw data; Extinction-corrected for MilkyWay; NED frequency assigned to mid-point of band in keV
9,2-10 keV (XMM),8.4e-12,,erg/s/cm^2^,1.45e+18,5.79e-07,,,,,,Jy,2004A&A...422...85P,no uncertainty reported,6   keV,Broad-band measurement,00 53 35.08 +12 41 34.4 (J2000),From fitting to map,Power law model,From reprocessed raw data; Extinction-corrected for MilkyWay; NED frequency assigned to mid-point of band in keV
10,2-10 keV (ASCA),3.57e-12,,ergs/s/cm^2^,1.45e+18,2.46e-07,,,,,,Jy,2001ApJS..133....1U,no uncertainty reported,6.00 keV,Broad-band measurement,013.3950 +12.6970 (J2000),Flux integrated from map,,From reprocessed raw data; Extinction-corrected for MilkyWay; NED frequency assigned to mid-point of band in keV
11,2-10 keV (XMM),4.88e-12,+/-0.080E-12,erg/cm^2^/s,1.45e+18,3.37e-07,5.52e-09,5.52e-09,,,+/-5.52E-09,Jy,2009A&A...495..421B,uncertainty,6.00 keV,Broad-band measurement,013.39559 +12.693390 (J2000),From fitting to map,,From new raw data; NED frequency assigned to mid-point ofband in keV
12,2-10 keV (XMM),7.9e-12,,erg/s/cm^2^,1.45e+18,5.45e-07,,,,,,Jy,2010ApJ...713L..11Z,no uncertainty reported,6.00 keV,Broad-band measurement,,Modelled datum,,From reprocessed raw data; Extinction-corrected for MilkyWay; NED frequency assigned to mid-point of band in keV
13,2-10 keV (XMM),4.94e-12,,erg/s/cm^2^,1.45e+18,3.41e-07,,,,,,Jy,2011MNRAS.413.1206B,no uncertainty reported,6.00 keV,Broad-band measurement,013.405 +12.697 (J2000),Modelled datum,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
14,2-10 keV (XMM),-11.333,+/-0.007,log(erg/cm^2^/s),1.45e+18,3.2e-07,5.16e-09,5.16e-09,,,+/-5.16E-09,Jy,2014A&A...567A.142R,uncertainty,6.00 keV,Broad-band measurement,,Modelled datum,Date=2005-07-18; Model=C; see paper,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
15,2-10 keV (XMM),-11.08,+/-0.01,log(erg/cm^2^/s),1.45e+18,5.74e-07,1.32e-08,1.32e-08,,,+/-1.32E-08,Jy,2014A&A...567A.142R,uncertainty,6.00 keV,Broad-band measurement,,Modelled datum,Date=2002-06-22; Model=B; see paper,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
16,0.3-10 keV (XMM),1.4e-11,,erg/cm^2^/s,1.25e+18,1.12e-06,,,,,,Jy,2007MNRAS.377..391G,no uncertainty reported,5.15   keV,Broad-band measurement,,Flux integrated from map,,From new raw data; Extinction-corrected for Milky Way; NEDfrequency assigned to mid-point of band in keV
17,0.3-10 keV (XMM),2.4e-11,,erg/s/cm^2^,1.25e+18,1.92e-06,,,,,,Jy,2004A&A...417...29G,no uncertainty reported,5.15   keV,Broad-band measurement,,Flux integrated from map,,From new raw data; Extinction-corrected for Milky Way; NEDfrequency assigned to mid-point of band in keV
18,0.3-10 keV (XMM),2.83e-11,,erg/s/cm^2^,1.25e+18,2.26e-06,,,,,,Jy,2004A&A...422...85P,no uncertainty reported,5.15   keV,Broad-band measurement,00 53 35.08 +12 41 34.4 (J2000),From fitting to map,Power law model,From reprocessed raw data; Extinction-corrected for MilkyWay; NED frequency assigned to mid-point of band in keV
19,0.3-10 keV (XMM),3.63e-11,,erg/s/cm^2^,1.25e+18,2.9e-06,,,,,,Jy,2004A&A...422...85P,no uncertainty reported,5.15   keV,Broad-band measurement,00 53 35.08 +12 41 34.4 (J2000),From fitting to map,Absorbed compTT+power law model,From reprocessed raw data; Extinction-corrected for MilkyWay; NED frequency assigned to mid-point of band in keV
20,0.5-10 keV (ASCA),6.81,,ergs cm^-2^ s^-1^,1.21e+18,5.63e-07,,,,,,Jy,2000MNRAS.316..234R,no uncertainty reported,5.0        keV,Broad-band measurement; broad-band flux derived by integration over spectrum; synthetic band,,Not reported in paper,,Recalibrated data; Extinction-corrected for internal andMilky Way and K-correction applied; OBJ_NAME modified from published value; NED frequency assigned to mid-point of band in keV
21,4 keV (Einstein),,<1.1,microJy,9.67e+17,,,,1.1e-06,,<1.10E-06,Jy,1994ApJS...95....1E,no uncertainty reported,4   keV,Broad-band measurement,,Flux integrated from map,From 1990ApJS...72..471D,Averaged from previously published data; Extinction-correctedfor Milky Way; NED frequency assigned to mid-point of band in keV
22,0.7-7 keV (ASCA),6.03e-12,,ergs/s/cm^2^,9.31e+17,6.48e-07,,,,,,Jy,2001ApJS..133....1U,no uncertainty reported,3.85 keV,Broad-band measurement,013.3950 +12.6970 (J2000),Flux integrated from map,,From reprocessed raw data; Extinction-corrected for MilkyWay; NED frequency assigned to mid-point of band in keV
23,2 keV (XMM),1.412e-29,,erg/cm^2^/s/Hz,4.84e+17,1.41e-06,,,,,,Jy,2006MNRAS.368..479G,no uncertainty reported,2   keV,Broad-band measurement,,Flux integrated from map,,From new raw data
24,2 keV,-28.96,,log(erg/cm^2^/s/Hz),4.84e+17,1.1e-06,,,,,,Jy,2006AJ....131.2826S,no uncertainty reported,2   keV,Broad-band measurement,00 53 34.9 +12 41 36 (J2000),Flux integrated from map,,Averaged new and previously published data
25,0.7-2 keV (ASCA),3.19e-12,,ergs/s/cm^2^,3.26e+17,9.79e-07,,,,,,Jy,2001ApJS..133....1U,no uncertainty reported,1.35 keV,Broad-band measurement,013.3950 +12.6970 (J2000),Flux integrated from map,,From reprocessed raw data; Extinction-corrected for MilkyWay; NED frequency assigned to mid-point of band in keV
26,0.2-2 keV (ROSAT),1.155e-11,+/-1.9 %,erg/s/cm^2^,3.15e+17,3.67e-06,7.14e-08,7.14e-08,,,+/-7.14E-08,Jy,2000WGA...C...0000W,mean error,1.3       keV,Broad-band measurement,005335.0 +124127. (J2000),Flux integrated from map,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
27,0.5-2 keV (XMM),9.15e-12,,erg cm^-2^ s^-1^,3.02e+17,3.03e-06,,,,,,Jy,2005A&A...432...15P,no uncertainty reported,1.25   keV,Broad-band measurement,00 53 34.9 +12 41 36 (J2000),Flux integrated from map,,From new raw data; NED frequency assigned to mid-point ofband in keV
28,0.5-2 keV (XMM),5e-12,+/-0.3E-12,erg/s/cm^2^,3.02e+17,1.66e-06,9.93e-08,9.93e-08,,,+/-9.93E-08,Jy,2007MNRAS.378..873C,uncertainty,1.25   keV,Broad-band measurement,,Modelled datum,RGS data,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
29,0.5-2 keV (XMM),5.13e-12,+/-0.07E-12,erg/s/cm^2^,3.02e+17,1.7e-06,2.32e-08,2.32e-08,,,+/-2.32E-08,Jy,2007MNRAS.378..873C,uncertainty,1.25   keV,Broad-band measurement,,Modelled datum,pn data,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
30,0.5-2 keV (XMM),4.93e-12,+/-0.100E-12,erg/cm^2^/s,3.02e+17,1.63e-06,3.31e-08,3.31e-08,,,+/-3.31E-08,Jy,2009A&A...495..421B,uncertainty,1.25 keV,Broad-band measurement,013.39559 +12.693390 (J2000),From fitting to map,,From new raw data; NED frequency assigned to mid-point ofband in keV
31,1 keV (Einstein),3.6,+/-6.7,microJy,2.42e+17,3.6e-06,6.7e-06,6.7e-06,,,+/-6.70E-06,Jy,1994ApJS...95....1E,90% confidence,1   keV,Broad-band measurement,,Flux integrated from map,,From new raw data; Extinction-corrected for Milky Way; NEDfrequency assigned to mid-point of band in keV
32,1000 A (FUSE),1.57e-14,+/-0.006E-13,ergs/cm^2^/s/A,3000000000000000.0,0.000524,2e-05,2e-05,,,+/-2.00E-05,Jy,2004ApJ...615..135S,uncertainty,1000 A,Broad-band measurement,,From fitting to map,Power-law continuum fit,From reprocessed raw data
33,FUV (GALEX) AB,16.41,,mag,1980000000000000.0,0.000991,,,,,,Jy,2007ApJS..173..404B,no uncertainty reported,1516 A,Broad-band measurement,,Flux in fixed aperture,,From reprocessed raw data; Extinction-corrected for Milky Way
34,FUV (GALEX) AB,16.52,,mag,1980000000000000.0,0.000895,,,,,,Jy,2007ApJS..173..404B,no uncertainty reported,1516 A,Broad-band measurement,,Flux in fixed aperture,,From reprocessed raw data; Extinction-corrected for Milky Way
35,FUV (GALEX) AB,17.1499,+/-0.0536057,mag,1950000000000000.0,0.000501,2.47e-05,2.47e-05,,,+/-2.47E-05,Jy,2012GASC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,13.395413500243 12.693732968275 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
36,FUV (GALEX) AB,17.5666,+/-0.0694899,mag,1950000000000000.0,0.000341,2.19e-05,2.19e-05,,,+/-2.19E-05,Jy,2012GASC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,13.395413500243 12.693732968275 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
37,FUV (GALEX) AB,16.8153,+/-0.0117451,mag,1950000000000000.0,0.000682,7.38e-06,7.38e-06,,,+/-7.38E-06,Jy,2012GMSC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,13.395404001396 12.693511906805 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
38,FUV (GALEX) AB,17.1939,+/-0.0149830,mag,1950000000000000.0,0.000481,6.64e-06,6.64e-06,,,+/-6.64E-06,Jy,2012GMSC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,13.395404001396 12.693511906805 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
39,1549 A,2.55e-14,,erg/cm^2^/s/A,1940000000000000.0,0.00204,,,,,,Jy,2005MNRAS.356.1029B,no uncertainty reported,1549.05   A,Broad-band measurement,,Not reported in paper,C IV continuum,From new raw data; Extinction-corrected for Milky Way
40,C IV 1549 (HST),8.7e-13,,ergs/s/cm^2^,1940000000000000.0,87000000000.0,,,,,,Jy-Hz,2007ApJ...666..757S,no uncertainty reported,1549   A,Line measurement; flux integrated over line; lines measured in emission,,Flux integrated from map,Broad component,From reprocessed raw data
41,C IV 1549,-12.08,+/-0.01,log(erg/s/cm^2^),1940000000000000.0,83200000000.0,1920000000.0,1920000000.0,,,+/-1.92E+09,Jy-Hz,2009ApJ...702..767W,uncertainty,1549 A,Line measurement; flux integrated over line; lines measured in emission,,Modelled datum,,From reprocessed raw data
42,C IV 1549,7.4e-13,,erg/s/cm^2^,1940000000000000.0,74000000000.0,,,,,,Jy-Hz,2010MNRAS.409.1033M,no uncertainty reported,1549 A,Line measurement; flux integrated over line; lines measured in emission,,Total flux,,From reprocessed raw data
43,UVW2 (XMM-OM),9.94e-15,,erg/s/cm^2^/A,1480000000000000.0,0.00136,,,,,,Jy,2004A&A...417...29G,no uncertainty reported,2025   A,Broad-band measurement,,Flux integrated from map,,From new raw data
44,NUV (GALEX) AB,16.2078,+/-0.0199699,mag,1290000000000000.0,0.00119,2.2e-05,2.2e-05,,,+/-2.20E-05,Jy,2012GASC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,13.395413500243 12.693732968275 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
