No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,2-10 keV,8e-15,,W/m^2^,1.45e+18,5.52e-07,,,,,,Jy,2004A&A...418..465L,no uncertainty reported,6   keV,Broad-band measurement,,Flux integrated from map,Observed flux,Averaged from previously published data; NED frequencyassigned to mid-point of band in keV
2,F330W (HST/ACS),17.05,,mag,908000000000000.0,0.00055,,,,,,Jy,2007AJ....134..648M,no uncertainty reported,3300   A,Broad-band measurement,,Flux in fixed aperture,"0.3"" radius aperture",From reprocessed raw data
3,F330W (HST/ACS),16.31,,mag,908000000000000.0,0.00109,,,,,,Jy,2007AJ....134..648M,no uncertainty reported,3300   A,Broad-band measurement,,Flux in fixed aperture,"1"" radius aperture",From reprocessed raw data
4,F330W (HST/ACS),15.32,,mag,908000000000000.0,0.0027,,,,,,Jy,2007AJ....134..648M,no uncertainty reported,3300   A,Broad-band measurement,,Flux in fixed aperture,"4.14"" radius aperture",From reprocessed raw data
5,U (U_T),14.47,+/-0.18,mag,819000000000000.0,0.00295,0.000523,0.000523,,,+/-5.23E-04,Jy,1991RC3.9.C...0000d,rms uncertainty,3660       A,Broad-band measurement,000035.5 +214053 (B1950),From multi-aperture data,,Homogenized from new and previously published data; StandardJohnson UBVRI filters assumed
6,U (U_T^0),14.03,,mag,819000000000000.0,0.00442,,,,,,Jy,1991RC3.9.C...0000d,no uncertainty reported,3660       A,Broad-band measurement,000035.5 +214053 (B1950),From multi-aperture data,,Homogenized from new and previously published data;Extinction-corrected for internal and Milky Way and K-correction applied; Standard Johnson UBVRI filters assumed
7,B (B_T),14.38,+/-0.17,mag,681000000000000.0,0.00754,0.00128,0.00128,,,+/-1.28E-03,Jy,1991RC3.9.C...0000d,rms uncertainty,4400       A,Broad-band measurement,000035.5 +214053 (B1950),From multi-aperture data,,Homogenized from new and previously published data; StandardJohnson UBVRI filters assumed
8,B (m_B),14.36,+/-0.18,mag,681000000000000.0,0.00768,0.00138,0.00138,,,+/-1.38E-03,Jy,1991RC3.9.C...0000d,rms uncertainty,4400       A,Broad-band measurement,000035.5 +214053 (B1950),Multiple methods,,Homogenized from new and previously published data; StandardJohnson UBVRI filters assumed
9,B (B_T^0),14.01,,mag,681000000000000.0,0.0106,,,,,,Jy,1991RC3.9.C...0000d,no uncertainty reported,4400       A,Broad-band measurement,000035.5 +214053 (B1950),Multiple methods,,Homogenized from new and previously published data;Extinction-corrected for internal and Milky Way and K-correction applied; Standard Johnson UBVRI filters assumed
10,m_p,14.4,+/-0.4,mag,681000000000000.0,0.0074,0.0033,0.0033,,,+/-3.30E-03,Jy,1968CGCG6.C...0000Z,rms noise,4400       A,Broad-band measurement,000036.0 +214200. (B1950),Estimated by eye,,From new raw data
