No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,FUV (GALEX) AB,17.2108,+/-0.0582121,mag,1950000000000000.0,0.000474,2.54e-05,2.54e-05,,,+/-2.54E-05,Jy,2012GASC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,56.917463462145 1.0875164176422 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
2,FUV (GALEX) AB,17.4974,+/-0.0701709,mag,1950000000000000.0,0.000364,2.35e-05,2.35e-05,,,+/-2.35E-05,Jy,2012GASC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,56.917463462145 1.0875164176422 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
3,FUV (GALEX) AB,16.7547,+/-0.00864198,mag,1950000000000000.0,0.000721,5.74e-06,5.74e-06,,,+/-5.74E-06,Jy,2012GMSC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,56.917500936494 1.0872654749418 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
4,FUV (GALEX) AB,17.094,+/-0.0103400,mag,1950000000000000.0,0.000528,5.02e-06,5.02e-06,,,+/-5.02E-06,Jy,2012GMSC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,56.917500936494 1.0872654749418 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
5,NUV (GALEX) AB,16.8337,+/-0.0276920,mag,1290000000000000.0,0.000671,1.71e-05,1.71e-05,,,+/-1.71E-05,Jy,2012GASC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,56.917463462145 1.0875164176422 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
6,NUV (GALEX) AB,17.215,+/-0.0349984,mag,1290000000000000.0,0.000472,1.52e-05,1.52e-05,,,+/-1.52E-05,Jy,2012GASC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,56.917463462145 1.0875164176422 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
7,NUV (GALEX) AB,16.2563,+/-0.00390978,mag,1290000000000000.0,0.00114,4.11e-06,4.11e-06,,,+/-4.11E-06,Jy,2012GMSC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,56.917500936494 1.0872654749418 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
8,NUV (GALEX) AB,16.7236,+/-0.00506733,mag,1290000000000000.0,0.000742,3.46e-06,3.46e-06,,,+/-3.46E-06,Jy,2012GMSC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,56.917500936494 1.0872654749418 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
9,u (SDSS PSF) AB,15.291,+/-0.015,asinh mag,836000000000000.0,0.00288,3.98e-05,3.98e-05,,,+/-3.98E-05,Jy,2007SDSS6.C...0000:,based on count statistics only,3585       A,Broad-band measurement,56.9174525872 1.0872265416 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; INTERP - object contains interpolated-over pixels; BINNED1 - detected at >=5 sigma in original imaging frame;,From new raw data
10,b_J,17.48,+/-0.12,mag,641000000000000.0,0.000402,4.7e-05,4.7e-05,,,+/-4.70E-05,Jy,1990MNRAS.243..692M,rms uncertainty,4680      A,Broad-band measurement,034505.41 +005601.7 (B1950),Flux integrated from map,,From new raw data
11,g (SDSS PSF) AB,14.87,+/-0.017,asinh mag,617000000000000.0,0.00409,6.41e-05,6.41e-05,,,+/-6.41E-05,Jy,2007SDSS6.C...0000:,based on count statistics only,4858       A,Broad-band measurement,56.9174525872 1.0872265416 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame;,From new raw data
12,r (SDSS PSF) AB,14.487,+/-0.015,asinh mag,477000000000000.0,0.00582,8.05e-05,8.05e-05,,,+/-8.05E-05,Jy,2007SDSS6.C...0000:,based on count statistics only,6290       A,Broad-band measurement,56.9174525872 1.0872265416 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame; CANONICAL_BAND - this band was primary (usually r);,From new raw data
13,i (SDSS PSF) AB,14.415,+/-0.020,asinh mag,389000000000000.0,0.00622,0.000115,0.000115,,,+/-1.15E-04,Jy,2007SDSS6.C...0000:,based on count statistics only,7706       A,Broad-band measurement,56.9174525872 1.0872265416 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame;,From new raw data
14,z (SDSS PSF) AB,14.191,+/-0.016,asinh mag,325000000000000.0,0.00751,0.000111,0.000111,,,+/-1.11E-04,Jy,2007SDSS6.C...0000:,based on count statistics only,9222       A,Broad-band measurement,56.9174525872 1.0872265416 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; COSMIC_RAY - contains a cosmic ray pixel; BAD_RADIAL - some low S/N radial points; INTERP - object contains interpolated-over pixels; BINNED1 - detected at >=5 sigma in original imaging frame;,From new raw data
15,J (ESO/SPM),13.6,+/-0.91,milliJy,250000000000000.0,0.0136,0.000906,0.000906,,,+/-9.06E-04,Jy,1995ApJ...453..616S,rms uncertainty,1.198      microns,Broad-band measurement,034504.7 +005559 (B1950),Flux in fixed aperture,"15"" aperture",From new raw data
16,J (2MASS/CTIO),12.989,+/-0.032,mag,243000000000000.0,0.0102,0.000299,0.000299,,,+/-2.99E-04,Jy,2006AJ....131.1163S,uncertainty,1.235      microns,Broad-band measurement,,Flux in fixed aperture,Profile-fit,From new raw data
17,J (2MASS/CTIO),12.895,+/-0.019,mag,243000000000000.0,0.0111,0.000194,0.000194,,,+/-1.94E-04,Jy,2006AJ....131.1163S,uncertainty,1.235      microns,Broad-band measurement,,Flux in fixed aperture,"4"" aperture",From new raw data
18,J (ESO/SPM),16.3,+/-1.09,milliJy,241000000000000.0,0.0163,0.00109,0.00109,,,+/-1.09E-03,Jy,1995ApJ...453..616S,rms uncertainty,1.244      microns,Broad-band measurement,034504.7 +005559 (B1950),Flux in fixed aperture,"30"" aperture",From new raw data
19,J_tot (2MASS LGA),12.815,+/-0.019,mag,240000000000000.0,0.0119,0.00021,0.00021,,,+/-2.10E-04,Jy,2003AJ....125..525J,1 sigma uncert.,1.25      microns,Broad-band measurement,034740.22 +010514.3 (J2000),Total flux,,From new raw data
20,J_14arcsec (2MASS),12.833,+/-0.026,mag,240000000000000.0,0.0117,0.000284,0.000284,,,+/-2.84E-04,Jy,20032MASX.C.......:,1 sigma uncert.,1.25      microns,Broad-band measurement,034740.22 +010514.3 (J2000),Flux in fixed aperture,14.0 x 14.0 arcsec aperture,From new raw data
21,J_20 (2MASS LGA),12.815,+/-0.028,mag,240000000000000.0,0.0119,0.000311,0.000311,,,+/-3.11E-04,Jy,2003AJ....125..525J,1 sigma uncert.,1.25      microns,Broad-band measurement,034740.22 +010514.3 (J2000),Flux integrated from map,16.0 x   16.0 arcsec integration area.,From new raw data
22,J_Kron (2MASS LGA),12.863,+/-0.023,mag,240000000000000.0,0.0114,0.000244,0.000244,,,+/-2.44E-04,Jy,2003AJ....125..525J,1 sigma uncert.,1.25      microns,Broad-band measurement,034740.22 +010514.3 (J2000),Flux integrated from map,11.4 x   11.4 arcsec integration area.,From new raw data
23,H (ESO/SPM),24.1,+/-1.60,milliJy,190000000000000.0,0.0241,0.00161,0.00161,,,+/-1.61E-03,Jy,1995ApJ...453..616S,rms uncertainty,1.580      microns,Broad-band measurement,034504.7 +005559 (B1950),Flux in fixed aperture,"15"" aperture",From new raw data
24,H (ESO/SPM),26.2,+/-1.74,milliJy,184000000000000.0,0.0262,0.00174,0.00174,,,+/-1.74E-03,Jy,1995ApJ...453..616S,rms uncertainty,1.634      microns,Broad-band measurement,034504.7 +005559 (B1950),Flux in fixed aperture,"30"" aperture",From new raw data
25,H_20 (2MASS LGA),11.815,+/-0.026,mag,182000000000000.0,0.0192,0.000466,0.000466,,,+/-4.66E-04,Jy,2003AJ....125..525J,1 sigma uncert.,1.65      microns,Broad-band measurement,034740.22 +010514.3 (J2000),Flux integrated from map,16.0 x   16.0 arcsec integration area.,From new raw data
26,H_tot (2MASS LGA),11.815,+/-0.019,mag,182000000000000.0,0.0192,0.00034,0.00034,,,+/-3.40E-04,Jy,2003AJ....125..525J,1 sigma uncert.,1.65      microns,Broad-band measurement,034740.22 +010514.3 (J2000),Total flux,,From new raw data
27,H_14arcsec (2MASS),11.829,+/-0.024,mag,182000000000000.0,0.019,0.000425,0.000425,,,+/-4.25E-04,Jy,20032MASX.C.......:,1 sigma uncert.,1.65      microns,Broad-band measurement,034740.22 +010514.3 (J2000),Flux in fixed aperture,14.0 x 14.0 arcsec aperture,From new raw data
28,H_Kron (2MASS LGA),11.858,+/-0.022,mag,182000000000000.0,0.0185,0.000379,0.000379,,,+/-3.79E-04,Jy,2003AJ....125..525J,1 sigma uncert.,1.65      microns,Broad-band measurement,034740.22 +010514.3 (J2000),Flux integrated from map,11.4 x   11.4 arcsec integration area.,From new raw data
29,H (2MASS/CTIO),11.892,+/-0.026,mag,180000000000000.0,0.0179,0.000429,0.000429,,,+/-4.29E-04,Jy,2006AJ....131.1163S,uncertainty,1.662      microns,Broad-band measurement,,Flux in fixed aperture,"4"" aperture",From new raw data
30,H (2MASS/CTIO),11.992,+/-0.035,mag,180000000000000.0,0.0163,0.000527,0.000527,,,+/-5.27E-04,Jy,2006AJ....131.1163S,uncertainty,1.662      microns,Broad-band measurement,,Flux in fixed aperture,Profile-fit,From new raw data
31,K_s (2MASS/CTIO),10.873,+/-0.019,mag,139000000000000.0,0.0298,0.000522,0.000522,,,+/-5.22E-04,Jy,2006AJ....131.1163S,uncertainty,2.159      microns,Broad-band measurement,,Flux in fixed aperture,"4"" aperture",From new raw data
32,K_s (2MASS/CTIO),10.891,+/-0.025,mag,139000000000000.0,0.0293,0.000676,0.000676,,,+/-6.76E-04,Jy,2006AJ....131.1163S,uncertainty,2.159      microns,Broad-band measurement,,Flux in fixed aperture,Profile-fit,From new raw data
33,Br{gamma} (IRTF),1.8e-14,,ergs/s/cm^2^,138000000000000.0,1800000000.0,,,,,,Jy-Hz,2004ApJ...617..214I,no uncertainty reported,2.166 microns,Line measurement; flux integrated over line; lines measured in emission,,From fitting to map,,From new raw data
34,K_s_14arcsec (2MASS),10.83,+/-0.020,mag,138000000000000.0,0.031,0.000577,0.000577,,,+/-5.77E-04,Jy,20032MASX.C.......:,1 sigma uncert.,2.17      microns,Broad-band measurement,034740.22 +010514.3 (J2000),Flux in fixed aperture,14.0 x 14.0 arcsec aperture,From new raw data
35,K_20 (2MASS LGA),10.817,+/-0.021,mag,138000000000000.0,0.0314,0.000614,0.000614,,,+/-6.14E-04,Jy,2003AJ....125..525J,1 sigma uncert.,2.17      microns,Broad-band measurement,034740.22 +010514.3 (J2000),Flux integrated from map,16.0 x   16.0 arcsec integration area.,From new raw data
36,K_tot (2MASS LGA),10.817,+/-0.019,mag,138000000000000.0,0.0314,0.000555,0.000555,,,+/-5.55E-04,Jy,2003AJ....125..525J,1 sigma uncert.,2.17      microns,Broad-band measurement,034740.22 +010514.3 (J2000),Total flux,,From new raw data
37,K_Kron (2MASS LGA),10.854,+/-0.019,mag,138000000000000.0,0.0304,0.000536,0.000536,,,+/-5.36E-04,Jy,2003AJ....125..525J,1 sigma uncert.,2.17      microns,Broad-band measurement,034740.22 +010514.3 (J2000),Flux integrated from map,11.4 x   11.4 arcsec integration area.,From new raw data
38,K (ESO/SPM),36.9,+/-2.46,milliJy,137000000000000.0,0.0369,0.00246,0.00246,,,+/-2.46E-03,Jy,1995ApJ...453..616S,rms uncertainty,2.194      microns,Broad-band measurement,034504.7 +005559 (B1950),Flux in fixed aperture,"30"" aperture",From new raw data
39,K (ESO/SPM),27.1,+/-1.80,milliJy,136000000000000.0,0.0271,0.0018,0.0018,,,+/-1.80E-03,Jy,1995ApJ...453..616S,rms uncertainty,2.210      microns,Broad-band measurement,034504.7 +005559 (B1950),Flux in fixed aperture,"15"" aperture",From new raw data
40,PAH 3.3 (IRTF),3.36e-14,,erg/s/cm^2^,90800000000000.0,3360000000.0,,,,,,Jy-Hz,2010PASJ...62.1509O,no uncertainty reported,3.3 microns,Line measurement; flux integrated over line; lines measured in emission,,Flux integrated from map,,From new raw data
41,W1 (WISE),9.234,+/-0.022,mag,89400000000000.0,0.0627,0.00127,0.00127,,,+/-1.27E-03,Jy,2013wise.rept....1C,uncertainty,3.3526     microns,Broad-band measurement,,From fitting to map,Profile-fit;extended,From new raw data
