No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,15-136 keV BeppoSAX,2.18e-11,,erg/s/cm^2^,1.83e+19,1.19e-07,,,,,,Jy,2004A&A...415...39D,no uncertainty reported,75.5   keV,Broad-band measurement,00 21 53.8 -79 10 08.0 (J2000),Flux integrated from map,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
2,[O III] 5007 (SDSS),3.88e-14,,erg/s/cm^2^,599000000000000.0,3880000000.0,,,,,,Jy-Hz,2010ApJ...720..786L,no uncertainty reported,5007 A,Line measurement; flux integrated over line; lines measured in emission,00 21 53.6 -79 10 07 (J2000),Flux integrated from map,,Averaged from previously published data
3,J (2MASS/CTIO),14.208,+/-0.038,mag,243000000000000.0,0.00331,0.000116,0.000116,,,+/-1.16E-04,Jy,2006AJ....131.1163S,uncertainty,1.235      microns,Broad-band measurement,,Flux in fixed aperture,"4"" aperture; Confusion",From new raw data
4,J (2MASS/CTIO),14.993,+/-0.086,mag,243000000000000.0,0.0016,0.000127,0.000127,,,+/-1.27E-04,Jy,2006AJ....131.1163S,uncertainty,1.235      microns,Broad-band measurement,,Flux in fixed aperture,Profile-fit; Confusion,From new raw data
5,J (2MASS/CTIO),15.064,+/-0.132,mag,243000000000000.0,0.0015,0.000183,0.000183,,,+/-1.83E-04,Jy,2006AJ....131.1163S,uncertainty,1.235      microns,Broad-band measurement,,Flux in fixed aperture,Profile-fit; Confusion,From new raw data
6,J (2MASS/CTIO),14.1,+/-0.028,mag,243000000000000.0,0.00365,9.42e-05,9.42e-05,,,+/-9.42E-05,Jy,2006AJ....131.1163S,uncertainty,1.235      microns,Broad-band measurement,,Flux in fixed aperture,"4"" aperture; Confusion",From new raw data
7,J (ESO/SPM),619.0,+/-41.22,milliJy,241000000000000.0,0.619,0.0412,0.0412,,,+/-4.12E-02,Jy,1995ApJ...453..616S,rms uncertainty,1.244      microns,Broad-band measurement,001952.3 -792646 (B1950),Flux in fixed aperture,"15"" aperture",From new raw data
8,J,13.583,+/-0.058,mag,240000000000000.0,0.00587,0.000322,0.000322,,,+/-3.22E-04,Jy,20032MASX.C.......:,1 sigma uncert.,1.25      microns,Broad-band measurement,002153.61 -791007.5 (J2000),Flux in fixed aperture,20.2 x   14.1 arcsec integration area.,From new raw data; Corrected for contaminating sources
9,J,13.448,+/-0.079,mag,240000000000000.0,0.00665,0.000502,0.000502,,,+/-5.02E-04,Jy,20032MASX.C.......:,1 sigma uncert.,1.25      microns,Broad-band measurement,002153.61 -791007.5 (J2000),Flux in fixed aperture,,From new raw data
10,J_14arcsec (2MASS),13.675,+/-0.041,mag,240000000000000.0,0.00539,0.000208,0.000208,,,+/-2.08E-04,Jy,20032MASX.C.......:,1 sigma uncert.,1.25      microns,Broad-band measurement,002153.61 -791007.5 (J2000),Flux in fixed aperture,14.0 x 14.0 arcsec aperture.,From new raw data
