No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,14-195 keV (Swift),2.42e-11,+/-0.29E-11,erg/s/cm^2^,2.53e+19,9.57e-08,1.15e-08,1.15e-08,,,+/-1.15E-08,Jy,2010ApJS..186..378T,uncertainty,104.50 keV,Broad-band measurement,184.626 +29.823 (J2000),Flux integrated from map,,From new raw data; NED frequency assigned to mid-point ofband in keV
2,14-195 keV (Suzaku),-10.7,,log(erg/s/cm^2^),2.53e+19,7.89e-08,,,,,,Jy,2012ApJ...745..107W,no uncertainty reported,104.50 keV,Broad-band measurement,12 18 26.5 +29 48 46.4 (J2000),Modelled datum,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
3,14-195 keV (Swift),2.3e-11,,erg/cm^2^/s,2.53e+19,9.09e-08,,,,,,Jy,2008ApJ...681..113T,no uncertainty reported,104.50 keV,Broad-band measurement,184.6105 +29.8129 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
4,14-195 keV (Swift),2.14e-11,,erg/cm^2^/s,2.53e+19,8.46e-08,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
5,14-195 keV (Swift),2.17e-11,,erg/cm^2^/s,2.53e+19,8.58e-08,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,Observed flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
6,14-195 keV (Swift),2.617e-11,+/-23.97E-12,erg/s/cm^2^,2.53e+19,1.03e-07,9.47e-08,9.47e-08,,,+/-9.47E-08,Jy,2018ApJS..235....4O,90% confidence,104.50 keV,Broad-band measurement,184.60488330 +29.83994292 (J2000),From fitting to map,S/N = 18.88 ; power law model,From new raw data; NED frequency assigned to mid-point ofband in keV
7,15-150 keV (Swift),1.9e-11,+/-3.3e-12,erg/cm^2^/s,1.99e+19,9.55e-08,1.66e-08,1.66e-08,,,+/-1.66E-08,Jy,2010A&A...524A..64C,uncertainty,82.50 keV,Broad-band measurement,184.614 +29.813 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
8,14-150 keV (Swift),1.87e-11,,erg/cm^2^/s,1.98e+19,9.44e-08,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,82.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
9,40-100 keV INTEGRAL,1.38e-11,+/-0.32E-11,erg cm^-2^ s^-1^,1.69e+19,8.17e-08,1.89e-08,1.89e-08,,,+/-1.89E-08,Jy,2006ApJ...638..642B,uncertainty,70   keV,Broad-band measurement,12 18 27 +29 48 46 (J2000),Flux integrated from map,,From new raw data; NED frequency assigned to mid-point ofband in keV
10,40-100 keV INTEGRAL,1.5e-11,,erg/cm^2^/s,1.69e+19,8.88e-08,,,,,,Jy,2009A&A...505..417B,no uncertainty reported,70.00 keV,Broad-band measurement,184.61100 29.81267 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
11,20-100 keV BeppoSAX,2.33e-11,,erg cm^-2^ s^-1^,1.45e+19,1.61e-07,,,,,,Jy,2005A&A...441...69L,no uncertainty reported,60   keV,Broad-band measurement,,Flux integrated from map,Flux at source; avg spec param reported,Averaged new and previously published data; NED frequencyassigned to mid-point of band in keV
12,20-100 keV BeppoSAX,1.7e-11,,erg cm^-2^ s^-1^,1.45e+19,1.17e-07,,,,,,Jy,2005A&A...441...69L,no uncertainty reported,60   keV,Broad-band measurement,,Flux integrated from map,,Averaged new and previously published data; NED frequencyassigned to mid-point of band in keV
13,20-60 keV (INTEGRAL),1.45e-11,+/-0.22E-11,erg/s/cm^2^,9.67e+18,1.5e-07,2.28e-08,2.28e-08,,,+/-2.28E-08,Jy,2008A&A...485..707P,uncertainty,40.00 keV,Broad-band measurement,12 18 28 +29 48 27 (J2000),Modelled datum,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
14,17-60 keV (INTEGRAL),1.53e-11,+/-0.31E-11,erg s^-1^ cm^-2^,9.31e+18,1.64e-07,3.33e-08,3.33e-08,,,+/-3.33E-08,Jy,2007A&A...462...57S,uncertainty,38.50   keV,Broad-band measurement,,Flux integrated from map,,Averaged new and previously published data; NED frequencyassigned to mid-point of band in keV
15,20-50 keV (INTEGRAL),1.7e-11,+/-0.3E-11,ergs s^-1^ cm^-2^,8.46e+18,2.01e-07,3.55e-08,3.55e-08,,,+/-3.55E-08,Jy,2005ApJ...625...89K,uncertainty,35   keV,Broad-band measurement,12 18 23 29 49 06 (J2000),Flux integrated from map,,From new raw data; NED frequency assigned to mid-point ofband in keV
16,15-55 keV (Swift),1.53e-11,+/-0.17E-11,erg/cm^2^/s,8.46e+18,1.81e-07,2.01e-08,2.01e-08,,,+/-2.01E-08,Jy,2009ApJ...699..603A,uncertainty,35.00 keV,Broad-band measurement,184.593 +29.839 (J2000),Flux integrated from map,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
17,20-50 keV (Swift),1.03e-11,,erg/cm^2^/s,8.46e+18,1.22e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,35.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
18,15-50 keV (Suzaku),-10.9,,log(erg/s/cm^2^),7.86e+18,1.6e-07,,,,,,Jy,2012ApJ...745..107W,no uncertainty reported,32.50 keV,Broad-band measurement,12 18 26.5 +29 48 46.4 (J2000),Modelled datum,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
