No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,FUV (GALEX) AB,18.4696,+/-0.0970550,mag,1950000000000000.0,0.000149,1.33e-05,1.33e-05,,,+/-1.33E-05,Jy,2012GASC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,130.12459718786 47.119473291429 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
2,FUV (GALEX) AB,18.891,+/-0.129027,mag,1950000000000000.0,0.000101,1.2e-05,1.2e-05,,,+/-1.20E-05,Jy,2012GASC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,130.12459718786 47.119473291429 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
3,FUV (GALEX) AB,18.5084,+/-0.0186647,mag,1950000000000000.0,0.000143,2.47e-06,2.47e-06,,,+/-2.47E-06,Jy,2012GMSC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,130.12449192062 47.119538866065 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
4,FUV (GALEX) AB,18.8523,+/-0.0237289,mag,1950000000000000.0,0.000104,2.28e-06,2.28e-06,,,+/-2.28E-06,Jy,2012GMSC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,130.12449192062 47.119538866065 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
5,NUV (GALEX) AB,18.5733,+/-0.0583943,mag,1290000000000000.0,0.000135,7.27e-06,7.27e-06,,,+/-7.27E-06,Jy,2012GASC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,130.12459718786 47.119473291429 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
6,NUV (GALEX) AB,18.985,+/-0.0745839,mag,1290000000000000.0,9.25e-05,6.35e-06,6.35e-06,,,+/-6.35E-06,Jy,2012GASC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,130.12459718786 47.119473291429 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
7,NUV (GALEX) AB,18.5439,+/-0.0111799,mag,1290000000000000.0,0.000139,1.43e-06,1.43e-06,,,+/-1.43E-06,Jy,2012GMSC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,130.12449192062 47.119538866065 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
8,NUV (GALEX) AB,18.9497,+/-0.0139031,mag,1290000000000000.0,9.55e-05,1.22e-06,1.22e-06,,,+/-1.22E-06,Jy,2012GMSC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,130.12449192062 47.119538866065 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
9,u (SDSS CModel) AB,18.417,,asinh mag,836000000000000.0,0.000156,,,,,,Jy,2004SDSS2.C...0000:,no uncertainty reported,3585       A,Broad-band measurement,130.124634 47.119507 (J2000),Modelled datum,"SDSS flags: BLENDED - object has more than one peak; NODEBLEND - object is a blend, but no deblending attempted; BAD_RADIAL - some low S/N radial points; DEBLEND_PRUNED - parent object containing undeblended peaks; BINNED1 - detected at >=5 sigma in original imaging frame; BINNED_CENTER - image was binned while centroiding;",From new raw data
10,u (SDSS Petrosian)AB,18.392,+/-0.029,asinh mag,836000000000000.0,0.000166,4.41e-06,4.41e-06,,,+/-4.41E-06,Jy,2004SDSS2.C...0000:,based on count statistics only,3585       A,Broad-band measurement,130.124634 47.119507 (J2000),Modelled datum,"SDSS Petrosian Radius =    0.82"".         
SDSS flags: BLENDED - object has more than one peak; NODEBLEND - object is a blend, but no deblending attempted; BAD_RADIAL - some low S/N radial points; DEBLEND_PRUNED - parent object containing undeblended peaks; BINNED1 - detected at >=5 sigma in original imaging frame; BINNED_CENTER - image was binned while centroiding;",From new raw data
