No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,14-195 keV (Swift),4.37e-11,+/-0.58E-11,erg/s/cm^2^,2.53e+19,1.73e-07,2.29e-08,2.29e-08,,,+/-2.29E-08,Jy,2010ApJS..186..378T,uncertainty,104.50 keV,Broad-band measurement,335.977 -02.119 (J2000),Flux integrated from map,,From new raw data; NED frequency assigned to mid-point ofband in keV
2,14-195 keV (Swift),4.22e-11,,erg/cm^2^/s,2.53e+19,1.67e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,Observed flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
3,14-195 keV (Swift),5.52e-11,,erg/cm^2^/s,2.53e+19,2.18e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
4,14-195 keV (Swift),3.982e-11,+/-37.30E-12,erg/s/cm^2^,2.53e+19,1.57e-07,1.47e-07,1.47e-07,,,+/-1.47E-07,Jy,2018ApJS..235....4O,90% confidence,104.50 keV,Broad-band measurement,335.95619780 -02.11032629 (J2000),From fitting to map,S/N = 19.44 ; power law model,From new raw data; NED frequency assigned to mid-point ofband in keV
5,15-150 keV (Swift),4.1e-11,+/-4.5e-12,erg/cm^2^/s,1.99e+19,2.06e-07,2.26e-08,2.26e-08,,,+/-2.26E-08,Jy,2010A&A...524A..64C,uncertainty,82.50 keV,Broad-band measurement,335.966 -02.100 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
6,14-150 keV (Swift),4.83e-11,,erg/cm^2^/s,1.98e+19,2.44e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,82.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
7,15-55 keV (Swift),1.93e-11,+/-0.22E-11,erg/cm^2^/s,8.46e+18,2.28e-07,2.6e-08,2.6e-08,,,+/-2.60E-08,Jy,2009ApJ...699..603A,uncertainty,35.00 keV,Broad-band measurement,335.962 -02.121 (J2000),Flux integrated from map,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
8,20-50 keV (Swift),2.02e-11,,erg/cm^2^/s,8.46e+18,2.39e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,35.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
9,10-50 keV (Suzaku),1.51,,log(erg/s/cm^2^),7.25e+18,4.46e-07,,,,,,Jy,2011ApJ...727...19F,no uncertainty reported,30.00 keV,Broad-band measurement,,Modelled datum,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
10,4-10 keV (Suzaku),7e-12,,erg/s/cm^2^,1.69e+18,4.14e-07,,,,,,Jy,2010ApJ...719..700T,no uncertainty reported,7.00 keV,Broad-band measurement,,Flux integrated from map,,From new raw data; NED frequency assigned to mid-point ofband in keV
11,F_2-10_ keV,1.2,+/-10  %,10^-11^ erg/s/cm^2^,1.45e+18,8.26e-07,8.26e-08,8.26e-08,,,+/-8.26E-08,Jy,1989MNRAS.240..833T,typical accuracy,6.0    keV,Broad-band measurement,,Flux integrated from map,Energy index 0.34,From new raw data; NED frequency assigned to mid-point ofband in keV
12,2.0-10 keV (HEAO-1),2.3e-11,,ergs cm^-2^ s^-1^,1.45e+18,1.59e-06,,,,,,Jy,2006AJ....131.2843S,no uncertainty reported,6   keV,Broad-band measurement,22 23 49.0 -02 06 12 (J2000),Flux integrated from map,,Transformed from previously published data; NED frequencyassigned to mid-point of band in keV
13,2.0-10 keV (XMM),7e-12,,ergs cm^-2^ s^-1^,1.45e+18,4.83e-07,,,,,,Jy,2006AJ....131.2843S,no uncertainty reported,6   keV,Broad-band measurement,22 23 49.0 -02 06 12 (J2000),Flux integrated from map,,From new raw data; NED frequency assigned to mid-point ofband in keV
14,2-10 keV (XMM),6.7e-12,,ergs/cm^2^/s,1.45e+18,4.62e-07,,,,,,Jy,2007ApJ...665.1030S,no uncertainty reported,6      keV,Broad-band measurement,,Modelled datum,Observed flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
15,2-10 keV (XMM),1.7e-11,,erg/s/cm^2^,1.45e+18,1.17e-06,,,,,,Jy,2007MNRAS.381L..21G,no uncertainty reported,6      keV,Broad-band measurement,,Flux integrated from map,,From new raw data; Extinction-corrected for Milky Way; NEDfrequency assigned to mid-point of band in keV
16,2-10 keV (XMM),6.87e-12,,erg/s/cm^2^,1.45e+18,4.74e-07,,,,,,Jy,2011MNRAS.413.1206B,no uncertainty reported,6.00 keV,Broad-band measurement,335.955 -02.104 (J2000),Modelled datum,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
17,2-10 keV (Swift),2.44e-11,,erg/cm^2^/s,1.45e+18,1.68e-06,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,6.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
18,2-10 keV (Swift),6.4e-12,,erg/cm^2^/s,1.45e+18,4.41e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,6.00 keV,Broad-band measurement,,Modelled datum,Observed flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
19,0.1-10 GeV (Fermi),,<0.90E-12,erg/cm^2^/s,1.22e+18,,,,7.38e-08,,<7.38E-08,Jy,2011ApJ...740...29K,95% confidence,5.05 keV,Broad-band measurement,,Modelled datum,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
20,0.5-9 keV (Chandra),8.84e-12,,erg/cm^2^/s,1.15e+18,7.69e-07,,,,,,Jy,2010ApJ...725..803R,no uncertainty reported,4.75  keV,Broad-band measurement,,Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
21,0.3-8 keV (Chandra),1.58e-12,,erg/cm^2^/s,1e+18,1.58e-07,,,,,,Jy,2016ApJS..224...40W,no uncertainty reported,4.15 keV,Broad-band measurement,,Flux integrated from map,Average flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
22,0.4-2 keV (XMM),2e-13,,ergs/cm^2^/s,2.9e+17,6.9e-08,,,,,,Jy,2007ApJ...665.1030S,no uncertainty reported,1.20   keV,Broad-band measurement,,Modelled datum,Observed flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
23,B (B_25),16.81,+/-0.10,mag,681000000000000.0,0.000804,7.76e-05,7.76e-05,,,+/-7.76E-05,Jy,1989ApJS...69..365S,typical accuracy,4400       A,Broad-band measurement,222115. -022130. (B1950),Flux integrated from map,,From new raw data; Standard Johnson UBVRI filters assumed
24,b_J,17.77,+/-0.12,mag,641000000000000.0,0.000308,3.6e-05,3.6e-05,,,+/-3.60E-05,Jy,1990MNRAS.243..692M,rms uncertainty,4680      A,Broad-band measurement,222114.65 -022126.1 (B1950),Flux integrated from map,,From new raw data
25,B_J (IIIa-J),16.67,,mag,641000000000000.0,0.000848,,,,,,Jy,2014A&A...561A.140B,no uncertainty reported,4680 A,Broad-band measurement,22 23 49.68 -02 06 13.00 (J2000),Total flux,Nuclear mag,Averaged from previously published data
26,H{beta},1.9e-14,+/-12.1E-15,erg/cm^2^/s,617000000000000.0,1900000000.0,1210000000.0,1210000000.0,,,+/-1.21E+09,Jy-Hz,2017ApJ...850...74K,uncertainty,4861 A,Line measurement; flux integrated over line; lines measured in emission,,From fitting to map,Broad comp;spec fit flag=2; see paper,From reprocessed raw data
27,[O III] 5007,2.87e-13,+/-5.0E-15,erg/cm^2^/s,599000000000000.0,28700000000.0,500000000.0,500000000.0,,,+/-5.00E+08,Jy-Hz,2017ApJ...850...74K,uncertainty,5007 A,Line measurement; flux integrated over line; lines measured in emission,,From fitting to map,Spectral fittting flag=2; see paper,From reprocessed raw data
28,V (Johnson),2.59,+/-0.18,milliJy,542000000000000.0,0.00259,0.00018,0.00018,,,+/-1.80E-04,Jy,1983ApJS...52..341M,1 sigma,5530   A,Broad-band measurement,22 21 14.7 -02 21 27 (B1950),Flux in fixed aperture,"22.5"" aperture",From new raw data
29,V (V_25),15.73,+/-0.10,mag,542000000000000.0,0.00186,0.000179,0.000179,,,+/-1.79E-04,Jy,1989ApJS...69..365S,typical accuracy,5530       A,Broad-band measurement,222115. -022130. (B1950),Flux integrated from map,,From new raw data; Standard Johnson UBVRI filters assumed
30,r' (GMOS-S) AB,15.25,,mag,476000000000000.0,0.00288,,,,,,Jy,2011MNRAS.410.1550R,no uncertainty reported,630 nm,Broad-band measurement,,Flux in fixed aperture,,From new raw data; Extinction-corrected for Milky Way
