No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,14-195 keV (Swift),4.7e-11,+/-0.51E-11,erg/s/cm^2^,2.53e+19,1.86e-07,2.02e-08,2.02e-08,,,+/-2.02E-08,Jy,2010ApJS..186..378T,uncertainty,104.50 keV,Broad-band measurement,349.734 +00.220 (J2000),Flux integrated from map,,From new raw data; NED frequency assigned to mid-point ofband in keV
2,14-195 keV (Swift),4.99e-11,,erg/cm^2^/s,2.53e+19,1.97e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
3,14-195 keV (Swift),5.02e-11,,erg/cm^2^/s,2.53e+19,1.98e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,Observed flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
4,14-195 keV (Swift),5.296e-11,+/-49.53E-12,erg/s/cm^2^,2.53e+19,2.09e-07,1.96e-07,1.96e-07,,,+/-1.96E-07,Jy,2018ApJS..235....4O,90% confidence,104.50 keV,Broad-band measurement,349.72606840 +00.24741421 (J2000),From fitting to map,S/N = 26.87 ; power law model,From new raw data; NED frequency assigned to mid-point ofband in keV
5,15-150 keV (Swift),3.8e-11,+/-4.5e-12,erg/cm^2^/s,1.99e+19,1.91e-07,2.26e-08,2.26e-08,,,+/-2.26E-08,Jy,2010A&A...524A..64C,uncertainty,82.50 keV,Broad-band measurement,349.728 +00.244 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
6,14-150 keV (Swift),4.37e-11,,erg/cm^2^/s,1.98e+19,2.21e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,82.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
7,40-100 keV INTEGRAL,,<2.2,milliCrab,1.69e+19,,,,1.23e-07,,<1.23E-07,Jy,2007ApJS..170..175B,no uncertainty reported,70   keV,Broad-band measurement,349.692 +00.206 (J2000),Flux integrated from map,Time-averaged flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
8,40-100 keV INTEGRAL,2.8e-11,,erg/cm^2^/s,1.69e+19,1.66e-07,,,,,,Jy,2009A&A...505..417B,no uncertainty reported,70.00 keV,Broad-band measurement,349.73590 0.24347 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
9,15-55 keV (Swift),2.82e-11,+/-0.21E-11,erg/cm^2^/s,8.46e+18,3.33e-07,2.48e-08,2.48e-08,,,+/-2.48E-08,Jy,2009ApJ...699..603A,uncertainty,35.00 keV,Broad-band measurement,349.762 +00.241 (J2000),Flux integrated from map,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
10,20-50 keV (Swift),1.87e-11,,erg/cm^2^/s,8.46e+18,2.21e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,35.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
