No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,2-10 keV (Chandra),1.3e-14,,erg/cm^2^/s,1.45e+18,8.97e-10,,,,,,Jy,2004A&A...418..429F,no uncertainty reported,6   keV,Broad-band measurement,,Flux integrated from map,Unabsorbed flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
2,2-10 keV (XMM),1.5e-13,,erg/s/cm^2^,1.45e+18,1.03e-08,,,,,,Jy,2011MNRAS.413.1206B,no uncertainty reported,6.00 keV,Broad-band measurement,025.759 +13.646 (J2000),Modelled datum,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
3,0.3-8 keV (Chandra),2.81e-14,,erg/s/cm^2^,1e+18,2.81e-09,,,,,,Jy,2011ApJS..192...10L,no uncertainty reported,4.15 keV,Broad-band measurement,01 43 02.376 +13 38 44.16 (J2000),Flux integrated from map,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
4,0.3-8 keV (Chandra),6.68e-14,,erg/cm^2^/s,1e+18,6.68e-09,,,,,,Jy,2016ApJS..224...40W,no uncertainty reported,4.15 keV,Broad-band measurement,,Flux integrated from map,Average flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
5,0.2-2 keV (ROSAT),1.4205e-13,+/-12.7%,erg/s/cm^2^,3.15e+17,4.51e-08,5.71e-09,5.71e-09,,,+/-5.71E-09,Jy,2000WGA...C...0000W,mean error,1.3       keV,Broad-band measurement,014302.4 +133838. (J2000),Flux integrated from map,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
6,0.5-2 keV (Chandra),7.12e-15,,erg/cm^2^/s,3.02e+17,2.36e-09,,,,,,Jy,2004A&A...418..429F,no uncertainty reported,1.25   keV,Broad-band measurement,,Flux integrated from map,Unabsorbed flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
7,FUV (GALEX) AB,15.2,+/-0.01,mag,1980000000000000.0,0.00302,2.78e-05,2.78e-05,,,+/-2.78E-05,Jy,2007ApJS..173..185G,uncertainty,1516 A,Broad-band measurement,01 43 02.4 +13 38 42.2 (J2000),Total flux,,From new raw data
8,FUV (GALEX) AB,16.52,+/-0.10,mag,1960000000000000.0,0.000892,8.21e-05,8.21e-05,,,+/-8.21E-05,Jy,2014ApJS..212...18B,uncertainty,1531   A,Broad-band measurement,25.75980000 13.64514000 (J2000),Flux in fixed aperture,"130""x120"" aperture",From new raw data
9,FUV (GALEX) AB,15.9,+/-0.10,mag,1960000000000000.0,0.00159,0.000146,0.000146,,,+/-1.46E-04,Jy,2014ApJS..212...18B,uncertainty,1531   A,Broad-band measurement,25.75980000 13.64514000 (J2000),Flux in fixed aperture,"130""x120"" aperture",From new raw data; Extinction-corrected for Milky Way
10,FUV (GALEX),14.64,+/-0.15,mag,1950000000000000.0,0.000726,0.0001,0.0001,,,+/-1.00E-04,Jy,2015ApJS..220....6B,uncertainty,1539 A,Broad-band measurement,01 43 02.388 +13 38 42.86 (J2000),Flux in fixed aperture,Asymptotic magnitude,From reprocessed raw data
11,FUV (GALEX),15.63,+/-0.01,mag,1950000000000000.0,0.000291,2.69e-06,2.69e-06,,,+/-2.69E-06,Jy,2015ApJS..220....6B,uncertainty,1539 A,Broad-band measurement,01 43 02.388 +13 38 42.86 (J2000),Flux in fixed aperture,D25 magnitude,From reprocessed raw data
12,FUV (GALEX) AB,15.2145,+/-0.00570651,mag,1950000000000000.0,0.00298,1.57e-05,1.57e-05,,,+/-1.57E-05,Jy,2012GMSC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,25.759863381690 13.645467937244 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
13,FUV (GALEX) AB,22.0203,+/-0.123530,mag,1950000000000000.0,5.65e-06,6.42e-07,6.42e-07,,,+/-6.42E-07,Jy,2012GMSC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,25.759863381690 13.645467937244 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
14,NUV (GALEX) AB,14.8,+/-0.01,mag,1320000000000000.0,0.00437,4.02e-05,4.02e-05,,,+/-4.02E-05,Jy,2007ApJS..173..185G,uncertainty,2267 A,Broad-band measurement,01 43 02.4 +13 38 42.2 (J2000),Total flux,,From new raw data
15,NUV (GALEX) AB,16.09,+/-0.10,mag,1310000000000000.0,0.00133,0.000122,0.000122,,,+/-1.22E-04,Jy,2014ApJS..212...18B,uncertainty,2286   A,Broad-band measurement,25.75980000 13.64514000 (J2000),Flux in fixed aperture,"130""x120"" aperture",From new raw data
16,NUV (GALEX) AB,15.46,+/-0.10,mag,1310000000000000.0,0.00238,0.000219,0.000219,,,+/-2.19E-04,Jy,2014ApJS..212...18B,uncertainty,2286   A,Broad-band measurement,25.75980000 13.64514000 (J2000),Flux in fixed aperture,"130""x120"" aperture",From new raw data; Extinction-corrected for Milky Way
17,NUV (GALEX) AB,14.9212,+/-0.00363590,mag,1290000000000000.0,0.0039,1.31e-05,1.31e-05,,,+/-1.31E-05,Jy,2012GMSC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,25.759863381690 13.645467937244 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
18,NUV (GALEX) AB,21.4732,+/-0.0561252,mag,1290000000000000.0,9.35e-06,4.83e-07,4.83e-07,,,+/-4.83E-07,Jy,2012GMSC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,25.759863381690 13.645467937244 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
19,NUV (GALEX),15.23,+/-0.01,mag,1290000000000000.0,0.000638,5.88e-06,5.88e-06,,,+/-5.88E-06,Jy,2015ApJS..220....6B,uncertainty,2316 A,Broad-band measurement,01 43 02.388 +13 38 42.86 (J2000),Flux in fixed aperture,D25 magnitude,From reprocessed raw data
20,NUV (GALEX),14.37,+/-0.08,mag,1290000000000000.0,0.00141,0.000104,0.000104,,,+/-1.04E-04,Jy,2015ApJS..220....6B,uncertainty,2316 A,Broad-band measurement,01 43 02.388 +13 38 42.86 (J2000),Flux in fixed aperture,Asymptotic magnitude,From reprocessed raw data
21,u (SDSS) AB,13.83,+/-0.05,mag,844000000000000.0,0.0107,0.000493,0.000493,,,+/-4.93E-04,Jy,2014ApJS..212...18B,uncertainty,3551   A,Broad-band measurement,25.75980000 13.64514000 (J2000),Flux in fixed aperture,"130""x120"" aperture",From new raw data
22,u (SDSS) AB,13.47,+/-0.05,mag,844000000000000.0,0.0148,0.000682,0.000682,,,+/-6.82E-04,Jy,2014ApJS..212...18B,uncertainty,3551   A,Broad-band measurement,25.75980000 13.64514000 (J2000),Flux in fixed aperture,"130""x120"" aperture",From new raw data; Extinction-corrected for Milky Way
23,u (SDSS PSF) AB,22.245,+/-0.371,asinh mag,836000000000000.0,4.71e-06,1.65e-06,1.65e-06,,,+/-1.65E-06,Jy,2004SDSS2.C...0000:,based on count statistics only,3585       A,Broad-band measurement,25.760002 13.645053 (J2000),Modelled datum,"SDSS flags: CANONICAL_CENTER - used canonical, not local, center; EDGE - object is too close to edge of frame; CHILD - object is part of a blended parent object; COSMIC_RAY - contains a cosmic ray pixel; BAD_RADIAL - some low S/N radial points; INTERP - object contains interpolated-over pixels; NOTCHECKED - object contains pixels not checked for peaks; DEBLENDED_AS_PSF - child object is unresolved;",From new raw data
