No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,14-195 keV (Swift),9.44e-11,+/-0.68E-11,erg/s/cm^2^,2.53e+19,3.73e-07,2.69e-08,2.69e-08,,,+/-2.69E-08,Jy,2010ApJS..186..378T,uncertainty,104.50 keV,Broad-band measurement,311.047 -10.699 (J2000),Flux integrated from map,,From new raw data; NED frequency assigned to mid-point ofband in keV
2,14-195 keV (Suzaku),-10.1,,log(erg/s/cm^2^),2.53e+19,3.14e-07,,,,,,Jy,2012ApJ...745..107W,no uncertainty reported,104.50 keV,Broad-band measurement,20 44 09.7 -10 43 24.6 (J2000),Modelled datum,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
3,14-195 keV (Swift),9.7e-11,,erg/cm^2^/s,2.53e+19,3.83e-07,,,,,,Jy,2008ApJ...681..113T,no uncertainty reported,104.50 keV,Broad-band measurement,311.0406 -10.7235 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
4,14-195 keV (Swift),9.62e-11,,erg/cm^2^/s,2.53e+19,3.8e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,Observed flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
5,14-195 keV (Swift),9.52e-11,,erg/cm^2^/s,2.53e+19,3.76e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
6,14-195 keV (Swift),1.0014e-10,+/-96.96E-12,erg/s/cm^2^,2.53e+19,3.96e-07,3.83e-07,3.83e-07,,,+/-3.83E-07,Jy,2018ApJS..235....4O,90% confidence,104.50 keV,Broad-band measurement,311.04883950 -10.73290100 (J2000),From fitting to map,S/N = 47.96 ; power law model,From new raw data; NED frequency assigned to mid-point ofband in keV
7,15-150 keV (Swift),8.5e-11,+/-4.0e-12,erg/cm^2^/s,1.99e+19,4.27e-07,2.01e-08,2.01e-08,,,+/-2.01E-08,Jy,2010A&A...524A..64C,uncertainty,82.50 keV,Broad-band measurement,311.034 -10.733 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
8,14-150 keV (Swift),8.33e-11,,erg/cm^2^/s,1.98e+19,4.21e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,82.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
9,40-100 keV INTEGRAL,4.96e-11,+/-0.50E-11,erg cm^-2^ s^-1^,1.69e+19,2.93e-07,2.96e-08,2.96e-08,,,+/-2.96E-08,Jy,2006ApJ...638..642B,uncertainty,70   keV,Broad-band measurement,20 44 10 -10 43 25 (J2000),Flux integrated from map,,From new raw data; NED frequency assigned to mid-point ofband in keV
10,40-100 keV INTEGRAL,4.1e-11,,erg/cm^2^/s,1.69e+19,2.43e-07,,,,,,Jy,2009A&A...505..417B,no uncertainty reported,70.00 keV,Broad-band measurement,311.04060 -10.72348 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
11,20-100 keV (RXTE),8.75e-11,,erg/cm^2^/s,1.45e+19,6.03e-07,,,,,,Jy,2011ApJS..193....3R,no uncertainty reported,60.00 keV,Broad-band measurement,,Modelled datum,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
12,17-60 keV (INTEGRAL),5.51e-11,+/-0.83E-11,erg s^-1^ cm^-2^,9.31e+18,5.92e-07,8.92e-08,8.92e-08,,,+/-8.92E-08,Jy,2007A&A...462...57S,uncertainty,38.50   keV,Broad-band measurement,,Flux integrated from map,,Averaged new and previously published data; NED frequencyassigned to mid-point of band in keV
13,15-55 keV (Swift),5.62e-11,+/-0.29E-11,erg/cm^2^/s,8.46e+18,6.64e-07,3.43e-08,3.43e-08,,,+/-3.43E-08,Jy,2009ApJ...699..603A,uncertainty,35.00 keV,Broad-band measurement,311.039 -10.731 (J2000),Flux integrated from map,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
14,20-50 keV (Swift),3.6e-11,,erg/cm^2^/s,8.46e+18,4.26e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,35.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
15,15-50 keV (Suzaku),-10.2,,log(erg/s/cm^2^),7.86e+18,8.03e-07,,,,,,Jy,2012ApJ...745..107W,no uncertainty reported,32.50 keV,Broad-band measurement,20 44 09.7 -10 43 24.6 (J2000),Modelled datum,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
16,20-40 keV (INTEGRAL),4.66e-11,+/-0.47E-11,erg cm^-2^ s^-1^,7.25e+18,6.43e-07,6.48e-08,6.48e-08,,,+/-6.48E-08,Jy,2006ApJ...638..642B,uncertainty,30   keV,Broad-band measurement,20 44 10 -10 43 25 (J2000),Flux integrated from map,,From new raw data; NED frequency assigned to mid-point ofband in keV
17,20-40 keV (INTEGRAL),3.8e-11,,erg/cm^2^/s,7.25e+18,5.24e-07,,,,,,Jy,2009A&A...505..417B,no uncertainty reported,30.00 keV,Broad-band measurement,311.04060 -10.72348 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
18,10-50 keV (Suzaku),1.89,,log(erg/s/cm^2^),7.25e+18,1.07e-06,,,,,,Jy,2011ApJ...727...19F,no uncertainty reported,30.00 keV,Broad-band measurement,,Modelled datum,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
19,4-10 keV (XMM),2.68e-11,,erg/cm^2^/s,1.69e+18,1.59e-06,,,,,,Jy,2010A&A...521A..57T,no uncertainty reported,7.00 keV,Broad-band measurement,,Modelled datum,Obs. date: 2006-04-25,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
20,F_2-10_ keV,4.8,+/-10  %,10^-11^ erg/s/cm^2^,1.45e+18,3.31e-06,3.31e-07,3.31e-07,,,+/-3.31E-07,Jy,1989MNRAS.240..833T,typical accuracy,6.0    keV,Broad-band measurement,,Flux integrated from map,Energy index 0.86,From new raw data; NED frequency assigned to mid-point ofband in keV
21,2-10 keV,4.31e-11,+/-2.10E-12,ergs cm^-2^ s^-1^,1.45e+18,2.97e-06,1.45e-07,1.45e-07,,,+/-1.45E-07,Jy,2005ApJ...629...61K,uncertainty,6   keV,Broad-band measurement,,Flux integrated from map,Flux from 1998ApJS..114...73G,Averaged from previously published data; Extinction-correctedfor Milky Way
22,2-10 keV (INTEGRAL),4.56e-11,+/-0.78E-11,erg cm^-2^ s^-1^,1.45e+18,3.14e-06,5.38e-07,5.38e-07,,,+/-5.38E-07,Jy,2006ApJ...638..642B,uncertainty,6   keV,Broad-band measurement,20 44 10 -10 43 25 (J2000),Flux integrated from map,,From new raw data; NED frequency assigned to mid-point ofband in keV
