No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,2-10 keV (XMM),-11.39,+/-0.06,log(erg/cm^2^/s),1.45e+18,2.81e-07,3.88e-08,3.88e-08,,,+/-3.88E-08,Jy,2014A&A...567A.142R,uncertainty,6.00 keV,Broad-band measurement,,Modelled datum,Date=2008-06-15; Model=D; see paper,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
2,2-10 keV (XMM),-11.37,+/-0.09,log(erg/cm^2^/s),1.45e+18,2.94e-07,6.1e-08,6.1e-08,,,+/-6.10E-08,Jy,2014A&A...567A.142R,uncertainty,6.00 keV,Broad-band measurement,,Modelled datum,Date=2008-12-13; Model=D; see paper,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
3,2-10 keV (XMM),-11.74,+/-0.03,log(erg/cm^2^/s),1.45e+18,1.26e-07,8.67e-09,8.67e-09,,,+/-8.67E-09,Jy,2014A&A...567A.142R,uncertainty,6.00 keV,Broad-band measurement,,Modelled datum,Date=2004-12-31; Model=D; see paper,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
4,2-10 keV (XMM),-11.6,+/-0.04,log(erg/cm^2^/s),1.45e+18,1.73e-07,1.6e-08,1.6e-08,,,+/-1.60E-08,Jy,2014A&A...567A.142R,uncertainty,6.00 keV,Broad-band measurement,,Modelled datum,Date=2009-06-21; Model=D; see paper,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
5,0.2-10 keV (XMM),-11.93,,log(erg/cm^2^/s),1.23e+18,9.55e-08,,,,,,Jy,2011A&A...536A..49G,no uncertainty reported,5.10 keV,Broad-band measurement,11 29 16.6 -04 24 08 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
6,1000 A (FUSE),3.9e-14,+/-0.02E-13,ergs/cm^2^/s/A,3000000000000000.0,0.0013,6.68e-05,6.68e-05,,,+/-6.68E-05,Jy,2004ApJ...615..135S,uncertainty,1000 A,Broad-band measurement,,From fitting to map,Power-law continuum fit,From reprocessed raw data
7,FUV (GALEX) AB,16.3708,+/-0.0398273,mag,1950000000000000.0,0.00103,3.77e-05,3.77e-05,,,+/-3.77E-05,Jy,2012GASC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,172.31979637096 -4.401824054855 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
8,FUV (GALEX) AB,16.8274,+/-0.0541822,mag,1950000000000000.0,0.000675,3.37e-05,3.37e-05,,,+/-3.37E-05,Jy,2012GASC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,172.31979637096 -4.401824054855 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
9,1549 A,2.33e-14,,erg/cm^2^/s/A,1940000000000000.0,0.00187,,,,,,Jy,2005MNRAS.356.1029B,no uncertainty reported,1549.05   A,Broad-band measurement,,Not reported in paper,C IV continuum,From new raw data; Extinction-corrected for Milky Way
10,UVW2 (XMM-OM),13.72,+/-0.02,mag,1410000000000000.0,0.00263,4.84e-05,4.84e-05,,,+/-4.84E-05,Jy,2011A&A...536A..49G,uncertainty,2120 A,Broad-band measurement,11 29 16.6 -04 24 08 (J2000),Flux in fixed aperture,,From new raw data
