No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,2-10 keV (BeppoSAX),7.5e-13,+/-0.06E-12,erg cm^-2^ s^-1^,1.45e+18,5.17e-08,4.14e-09,4.14e-09,,,+/-4.14E-09,Jy,2005A&A...442..185B,uncertainty,6   keV,Broad-band measurement,,Flux integrated from map,,Averaged new and previously published data; NED frequencyassigned to mid-point of band in keV
2,2-10 keV (XMM),7e-13,+/-0.07E-12,erg cm^-2^ s^-1^,1.45e+18,4.83e-08,4.83e-09,4.83e-09,,,+/-4.83E-09,Jy,2005A&A...442..185B,uncertainty,6   keV,Broad-band measurement,,Flux integrated from map,,Averaged new and previously published data; NED frequencyassigned to mid-point of band in keV
3,2-10 keV,5e-16,,W/m^2^,1.45e+18,3.45e-08,,,,,,Jy,2004A&A...418..465L,no uncertainty reported,6   keV,Broad-band measurement,,Flux integrated from map,Observed flux,Averaged from previously published data; NED frequencyassigned to mid-point of band in keV
4,2-10 keV,5.71e-13,+/-3.05E-13,erg/s/cm^2^,1.45e+18,3.94e-08,2.1e-08,2.1e-08,,,+/-2.10E-08,Jy,2011ApJ...729...52L,uncertainty,6.00 keV,Broad-band measurement,,Modelled datum,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
5,2-10 keV (XMM),6.08e-13,,erg/cm^2^/s,1.45e+18,4.19e-08,,,,,,Jy,2011A&A...532A..84S,no uncertainty reported,6.00 keV,Broad-band measurement,,Modelled datum,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
6,2-10 keV (XMM),6e-13,,erg/s/cm^2^,1.45e+18,4.14e-08,,,,,,Jy,2011MNRAS.413.1206B,no uncertainty reported,6.00 keV,Broad-band measurement,351.987 +08.779 (J2000),Modelled datum,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
7,0.2-2 keV (ROSAT),2.34e-13,+/-14.1%,erg/s/cm^2^,3.15e+17,7.43e-08,1.05e-08,1.05e-08,,,+/-1.05E-08,Jy,2000WGA...C...0000W,mean error,1.3       keV,Broad-band measurement,232757.0 +084641. (J2000),Flux integrated from map,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
8,0.5-2 keV (XMM),1.42e-13,,erg/cm^2^/s,3.02e+17,4.7e-08,,,,,,Jy,2011A&A...532A..84S,no uncertainty reported,1.25 keV,Broad-band measurement,,Modelled datum,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
9,FUV (GALEX) AB,16.2,+/-0.01,mag,1980000000000000.0,0.0012,1.11e-05,1.11e-05,,,+/-1.11E-05,Jy,2007ApJS..173..185G,uncertainty,1516 A,Broad-band measurement,23 27 56.7 +08 46 44.5 (J2000),Total flux,,From new raw data
10,FUV (GALEX),1.3e-14,+/-1.E-16,erg/s/cm^2^/A,1960000000000000.0,0.00101,7.8e-06,7.8e-06,,,+/-7.80E-06,Jy,2010ApJ...715..572H,uncertainty,1528 A,Broad-band measurement,23 27 56.71 +08 46 44.3 (J2000),Flux in fixed aperture,,From new raw data
11,FUV (GALEX) AB,16.31,+/-0.10,mag,1960000000000000.0,0.00109,9.99e-05,9.99e-05,,,+/-9.99E-05,Jy,2014ApJS..212...18B,uncertainty,1531   A,Broad-band measurement,351.98621000 8.77894000 (J2000),Flux in fixed aperture,"60""x60"" aperture",From new raw data
