No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,FUV (GALEX) AB,,>21.2656,mag,1950000000000000.0,,,,,1.13e-05,<1.13E-05,Jy,2012GASC..C...0000S,3 sigma,1538.6     A,Broad-band measurement,181.10221083860 19.419957473612 (J2000),Flux integrated from map,upper limit inside NUV Kron aperture,From new raw data
2,FUV (GALEX) AB,21.6532,+/-0.456020,mag,1950000000000000.0,7.92e-06,3.33e-06,3.33e-06,,,+/-3.33E-06,Jy,2012GASC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,181.10221083860 19.419957473612 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
3,NUV (GALEX) AB,20.482,+/-0.186160,mag,1290000000000000.0,2.33e-05,3.99e-06,3.99e-06,,,+/-3.99E-06,Jy,2012GASC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,181.10221083860 19.419957473612 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
4,NUV (GALEX) AB,21.2376,+/-0.243597,mag,1290000000000000.0,1.16e-05,2.61e-06,2.61e-06,,,+/-2.61E-06,Jy,2012GASC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,181.10221083860 19.419957473612 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
5,u (SDSS PSF) AB,20.881,+/-0.082,asinh mag,836000000000000.0,1.67e-05,1.27e-06,1.27e-06,,,+/-1.27E-06,Jy,2007SDSS6.C...0000:,based on count statistics only,3585       A,Broad-band measurement,181.1022640773 19.4193869178 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame; BINNED_CENTER - image was binned while centroiding; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children;,From new raw data
6,u (SDSS CModel) AB,20.014,,asinh mag,836000000000000.0,3.72e-05,,,,,,Jy,2007SDSS6.C...0000:,no uncertainty reported,3585       A,Broad-band measurement,181.1022640773 19.4193869178 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame; BINNED_CENTER - image was binned while centroiding; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children;,From new raw data
7,u (SDSS Model) AB,19.754,+/-0.070,asinh mag,836000000000000.0,4.72e-05,3.05e-06,3.05e-06,,,+/-3.05E-06,Jy,2007SDSS6.C...0000:,based on count statistics only,3585       A,Broad-band measurement,181.1022640773 19.4193869178 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame; BINNED_CENTER - image was binned while centroiding; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children;,From new raw data
8,g (SDSS PSF) AB,19.585,+/-0.027,asinh mag,617000000000000.0,5.32e-05,1.32e-06,1.32e-06,,,+/-1.32E-06,Jy,2007SDSS6.C...0000:,based on count statistics only,4858       A,Broad-band measurement,181.1022640773 19.4193869178 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame; BINNED_CENTER - image was binned while centroiding; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children;,From new raw data
9,g (SDSS CModel) AB,18.333,,asinh mag,617000000000000.0,0.000169,,,,,,Jy,2007SDSS6.C...0000:,no uncertainty reported,4858       A,Broad-band measurement,181.1022640773 19.4193869178 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame; BINNED_CENTER - image was binned while centroiding; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children;,From new raw data
10,g (SDSS Model) AB,18.311,+/-0.009,asinh mag,617000000000000.0,0.000172,1.43e-06,1.43e-06,,,+/-1.43E-06,Jy,2007SDSS6.C...0000:,based on count statistics only,4858       A,Broad-band measurement,181.1022640773 19.4193869178 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame; BINNED_CENTER - image was binned while centroiding; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children;,From new raw data
11,r (SDSS PSF) AB,18.893,+/-0.020,asinh mag,477000000000000.0,0.000101,1.85e-06,1.85e-06,,,+/-1.85E-06,Jy,2007SDSS6.C...0000:,based on count statistics only,6290       A,Broad-band measurement,181.1022640773 19.4193869178 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame; BINNED_CENTER - image was binned while centroiding; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children; CANONICAL_BAND - this band was primary (usually r);,From new raw data
12,r (SDSS CModel) AB,17.648,,asinh mag,477000000000000.0,0.000317,,,,,,Jy,2007SDSS6.C...0000:,no uncertainty reported,6290       A,Broad-band measurement,181.1022640773 19.4193869178 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame; BINNED_CENTER - image was binned while centroiding; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children; CANONICAL_BAND - this band was primary (usually r);,From new raw data
13,r (SDSS Model) AB,17.617,+/-0.007,asinh mag,477000000000000.0,0.000326,2.1e-06,2.1e-06,,,+/-2.10E-06,Jy,2007SDSS6.C...0000:,based on count statistics only,6290       A,Broad-band measurement,181.1022640773 19.4193869178 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame; BINNED_CENTER - image was binned while centroiding; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children; CANONICAL_BAND - this band was primary (usually r);,From new raw data
14,i (SDSS PSF) AB,18.427,+/-0.016,asinh mag,389000000000000.0,0.000155,2.28e-06,2.28e-06,,,+/-2.28E-06,Jy,2007SDSS6.C...0000:,based on count statistics only,7706       A,Broad-band measurement,181.1022640773 19.4193869178 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; INTERP - object contains interpolated-over pixels; BINNED1 - detected at >=5 sigma in original imaging frame; BINNED_CENTER - image was binned while centroiding; INTERP_CENTER - interpolated pixel(s) within 3 pixels of center; PSF_FLUX_INTERP - a signifcant amount of PSF's flux is interpolated; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children;,From new raw data
15,i (SDSS CModel) AB,17.271,,asinh mag,389000000000000.0,0.000448,,,,,,Jy,2007SDSS6.C...0000:,no uncertainty reported,7706       A,Broad-band measurement,181.1022640773 19.4193869178 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; INTERP - object contains interpolated-over pixels; BINNED1 - detected at >=5 sigma in original imaging frame; BINNED_CENTER - image was binned while centroiding; INTERP_CENTER - interpolated pixel(s) within 3 pixels of center; PSF_FLUX_INTERP - a signifcant amount of PSF's flux is interpolated; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children;,From new raw data
16,i (SDSS Model) AB,17.161,+/-0.006,asinh mag,389000000000000.0,0.000496,2.74e-06,2.74e-06,,,+/-2.74E-06,Jy,2007SDSS6.C...0000:,based on count statistics only,7706       A,Broad-band measurement,181.1022640773 19.4193869178 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; INTERP - object contains interpolated-over pixels; BINNED1 - detected at >=5 sigma in original imaging frame; BINNED_CENTER - image was binned while centroiding; INTERP_CENTER - interpolated pixel(s) within 3 pixels of center; PSF_FLUX_INTERP - a signifcant amount of PSF's flux is interpolated; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children;,From new raw data
17,z (SDSS PSF) AB,18.194,+/-0.022,asinh mag,325000000000000.0,0.000188,3.81e-06,3.81e-06,,,+/-3.81E-06,Jy,2007SDSS6.C...0000:,based on count statistics only,9222       A,Broad-band measurement,181.1022640773 19.4193869178 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame; BINNED_CENTER - image was binned while centroiding; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children;,From new raw data
18,z (SDSS CModel) AB,17.124,,asinh mag,325000000000000.0,0.000504,,,,,,Jy,2007SDSS6.C...0000:,no uncertainty reported,9222       A,Broad-band measurement,181.1022640773 19.4193869178 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame; BINNED_CENTER - image was binned while centroiding; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children;,From new raw data
19,z (SDSS Model) AB,16.956,+/-0.015,asinh mag,325000000000000.0,0.000588,8.13e-06,8.13e-06,,,+/-8.13E-06,Jy,2007SDSS6.C...0000:,based on count statistics only,9222       A,Broad-band measurement,181.1022640773 19.4193869178 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame; BINNED_CENTER - image was binned while centroiding; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children;,From new raw data
20,J (2MASS/FLWO),16.084,+/-0.09,mag,243000000000000.0,0.000587,4.87e-05,4.87e-05,,,+/-4.87E-05,Jy,2006AJ....131.1163S,uncertainty,1.235      microns,Broad-band measurement,,Flux in fixed aperture,Profile-fit,From new raw data
21,J (2MASS/FLWO),15.943,+/-0.125,mag,243000000000000.0,0.000669,7.7e-05,7.7e-05,,,+/-7.70E-05,Jy,2006AJ....131.1163S,uncertainty,1.235      microns,Broad-band measurement,,Flux in fixed aperture,"4"" aperture",From new raw data
22,H (2MASS/FLWO),14.998,+/-0.195,mag,180000000000000.0,0.00103,0.000184,0.000184,,,+/-1.84E-04,Jy,2006AJ....131.1163S,uncertainty,1.662      microns,Broad-band measurement,,Flux in fixed aperture,"4"" aperture",From new raw data
23,H (2MASS/FLWO),15.342,+/-0.098,mag,180000000000000.0,0.000747,6.75e-05,6.75e-05,,,+/-6.75E-05,Jy,2006AJ....131.1163S,uncertainty,1.662      microns,Broad-band measurement,,Flux in fixed aperture,Profile-fit,From new raw data
24,K_s (2MASS/FLWO),14.49,+/-0.074,mag,139000000000000.0,0.00107,7.27e-05,7.27e-05,,,+/-7.27E-05,Jy,2006AJ....131.1163S,uncertainty,2.159      microns,Broad-band measurement,,Flux in fixed aperture,Profile-fit,From new raw data
25,K_s (2MASS/FLWO),14.263,+/-0.086,mag,139000000000000.0,0.00131,0.000104,0.000104,,,+/-1.04E-04,Jy,2006AJ....131.1163S,uncertainty,2.159      microns,Broad-band measurement,,Flux in fixed aperture,"4"" aperture",From new raw data
26,3.3 PAH (AKARI),2.2e-14,,erg/s/cm^2^,90800000000000.0,2200000000000.0,,,,,,Jy-Hz,2010ApJ...721.1233I,no uncertainty reported,3.3 microns,Line measurement; flux integrated over line; lines measured in emission,,Flux integrated from map,,From new raw data
27,W1 (WISE),13.63,+/-0.027,mag,89500000000000.0,0.00109,2.72e-05,2.72e-05,,,+/-2.72E-05,Jy,2014A&A...570A.110Z,uncertainty,3.35 microns,Broad-band measurement,12 04 24.55 +19 25 10.0 (J2000),From fitting to map,,Averaged from previously published data
28,W1 (WISE),13.656,+/-0.025,mag,89400000000000.0,0.00107,2.46e-05,2.46e-05,,,+/-2.46E-05,Jy,2013wise.rept....1C,uncertainty,3.3526     microns,Broad-band measurement,,From fitting to map,Profile-fit,From new raw data
29,W1 (WISE),13.63,+/-0.016,mag,89400000000000.0,0.00109,1.61e-05,1.61e-05,,,+/-1.61E-05,Jy,2013wise.rept....1C,uncertainty,3.3526     microns,Broad-band measurement,,Flux in fixed aperture,"r=8.25"" COG-corrected",From new raw data
30,W1 (WISE),13.658,+/-0.031,mag,89400000000000.0,0.00107,3.04e-05,3.04e-05,,,+/-3.04E-05,Jy,2013wise.rept....1C,uncertainty,3.3526     microns,Broad-band measurement,,Flux in fixed aperture,"r=22.0"" aperture",From new raw data; Uncorrected for known sources in beam
31,3.6 microns (IRAC),1275.8,+/-1.9099E+01,microJy,84400000000000.0,0.00128,1.91e-05,1.91e-05,,,+/-1.91E-05,Jy,2013SSTSLC4.2....0C,uncertainty,3.55       microns,Broad-band measurement,,Flux in fixed aperture,"5.8"" aperture",From new raw data
32,3.6 microns (IRAC),1164.1,+/-1.4174E+01,microJy,84400000000000.0,0.00116,1.42e-05,1.42e-05,,,+/-1.42E-05,Jy,2013SSTSLC4.2....0C,uncertainty,3.55       microns,Broad-band measurement,,Flux in fixed aperture,"3.8"" aperture",From new raw data
33,4.5 microns (IRAC),2109.2,+/-1.9391E+01,microJy,66700000000000.0,0.00211,1.94e-05,1.94e-05,,,+/-1.94E-05,Jy,2013SSTSLC4.2....0C,uncertainty,4.493      microns,Broad-band measurement,,Flux in fixed aperture,"3.8"" aperture",From new raw data
34,4.5 microns (IRAC),2231.7,+/-2.4341E+01,microJy,66700000000000.0,0.00223,2.43e-05,2.43e-05,,,+/-2.43E-05,Jy,2013SSTSLC4.2....0C,uncertainty,4.493      microns,Broad-band measurement,,Flux in fixed aperture,"5.8"" aperture",From new raw data
35,W2 (WISE),12.195,+/-0.024,mag,65200000000000.0,0.00228,5.03e-05,5.03e-05,,,+/-5.03E-05,Jy,2014A&A...570A.110Z,uncertainty,4.6 microns,Broad-band measurement,12 04 24.55 +19 25 10.0 (J2000),From fitting to map,,Averaged from previously published data
36,W2 (WISE),12.219,+/-0.024,mag,65100000000000.0,0.00223,4.92e-05,4.92e-05,,,+/-4.92E-05,Jy,2013wise.rept....1C,uncertainty,4.6028     microns,Broad-band measurement,,From fitting to map,Profile-fit,From new raw data
37,W2 (WISE),12.225,+/-0.013,mag,65100000000000.0,0.00221,2.65e-05,2.65e-05,,,+/-2.65E-05,Jy,2013wise.rept....1C,uncertainty,4.6028     microns,Broad-band measurement,,Flux in fixed aperture,"r=8.25"" COG-corrected",From new raw data
38,W2 (WISE),12.294,+/-0.023,mag,65100000000000.0,0.00208,4.4e-05,4.4e-05,,,+/-4.40E-05,Jy,2013wise.rept....1C,uncertainty,4.6028     microns,Broad-band measurement,,Flux in fixed aperture,"r=22.0"" aperture",From new raw data; Uncorrected for known sources in beam
39,H_2 S(7) line (IRS),,<1.1E-20,W cm^-2^,54400000000000.0,,,,11000000000.0,,<1.10E+10,Jy-Hz,2006ApJ...648..323H,no uncertainty reported,5.51   microns,Line measurement; flux integrated over line; lines measured in emission,12 04 24.53 +19 25 09.80 (J2000),Flux integrated from map,,From new raw data
40,5.8 microns (IRAC),4917.3,+/-7.1277E+01,microJy,52300000000000.0,0.00492,7.13e-05,7.13e-05,,,+/-7.13E-05,Jy,2013SSTSLC4.2....0C,uncertainty,5.731      microns,Broad-band measurement,,Flux in fixed aperture,"3.8"" aperture",From new raw data
41,5.8 microns (IRAC),4965.6,+/-8.2651E+01,microJy,52300000000000.0,0.00497,8.27e-05,8.27e-05,,,+/-8.27E-05,Jy,2013SSTSLC4.2....0C,uncertainty,5.731      microns,Broad-band measurement,,Flux in fixed aperture,"5.8"" aperture",From new raw data
42,6 microns (Spitzer),9.6,,milliJy,50000000000000.0,0.0096,,,,,,Jy,2009ApJS..182..628V,no uncertainty reported,6 microns,Broad-band measurement,,Flux integrated from map,From IRS spectra with 3.3% bandpass,From new raw data
43,PAH 6.2 (Spitzer),9.4e-21,,W/cm^2^,48400000000000.0,9400000000.0,,,,,,Jy-Hz,2011ApJ...730...19S,no uncertainty reported,6.2 microns,Line measurement; flux integrated over line; lines measured in emission,12 04 24.53 +19 25 09.8 (J2000),Total flux,,From reprocessed raw data
44,8.0 microns (IRAC),22608.0,+/-7.7893E+01,microJy,38100000000000.0,0.0226,7.79e-05,7.79e-05,,,+/-7.79E-05,Jy,2013SSTSLC4.2....0C,uncertainty,7.872      microns,Broad-band measurement,,Flux in fixed aperture,"3.8"" aperture",From new raw data
45,8.0 microns (IRAC),22452.0,+/-7.0361E+01,microJy,38100000000000.0,0.0225,7.04e-05,7.04e-05,,,+/-7.04E-05,Jy,2013SSTSLC4.2....0C,uncertainty,7.872      microns,Broad-band measurement,,Flux in fixed aperture,"5.8"" aperture",From new raw data
46,7.9 microns Spitzer,45.4,,milliJy,37900000000000.0,0.0454,,,,,,Jy,2011ApJ...730...19S,no uncertainty reported,7.9 microns,Broad-band measurement,12 04 24.53 +19 25 09.8 (J2000),Flux integrated from map,,From reprocessed raw data
