No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,14-195 keV (Swift),1.114e-10,+/-0.59E-11,erg/s/cm^2^,2.53e+19,4.4e-07,2.33e-08,2.33e-08,,,+/-2.33E-08,Jy,2010ApJS..186..378T,uncertainty,104.50 keV,Broad-band measurement,279.638 -65.448 (J2000),Flux integrated from map,,From new raw data; NED frequency assigned to mid-point ofband in keV
2,14-195 keV (Swift),9.7e-11,,erg/cm^2^/s,2.53e+19,3.83e-07,,,,,,Jy,2008ApJ...681..113T,no uncertainty reported,104.50 keV,Broad-band measurement,279.5847 -65.4276 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
3,14-195 keV (Swift),1.21e-10,,erg/cm^2^/s,2.53e+19,4.78e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
4,14-195 keV (Swift),1.117e-10,,erg/cm^2^/s,2.53e+19,4.42e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,Observed flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
5,14-195 keV (Swift),1.0686e-10,+/-105.16E-12,erg/s/cm^2^,2.53e+19,4.23e-07,4.16e-07,4.16e-07,,,+/-4.16E-07,Jy,2018ApJS..235....4O,90% confidence,104.50 keV,Broad-band measurement,279.58521980 -65.42943790 (J2000),From fitting to map,S/N = 56.93 ; power law model,From new raw data; NED frequency assigned to mid-point ofband in keV
6,15-150 keV (Swift),1e-10,+/-3.7e-12,erg/cm^2^/s,1.99e+19,5.03e-07,1.86e-08,1.86e-08,,,+/-1.86E-08,Jy,2010A&A...524A..64C,uncertainty,82.50 keV,Broad-band measurement,279.595 -65.419 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
7,14-150 keV (Swift),1.059e-10,,erg/cm^2^/s,1.98e+19,5.35e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,82.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
8,40-100 keV INTEGRAL,4.24e-11,+/-1.41E-11,erg cm^-2^ s^-1^,1.69e+19,2.51e-07,8.36e-08,8.36e-08,,,+/-8.36E-08,Jy,2006ApJ...636..765B,uncertainty,70   keV,Broad-band measurement,279.578 -65.431 (J2000),Flux integrated from map,,From new raw data; NED frequency assigned to mid-point ofband in keV
9,40-100 keV INTEGRAL,5.27e-11,+/-1.17E-11,erg cm^-2^ s^-1^,1.69e+19,3.12e-07,6.92e-08,6.92e-08,,,+/-6.92E-08,Jy,2006ApJ...638..642B,uncertainty,70   keV,Broad-band measurement,18 38 20 -65 25 39 (J2000),Flux integrated from map,,From new raw data; NED frequency assigned to mid-point ofband in keV
10,40-100 keV INTEGRAL,4.7,+/-1.5,milliCrab,1.69e+19,2.62e-07,8.36e-08,8.36e-08,,,+/-8.36E-08,Jy,2007ApJS..170..175B,uncertainty,70   keV,Broad-band measurement,279.563 -65.450 (J2000),Flux integrated from map,Time-averaged flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
11,40-100 keV INTEGRAL,3.98e-11,,erg/cm^2^/s,1.69e+19,2.36e-07,,,,,,Jy,2009A&A...505..417B,no uncertainty reported,70.00 keV,Broad-band measurement,279.58460 -65.42805 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
12,20-100 keV INTEGRAL,1.8e-10,,erg cm^-2^ s^-1^,1.45e+19,1.24e-06,,,,,,Jy,2005A&A...444..431S,no uncertainty reported,60   keV,Broad-band measurement,279.6 -65.4 (2000 ),Flux integrated from map,From ISGRI data,From new raw data; NED frequency assigned to mid-point ofband in keV
13,20-100 keV BeppoSAX,7e-11,,erg cm^-2^ s^-1^,1.45e+19,4.83e-07,,,,,,Jy,2005A&A...444..431S,no uncertainty reported,60   keV,Broad-band measurement,279.6 -65.4 (2000 ),Flux integrated from map,,Averaged new and previously published data; NED frequencyassigned to mid-point of band in keV
