No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,2-10 keV (XMM),1e-14,,erg/s/cm^2^,1.45e+18,6.9e-10,,,,,,Jy,2009A&A...500..999A,no uncertainty reported,6.00 keV,Broad-band measurement,23 44 21.44 +09 56 03.60 (J2000),Modelled datum,Observed flux,From new raw data; NED frequency assigned to mid-point ofband in keV
2,2-10 keV (XMM),4.4e-14,+/-0.00E-13,erg/s/cm^2^,1.45e+18,3.03e-09,,,,,+/-...,Jy,2009A&A...506.1107G,uncertainty,6.00 keV,Broad-band measurement,23 44 21.14 +09 56 02.7 (J2000),Flux integrated from map,Observed flux,From new raw data; NED frequency assigned to mid-point ofband in keV
3,0.3-8 keV (Chandra),6.66e-14,,erg/s/cm^2^,1e+18,6.66e-09,,,,,,Jy,2011ApJS..192...10L,no uncertainty reported,4.15 keV,Broad-band measurement,23 44 21.163 +09 56 02.76 (J2000),Flux integrated from map,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
4,0.3-8 keV (Chandra),8.04e-14,,erg/cm^2^/s,1e+18,8.04e-09,,,,,,Jy,2016ApJS..224...40W,no uncertainty reported,4.15 keV,Broad-band measurement,,Flux integrated from map,Average flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
5,0.5-5 keV (Chandra),2.7e-14,,erg/cm^2^/s,6.65e+17,4.06e-09,,,,,,Jy,2012AJ....143...78K,no uncertainty reported,2.75 keV,Broad-band measurement,,Modelled datum,,From new raw data; Extinction-corrected for Milky Way; NEDfrequency assigned to mid-point of band in keV
6,0.5-2 keV (XMM),5.3e-14,+/-0.00E-13,erg/s/cm^2^,3.02e+17,1.75e-08,,,,,+/-...,Jy,2009A&A...506.1107G,uncertainty,1.25 keV,Broad-band measurement,23 44 21.14 +09 56 02.7 (J2000),Flux integrated from map,Observed flux,From new raw data; NED frequency assigned to mid-point ofband in keV
7,FUV (GALEX) AB,17.87,+/-0.25,mag,1960000000000000.0,0.000258,5.95e-05,5.95e-05,,,+/-5.95E-05,Jy,2018ApJS..234...18B,1 sigma,1530 A,Broad-band measurement,356.088115 +09.934155 (J2000),Total flux,Asymptotic magnitude,From new raw data
8,FUV (GALEX) AB,18.9201,+/-0.180633,mag,1950000000000000.0,9.82e-05,1.63e-05,1.63e-05,,,+/-1.63E-05,Jy,2012GASC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,356.08811454434 9.9343665672852 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
9,FUV (GALEX) AB,21.0649,+/-0.274870,mag,1950000000000000.0,1.36e-05,3.45e-06,3.45e-06,,,+/-3.45E-06,Jy,2012GASC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,356.08811454434 9.9343665672852 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
10,NUV (GALEX) AB,15.89,+/-0.08,mag,1300000000000000.0,0.0016,0.000118,0.000118,,,+/-1.18E-04,Jy,2018ApJS..234...18B,1 sigma,2310 A,Broad-band measurement,356.088115 +09.934155 (J2000),Total flux,Asymptotic magnitude,From new raw data
