No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,14-195 keV (Swift),1.37e-11,,erg/cm^2^/s,2.53e+19,5.42e-08,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,Observed flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
2,14-195 keV (Swift),1.28e-11,,erg/cm^2^/s,2.53e+19,5.06e-08,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
3,14-195 keV (Swift),1.385e-11,+/-11.13E-12,erg/s/cm^2^,2.53e+19,5.47e-08,4.4e-08,4.4e-08,,,+/-4.40E-08,Jy,2018ApJS..235....4O,90% confidence,104.50 keV,Broad-band measurement,013.71206144 +25.44286767 (J2000),From fitting to map,S/N = 8.11 ; power law model,From new raw data; NED frequency assigned to mid-point ofband in keV
4,15-150 keV (Swift),9.5e-12,+/-5.2e-12,erg/cm^2^/s,1.99e+19,4.77e-08,2.61e-08,2.61e-08,,,+/-2.61E-08,Jy,2010A&A...524A..64C,uncertainty,82.50 keV,Broad-band measurement,013.710 +25.415 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
5,14-150 keV (Swift),1.12e-11,,erg/cm^2^/s,1.98e+19,5.66e-08,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,82.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
6,20-50 keV (Swift),5.1e-12,,erg/cm^2^/s,8.46e+18,6.03e-08,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,35.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
7,2-10 keV,1.009e-11,+/-0.17E-12,ergs cm^-2^ s^-1^,1.45e+18,6.96e-07,1.17e-08,1.17e-08,,,+/-1.17E-08,Jy,2005ApJ...629...61K,uncertainty,6   keV,Broad-band measurement,,Flux integrated from map,Flux from 1997MNRAS.288..920L,Averaged from previously published data; Extinction-correctedfor Milky Way
8,2-10 keV (ASCA),7.36e-12,,ergs s^-1^ cm^-2^,1.45e+18,5.08e-07,,,,,,Jy,2005ApJS..161..185U,no uncertainty reported,6   keV,Broad-band measurement,13.7196 25.4295 (J2000),From fitting to map,,From new raw data; Extinction-corrected for Milky Way; NEDfrequency assigned to mid-point of band in keV
9,2-10 keV (XMM),6.77e-12,,erg/cm^2^/s,1.45e+18,4.67e-07,,,,,,Jy,2008A&A...482..499D,no uncertainty reported,6.00 keV,Broad-band measurement,,Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
10,2-10 keV (XMM),6.8e-12,+/-0.200E-12,erg/cm^2^/s,1.45e+18,4.69e-07,1.38e-08,1.38e-08,,,+/-1.38E-08,Jy,2009A&A...495..421B,uncertainty,6.00 keV,Broad-band measurement,013.71708 +25.427220 (J2000),From fitting to map,,From new raw data; NED frequency assigned to mid-point ofband in keV
11,2-10 keV (XMM),6.3e-12,,erg/s/cm^2^,1.45e+18,4.34e-07,,,,,,Jy,2010ApJ...713L..11Z,no uncertainty reported,6.00 keV,Broad-band measurement,,Modelled datum,,From reprocessed raw data; Extinction-corrected for MilkyWay; NED frequency assigned to mid-point of band in keV
12,2-10 keV (Swift),6.8e-12,,erg/cm^2^/s,1.45e+18,4.69e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,6.00 keV,Broad-band measurement,,Modelled datum,Observed flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
13,2-10 keV (Swift),6.5e-12,,erg/cm^2^/s,1.45e+18,4.48e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,6.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
14,4 keV (Einstein),0.28,,microJy,9.67e+17,2.8e-07,,,,,,Jy,1994ApJS...95....1E,no uncertainty reported,4   keV,Broad-band measurement,,Flux integrated from map,From 1992ApJ...384...62C,Averaged from previously published data; Extinction-correctedfor Milky Way; NED frequency assigned to mid-point of band in keV
15,0.7-7 keV (ASCA),9.4e-12,,ergs s^-1^ cm^-2^,9.31e+17,1.01e-06,,,,,,Jy,2005ApJS..161..185U,no uncertainty reported,3.85   keV,Broad-band measurement,13.7196 25.4295 (J2000),From fitting to map,,From new raw data; Extinction-corrected for Milky Way; NEDfrequency assigned to mid-point of band in keV
16,2 keV,-29.12,,log(erg/cm^2^/s/Hz),4.84e+17,7.59e-07,,,,,,Jy,2006AJ....131.2826S,no uncertainty reported,2   keV,Broad-band measurement,00 54 52.2 +25 25 39 (J2000),Flux integrated from map,,Averaged new and previously published data
17,0.7-2 keV (ASCA),3.9e-12,,ergs s^-1^ cm^-2^,3.26e+17,1.2e-06,,,,,,Jy,2005ApJS..161..185U,no uncertainty reported,1.35   keV,Broad-band measurement,13.7196 25.4295 (J2000),From fitting to map,,From new raw data; Extinction-corrected for Milky Way; NEDfrequency assigned to mid-point of band in keV
18,0.2-2 keV (ROSAT),8.355e-12,+/-1.7 %,erg/s/cm^2^,3.15e+17,2.65e-06,4.48e-08,4.48e-08,,,+/-4.48E-08,Jy,2000WGA...C...0000W,mean error,1.3       keV,Broad-band measurement,005452.0 +252548. (J2000),Flux integrated from map,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
19,0.5-2 keV (XMM),5.03e-12,,erg/cm^2^/s,3.02e+17,1.67e-06,,,,,,Jy,2008A&A...482..499D,no uncertainty reported,1.25 keV,Broad-band measurement,,Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
20,0.5-2 keV (XMM),4.67e-12,+/-0.180E-12,erg/cm^2^/s,3.02e+17,1.55e-06,5.96e-08,5.96e-08,,,+/-5.96E-08,Jy,2009A&A...495..421B,uncertainty,1.25 keV,Broad-band measurement,013.71708 +25.427220 (J2000),From fitting to map,,From new raw data; NED frequency assigned to mid-point ofband in keV
21,1 keV (Einstein),1.63,+/-3.5,microJy,2.42e+17,1.63e-06,3.5e-06,3.5e-06,,,+/-3.50E-06,Jy,1994ApJS...95....1E,90% confidence,1   keV,Broad-band measurement,,Flux integrated from map,,From new raw data; Extinction-corrected for Milky Way; NEDfrequency assigned to mid-point of band in keV
22,1000 A (FUSE),3.15e-14,+/-0.005E-13,ergs/cm^2^/s/A,3000000000000000.0,0.00105,1.67e-05,1.67e-05,,,+/-1.67E-05,Jy,2004ApJ...615..135S,uncertainty,1000 A,Broad-band measurement,,From fitting to map,Power-law continuum fit,From reprocessed raw data
23,1450 A,1.1e-14,+/-0.2E-14,ergs/cm^2^/s/A,2070000000000000.0,0.000773,0.00014,0.00014,,,+/-1.40E-04,Jy,2005ApJ...629...61K,uncertainty,1450   A,Broad-band measurement,,Flux integrated from map,,From new raw data; Extinction-corrected for Milky Way
24,FUV (GALEX) AB,15.9115,+/-0.0298702,mag,1950000000000000.0,0.00157,4.31e-05,4.31e-05,,,+/-4.31E-05,Jy,2012GASC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,13.717047045696 25.427524236400 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
25,FUV (GALEX) AB,16.1823,+/-0.0360007,mag,1950000000000000.0,0.00122,4.05e-05,4.05e-05,,,+/-4.05E-05,Jy,2012GASC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,13.717047045696 25.427524236400 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
26,C IV 1549 (HST),7.4e-14,+/-40  %,ergs/s/cm^2^,1940000000000000.0,7400000000.0,2960000000.0,2960000000.0,,,+/-2.96E+09,Jy-Hz,2007ApJ...666..757S,uncertainty,1549   A,Line measurement; flux integrated over line; lines measured in emission,,Flux integrated from map,Narrow component,From reprocessed raw data
27,C IV 1549 (HST),2.77e-12,,ergs/s/cm^2^,1940000000000000.0,277000000000.0,,,,,,Jy-Hz,2007ApJ...666..757S,no uncertainty reported,1549   A,Line measurement; flux integrated over line; lines measured in emission,,Flux integrated from map,Broad component,From reprocessed raw data
28,1549 A,1.46e-14,,erg/cm^2^/s/A,1940000000000000.0,0.00117,,,,,,Jy,2005MNRAS.356.1029B,no uncertainty reported,1549.05   A,Broad-band measurement,,Not reported in paper,C IV continuum,From new raw data; Extinction-corrected for Milky Way
29,UVM2 (XMM),3.57e-11,,erg/cm^2^/s,1300000000000000.0,0.00275,,,,,,Jy,2008A&A...482..499D,no uncertainty reported,231 nm,Broad-band measurement,,Flux in fixed aperture,,From new raw data; Extinction-corrected for Milky Way
30,NUV (GALEX) AB,16.0095,+/-0.0179962,mag,1290000000000000.0,0.00143,2.37e-05,2.37e-05,,,+/-2.37E-05,Jy,2012GASC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,13.717047045696 25.427524236400 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
31,NUV (GALEX) AB,16.5121,+/-0.0250230,mag,1290000000000000.0,0.000902,2.08e-05,2.08e-05,,,+/-2.08E-05,Jy,2012GASC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,13.717047045696 25.427524236400 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
32,2500 A,-25.51,,log(erg/cm^2^/s/Hz),1200000000000000.0,0.00309,,,,,,Jy,2006AJ....131.2826S,no uncertainty reported,2500   A,Broad-band measurement,00 54 52.2 +25 25 39 (J2000),Flux integrated from map,,Averaged new and previously published data
33,H{gamma},8.2e-14,+/-1.8E-14,ergs/s/cm^2^,691000000000000.0,8200000000.0,1800000000.0,1800000000.0,,,+/-1.80E+09,Jy-Hz,2000ApJ...533..631K,rms uncertainty,4340   A,Line measurement; flux integrated over line; lines measured in emission,00 52 11.1 +25 09 24 (J2000),Total flux,,From new raw data
34,Fe II (Magellan),-13.38,+/-35  %,log(erg/s/cm^2^),656000000000000.0,4170000000.0,1460000000.0,1460000000.0,,,+/-1.46E+09,Jy-Hz,2009ApJS..184..398H,uncertainty,4570 A,Line measurement; flux integrated over line; lines measured in emission,,Flux integrated from map,,From new raw data
35,He II (Magellan),-13.77,+/-35  %,log(erg/s/cm^2^),640000000000000.0,1700000000.0,594000000.0,594000000.0,,,+/-5.94E+08,Jy-Hz,2009ApJS..184..398H,uncertainty,4686 A,Line measurement; flux integrated over line; lines measured in emission,,Flux integrated from map,Broad component,From new raw data
36,He II (Magellan),-14.97,+/-35  %,log(erg/s/cm^2^),640000000000000.0,107000000.0,37500000.0,37500000.0,,,+/-3.75E+07,Jy-Hz,2009ApJS..184..398H,uncertainty,4686 A,Line measurement; flux integrated over line; lines measured in emission,,Flux integrated from map,Narrow component,From new raw data
