No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,14-195 keV (Swift),3.13e-11,,erg/cm^2^/s,2.53e+19,1.24e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,Observed flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
2,14-195 keV (Swift),2.96e-11,,erg/cm^2^/s,2.53e+19,1.17e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
3,14-195 keV (Swift),3.267e-11,+/-30.00E-12,erg/s/cm^2^,2.53e+19,1.29e-07,1.19e-07,1.19e-07,,,+/-1.19E-07,Jy,2018ApJS..235....4O,90% confidence,104.50 keV,Broad-band measurement,227.98251630 -21.31894670 (J2000),From fitting to map,S/N = 12.81 ; power law model,From new raw data; NED frequency assigned to mid-point ofband in keV
4,15-150 keV (Swift),2.7e-11,+/-8.7e-12,erg/cm^2^/s,1.99e+19,1.36e-07,4.37e-08,4.37e-08,,,+/-4.37E-08,Jy,2010A&A...524A..64C,uncertainty,82.50 keV,Broad-band measurement,228.008 -21.313 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
5,14-150 keV (Swift),2.59e-11,,erg/cm^2^/s,1.98e+19,1.31e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,82.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
6,20-50 keV (Swift),1.22e-11,,erg/cm^2^/s,8.46e+18,1.44e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,35.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
7,2-10 keV (XMM),8.59e-12,+/-0.180E-12,erg/cm^2^/s,1.45e+18,5.92e-07,1.24e-08,1.24e-08,,,+/-1.24E-08,Jy,2009A&A...495..421B,uncertainty,6.00 keV,Broad-band measurement,227.99918 -21.317130 (J2000),From fitting to map,,From new raw data; NED frequency assigned to mid-point ofband in keV
8,2-10 keV (XMM),8.58e-12,,erg/s/cm^2^,1.45e+18,5.92e-07,,,,,,Jy,2011MNRAS.413.1206B,no uncertainty reported,6.00 keV,Broad-band measurement,227.998 -21.317 (J2000),Modelled datum,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
9,2-10 keV (Swift),8.3e-12,,erg/cm^2^/s,1.45e+18,5.72e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,6.00 keV,Broad-band measurement,,Modelled datum,Observed flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
10,2-10 keV (Swift),8.4e-12,,erg/cm^2^/s,1.45e+18,5.79e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,6.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
11,0.5-2 keV (XMM),3.16e-12,+/-0.050E-12,erg/cm^2^/s,3.02e+17,1.05e-06,1.66e-08,1.66e-08,,,+/-1.66E-08,Jy,2009A&A...495..421B,uncertainty,1.25 keV,Broad-band measurement,227.99918 -21.317130 (J2000),From fitting to map,,From new raw data; NED frequency assigned to mid-point ofband in keV
12,0.1-2.4 keV (ROSAT),9.56e-12,+/-8.54e-13,erg/cm^2^/s,3.02e+17,3.17e-06,2.83e-07,2.83e-07,,,+/-2.83E-07,Jy,2010MNRAS.401.1151M,uncertainty,1.25 keV,Broad-band measurement,15 11 59.81 -21 19 01.8 (J2000),Modelled datum,Unabsorbed flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
13,FUV (GALEX) AB,20.1919,+/-0.246055,mag,1950000000000000.0,3.04e-05,6.89e-06,6.89e-06,,,+/-6.89E-06,Jy,2012GASC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,227.99929665853 -21.31725155504 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
14,FUV (GALEX) AB,20.8666,+/-0.285594,mag,1950000000000000.0,1.63e-05,4.3e-06,4.3e-06,,,+/-4.30E-06,Jy,2012GASC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,227.99929665853 -21.31725155504 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
15,NUV (GALEX) AB,18.6969,+/-0.0591282,mag,1290000000000000.0,0.000121,6.56e-06,6.56e-06,,,+/-6.56E-06,Jy,2012GASC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,227.99929665853 -21.31725155504 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
16,NUV (GALEX) AB,19.5175,+/-0.0813111,mag,1290000000000000.0,5.66e-05,4.24e-06,4.24e-06,,,+/-4.24E-06,Jy,2012GASC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,227.99929665853 -21.31725155504 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
17,H{beta},3.6e-14,+/-1.3E-15,erg/cm^2^/s,617000000000000.0,3600000000.0,130000000.0,130000000.0,,,+/-1.30E+08,Jy-Hz,2017ApJ...850...74K,uncertainty,4861 A,Line measurement; flux integrated over line; lines measured in emission,,From fitting to map,Broad comp;spec fit flag=1; see paper,From reprocessed raw data
18,[O III] 5007,2.507e-13,+/-0.9E-15,erg/cm^2^/s,599000000000000.0,25100000000.0,90000000.0,90000000.0,,,+/-9.00E+07,Jy-Hz,2017ApJ...850...74K,uncertainty,5007 A,Line measurement; flux integrated over line; lines measured in emission,,From fitting to map,Spectral fittting flag=1; see paper,From reprocessed raw data
19,[O I] 6300,1.85e-14,+/-0.2E-15,erg/cm^2^/s,476000000000000.0,1850000000.0,20000000.0,20000000.0,,,+/-2.00E+07,Jy-Hz,2017ApJ...850...74K,uncertainty,6300 A,Line measurement; flux integrated over line; lines measured in emission,,From fitting to map,Spectral fittting flag=1; see paper,From reprocessed raw data
20,H{alpha},1.695e-13,+/-7.2E-15,erg/cm^2^/s,457000000000000.0,17000000000.0,720000000.0,720000000.0,,,+/-7.20E+08,Jy-Hz,2017ApJ...850...74K,uncertainty,6563 A,Line measurement; flux integrated over line; lines measured in emission,,From fitting to map,Broad comp;spec fit flag=1; see paper,From reprocessed raw data
21,[N II] 6583,1.119e-13,+/-1.7E-15,erg/cm^2^/s,455000000000000.0,11200000000.0,170000000.0,170000000.0,,,+/-1.70E+08,Jy-Hz,2017ApJ...850...74K,uncertainty,6583 A,Line measurement; flux integrated over line; lines measured in emission,,From fitting to map,Spectral fitting flag=1; see paper,From reprocessed raw data
