No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,5-10 keV (XMM),2.8e-13,,erg cm^-2^ s^-1^,1.81e+18,1.55e-08,,,,,,Jy,2005A&A...444..119G,no uncertainty reported,7.5   keV,Broad-band measurement,,Flux integrated from map,,From new raw data; NED frequency assigned to mid-point ofband in keV
2,2-10 keV (XMM),3.6e-13,,erg cm^-2^ s^-1^,1.45e+18,2.48e-08,,,,,,Jy,2005A&A...444..119G,no uncertainty reported,6   keV,Broad-band measurement,,Flux integrated from map,,From new raw data; NED frequency assigned to mid-point ofband in keV
3,2-10 keV (ASCA),2.8e-13,,ergs s^-1^ cm^-2^,1.45e+18,1.93e-08,,,,,,Jy,2005ApJS..161..185U,no uncertainty reported,6   keV,Broad-band measurement,44.9917 36.8202 (J2000),From fitting to map,,From new raw data; Extinction-corrected for Milky Way; NEDfrequency assigned to mid-point of band in keV
4,2-10 keV (Chandra),2.3e-13,,ergs/s/cm^2^,1.45e+18,1.59e-08,,,,,,Jy,2007ApJ...657..167S,no uncertainty reported,6   keV,Broad-band measurement,,From fitting to map,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
5,2-8 keV (ASCA),3.92e-13,,ergs/cm^2^/s,1.21e+18,3.24e-08,,,,,,Jy,2007AJ....134.1263C,no uncertainty reported,5.00 keV,Broad-band measurement,,Modelled datum,,Averaged from previously published data; NED frequencyassigned to mid-point of band in keV
6,0.3-8 keV (Chandra),4.85e-13,,erg/cm^2^/s,1e+18,4.85e-08,,,,,,Jy,2016ApJS..224...40W,no uncertainty reported,4.15 keV,Broad-band measurement,,Flux integrated from map,Average flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
7,0.7-7 keV (ASCA),3.4e-13,,ergs s^-1^ cm^-2^,9.31e+17,3.65e-08,,,,,,Jy,2005ApJS..161..185U,no uncertainty reported,3.85   keV,Broad-band measurement,44.9917 36.8202 (J2000),From fitting to map,,From new raw data; Extinction-corrected for Milky Way; NEDfrequency assigned to mid-point of band in keV
8,0.7-2 keV (ASCA),1.3e-13,,ergs s^-1^ cm^-2^,3.26e+17,3.99e-08,,,,,,Jy,2005ApJS..161..185U,no uncertainty reported,1.35   keV,Broad-band measurement,44.9917 36.8202 (J2000),From fitting to map,,From new raw data; Extinction-corrected for Milky Way; NEDfrequency assigned to mid-point of band in keV
9,0.5-2 keV (XMM),1.4e-13,,erg cm^-2^ s^-1^,3.02e+17,4.64e-08,,,,,,Jy,2005A&A...444..119G,no uncertainty reported,1.25   keV,Broad-band measurement,,Flux integrated from map,,From new raw data; NED frequency assigned to mid-point ofband in keV
10,0.5-2 keV (ASCA),1.62e-13,,ergs/cm^2^/s,3.02e+17,5.36e-08,,,,,,Jy,2007AJ....134.1263C,no uncertainty reported,1.25 keV,Broad-band measurement,,Modelled datum,,Averaged from previously published data; NED frequencyassigned to mid-point of band in keV
11,FUV (GALEX),18.41,+/-0.12,mag,1950000000000000.0,2.25e-05,2.49e-06,2.49e-06,,,+/-2.49E-06,Jy,2015ApJS..220....6B,uncertainty,1539 A,Broad-band measurement,02 59 58.596 +36 49 13.73 (J2000),Flux in fixed aperture,D25 magnitude,From reprocessed raw data
12,FUV (GALEX),18.36,+/-0.58,mag,1950000000000000.0,2.36e-05,1.26e-05,1.26e-05,,,+/-1.26E-05,Jy,2015ApJS..220....6B,uncertainty,1539 A,Broad-band measurement,02 59 58.596 +36 49 13.73 (J2000),Flux in fixed aperture,Asymptotic magnitude,From reprocessed raw data
