No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,14-195 keV (Swift),4.63e-11,+/-0.59E-11,erg/s/cm^2^,2.53e+19,1.83e-07,2.33e-08,2.33e-08,,,+/-2.33E-08,Jy,2010ApJS..186..378T,uncertainty,104.50 keV,Broad-band measurement,338.906 -26.117 (J2000),Flux integrated from map,,From new raw data; NED frequency assigned to mid-point ofband in keV
2,14-195 keV (Swift),5.7e-11,,erg/cm^2^/s,2.53e+19,2.25e-07,,,,,,Jy,2008ApJ...681..113T,no uncertainty reported,104.50 keV,Broad-band measurement,338.9426 -26.0502 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
3,14-195 keV (Swift),5.24e-11,,erg/cm^2^/s,2.53e+19,2.07e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,Observed flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
4,14-195 keV (Swift),4.86e-11,,erg/cm^2^/s,2.53e+19,1.92e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
5,14-195 keV (Swift),5.742e-11,+/-54.71E-12,erg/s/cm^2^,2.53e+19,2.27e-07,2.16e-07,2.16e-07,,,+/-2.16E-07,Jy,2018ApJS..235....4O,90% confidence,104.50 keV,Broad-band measurement,338.94758450 -26.04752570 (J2000),From fitting to map,S/N = 28.46 ; power law model,From new raw data; NED frequency assigned to mid-point ofband in keV
6,15-150 keV (Swift),4.3e-11,+/-4.6e-12,erg/cm^2^/s,1.99e+19,2.16e-07,2.31e-08,2.31e-08,,,+/-2.31E-08,Jy,2010A&A...524A..64C,uncertainty,82.50 keV,Broad-band measurement,338.937 -26.016 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
7,14-150 keV (Swift),4.25e-11,,erg/cm^2^/s,1.98e+19,2.15e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,82.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
8,40-100 keV INTEGRAL,2.2,+/-0.9,milliCrab,1.69e+19,1.23e-07,5.02e-08,5.02e-08,,,+/-5.02E-08,Jy,2007ApJS..170..175B,uncertainty,70   keV,Broad-band measurement,338.932 -26.076 (J2000),Flux integrated from map,Time-averaged flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
9,40-100 keV INTEGRAL,2.5e-11,,erg/cm^2^/s,1.69e+19,1.48e-07,,,,,,Jy,2009A&A...505..417B,no uncertainty reported,70.00 keV,Broad-band measurement,338.94190 -26.05047 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
10,17-60 keV (INTEGRAL),2.17e-11,+/-0.58E-11,erg s^-1^ cm^-2^,9.31e+18,2.33e-07,6.23e-08,6.23e-08,,,+/-6.23E-08,Jy,2007A&A...462...57S,uncertainty,38.50   keV,Broad-band measurement,,Flux integrated from map,,Averaged new and previously published data; NED frequencyassigned to mid-point of band in keV
11,15-55 keV (Swift),2.76e-11,+/-0.24E-11,erg/cm^2^/s,8.46e+18,3.26e-07,2.84e-08,2.84e-08,,,+/-2.84E-08,Jy,2009ApJ...699..603A,uncertainty,35.00 keV,Broad-band measurement,338.966 -26.054 (J2000),Flux integrated from map,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
12,20-50 keV (Swift),1.93e-11,,erg/cm^2^/s,8.46e+18,2.28e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,35.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
13,20-40 keV (INTEGRAL),2.3,+/-0.5,milliCrab,7.25e+18,2.4e-07,5.22e-08,5.22e-08,,,+/-5.22E-08,Jy,2007ApJS..170..175B,uncertainty,30   keV,Broad-band measurement,338.932 -26.076 (J2000),Flux integrated from map,Time-averaged flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
14,20-40 keV (INTEGRAL),2.1e-11,,erg/cm^2^/s,7.25e+18,2.9e-07,,,,,,Jy,2009A&A...505..417B,no uncertainty reported,30.00 keV,Broad-band measurement,338.94190 -26.05047 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
15,10-50 keV (Suzaku),1.19,,log(erg/s/cm^2^),7.25e+18,2.14e-07,,,,,,Jy,2011ApJ...727...19F,no uncertainty reported,30.00 keV,Broad-band measurement,,Modelled datum,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
