No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,14-195 keV (Swift),2.58e-11,+/-0.48E-11,erg/s/cm^2^,2.53e+19,1.02e-07,1.9e-08,1.9e-08,,,+/-1.90E-08,Jy,2010ApJS..186..378T,uncertainty,104.50 keV,Broad-band measurement,037.969 -36.680 (J2000),Flux integrated from map,,From new raw data; NED frequency assigned to mid-point ofband in keV
2,14-195 keV (Swift),2.37e-11,,erg/cm^2^/s,2.53e+19,9.37e-08,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
3,14-195 keV (Swift),1.92e-11,,erg/cm^2^/s,2.53e+19,7.59e-08,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,Observed flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
4,14-195 keV (Swift),2.1e-11,+/-18.80E-12,erg/s/cm^2^,2.53e+19,8.3e-08,7.43e-08,7.43e-08,,,+/-7.43E-08,Jy,2018ApJS..235....4O,90% confidence,104.50 keV,Broad-band measurement,037.96075953 -36.69145380 (J2000),From fitting to map,S/N = 11.62 ; power law model,From new raw data; NED frequency assigned to mid-point ofband in keV
5,15-150 keV (Swift),1.8e-11,+/-1.0e-11,erg/cm^2^/s,1.99e+19,9.05e-08,5.03e-08,5.03e-08,,,+/-5.03E-08,Jy,2010A&A...524A..64C,uncertainty,82.50 keV,Broad-band measurement,037.954 -36.673 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
6,14-150 keV (Swift),2.07e-11,,erg/cm^2^/s,1.98e+19,1.05e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,82.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
7,15-55 keV (Swift),1.09e-11,+/-0.17E-11,erg/cm^2^/s,8.46e+18,1.29e-07,2.01e-08,2.01e-08,,,+/-2.01E-08,Jy,2009ApJ...699..603A,uncertainty,35.00 keV,Broad-band measurement,038.020 -36.662 (J2000),Flux integrated from map,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
8,20-50 keV (Swift),7.5e-12,,erg/cm^2^/s,8.46e+18,8.87e-08,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,35.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
9,2-10 keV (Swift),1.02e-11,,erg/cm^2^/s,1.45e+18,7.03e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,6.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
10,2-10 keV (Swift),9e-13,,erg/cm^2^/s,1.45e+18,6.21e-08,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,6.00 keV,Broad-band measurement,,Modelled datum,Observed flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
11,0.3-8 keV (Chandra),5.41e-13,,erg/cm^2^/s,1e+18,5.41e-08,,,,,,Jy,2016ApJS..224...40W,no uncertainty reported,4.15 keV,Broad-band measurement,,Flux integrated from map,Average flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
12,FUV (GALEX),16.84,+/-0.01,mag,1950000000000000.0,9.56e-05,8.81e-07,8.81e-07,,,+/-8.81E-07,Jy,2015ApJS..220....6B,uncertainty,1539 A,Broad-band measurement,02 31 51.024 -36 40 18.05 (J2000),Flux in fixed aperture,D25 magnitude,From reprocessed raw data
13,FUV (GALEX),16.83,+/-0.04,mag,1950000000000000.0,9.65e-05,3.56e-06,3.56e-06,,,+/-3.56E-06,Jy,2015ApJS..220....6B,uncertainty,1539 A,Broad-band measurement,02 31 51.024 -36 40 18.05 (J2000),Flux in fixed aperture,Asymptotic magnitude,From reprocessed raw data
14,FUV (GALEX) AB,17.0668,+/-0.0513537,mag,1950000000000000.0,0.000541,2.56e-05,2.56e-05,,,+/-2.56E-05,Jy,2012GASC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,37.962466348065 -36.67196398418 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
