No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,2-10 keV (ASCA),1.9e-13,,ergs s^-1^ cm^-2^,1.45e+18,1.31e-08,,,,,,Jy,2005ApJS..161..185U,no uncertainty reported,6   keV,Broad-band measurement,161.6503 13.7512 (J2000),From fitting to map,,From new raw data; Extinction-corrected for Milky Way; NEDfrequency assigned to mid-point of band in keV
2,0.3-8 keV (Chandra),2.57e-13,,erg/cm^2^/s,1e+18,2.57e-08,,,,,,Jy,2016ApJS..224...40W,no uncertainty reported,4.15 keV,Broad-band measurement,,Flux integrated from map,Average flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
3,0.7-7 keV (ASCA),2.9e-13,,ergs s^-1^ cm^-2^,9.31e+17,3.11e-08,,,,,,Jy,2005ApJS..161..185U,no uncertainty reported,3.85   keV,Broad-band measurement,161.6503 13.7512 (J2000),From fitting to map,,From new raw data; Extinction-corrected for Milky Way; NEDfrequency assigned to mid-point of band in keV
4,0.3-3.5 keV (EO IPC),3.93e-13,+/-7.7000E-14,ergs cm^-2^ s^-1^,3.87e+17,1.02e-07,1.99e-08,1.99e-08,,,+/-1.99E-08,Jy,1990ApJS...72..567G,1 sigma,1.6        keV,Broad-band measurement; broad-band flux derived by integration over spectrum; synthetic band,104354.7 +140041.1 (B1950),Integrated from scans,,From new raw data; Extinction-corrected for Milky Way; NEDfrequency assigned to mid-point of band in keV
5,0.7-2 keV (ASCA),1.3e-13,,ergs s^-1^ cm^-2^,3.26e+17,3.99e-08,,,,,,Jy,2005ApJS..161..185U,no uncertainty reported,1.35   keV,Broad-band measurement,161.6503 13.7512 (J2000),From fitting to map,,From new raw data; Extinction-corrected for Milky Way; NEDfrequency assigned to mid-point of band in keV
6,FUV (GALEX),10.21,+/-0.52,milliJy,1960000000000000.0,0.0102,0.00052,0.00052,,,+/-5.20E-04,Jy,2011ApJ...741..124H,uncertainty,1528 A,Broad-band measurement,,Flux in fixed aperture,,From reprocessed raw data; Extinction-corrected for Milky Way
7,NUV (GALEX) AB,13.61,+/-0.01,mag,1320000000000000.0,0.0131,0.00012,0.00012,,,+/-1.20E-04,Jy,2007ApJS..173..185G,uncertainty,2267 A,Broad-band measurement,10 46 35.0 +13 45 02.8 (J2000),Total flux,,From new raw data
8,NUV (GALEX),13.35,+/-0.00,mag,1320000000000000.0,0.0174,0.0,0.0,,,+/-0.00E+00,Jy,2010AJ....140.1975S,statistical error,2267 A,Broad-band measurement,,Flux in fixed aperture,,Averaged from previously published data; Extinction-correctedfor Milky Way
9,NUV (GALEX),15.56,+/-0.47,milliJy,1320000000000000.0,0.0156,0.00047,0.00047,,,+/-4.70E-04,Jy,2011ApJ...741..124H,uncertainty,2271 A,Broad-band measurement,,Flux in fixed aperture,,From reprocessed raw data; Extinction-corrected for Milky Way
10,UVM2 (XMM-OM),1935.0,,microJy,1290000000000000.0,0.00194,,,,,,Jy,2011ApJ...728...25M,no uncertainty reported,2310 A,Broad-band measurement,10 46 35 +13 44 59 (J2000),Flux in fixed aperture,,From new raw data; Extinction-corrected for Milky Way
11,NUV (GALEX),13.43,+/-0.01,mag,1290000000000000.0,0.00335,3.08e-05,3.08e-05,,,+/-3.08E-05,Jy,2015ApJS..220....6B,uncertainty,2316 A,Broad-band measurement,10 46 35.004 +13 45 02.09 (J2000),Flux in fixed aperture,Asymptotic magnitude,From reprocessed raw data
12,NUV (GALEX),13.44,+/-0.01,mag,1290000000000000.0,0.00332,3.06e-05,3.06e-05,,,+/-3.06E-05,Jy,2015ApJS..220....6B,uncertainty,2316 A,Broad-band measurement,10 46 35.004 +13 45 02.09 (J2000),Flux in fixed aperture,D25 magnitude,From reprocessed raw data
13,U (OAN-SPM),11.7,+/-0.1,mag,847000000000000.0,0.0378,0.00348,0.00348,,,+/-3.48E-03,Jy,2007AJ....134..142G,uncertainty,3540   A,Broad-band measurement,,Total flux,,From new raw data; Extinction-corrected for Milky Way
14,u (SDSS PSF) AB,15.896,+/-0.017,asinh mag,836000000000000.0,0.00165,2.58e-05,2.58e-05,,,+/-2.58E-05,Jy,2006SDSS5.C...0000:,based on count statistics only,3585       A,Broad-band measurement,161.645645 13.750858 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; MANYPETRO - more than one Petrosian radius; COSMIC_RAY - contains a cosmic ray pixel; BAD_RADIAL - some low S/N radial points; INTERP - object contains interpolated-over pixels; BINNED1 - detected at >=5 sigma in original imaging frame; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children;,From new raw data
15,u (SDSS Model) AB,14.727,+/-0.006,asinh mag,836000000000000.0,0.00484,2.68e-05,2.68e-05,,,+/-2.68E-05,Jy,2006SDSS5.C...0000:,based on count statistics only,3585       A,Broad-band measurement,161.645645 13.750858 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; MANYPETRO - more than one Petrosian radius; COSMIC_RAY - contains a cosmic ray pixel; BAD_RADIAL - some low S/N radial points; INTERP - object contains interpolated-over pixels; BINNED1 - detected at >=5 sigma in original imaging frame; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children;,From new raw data
16,u (SDSS CModel) AB,15.375,,asinh mag,836000000000000.0,0.00267,,,,,,Jy,2006SDSS5.C...0000:,no uncertainty reported,3585       A,Broad-band measurement,161.645645 13.750858 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; MANYPETRO - more than one Petrosian radius; COSMIC_RAY - contains a cosmic ray pixel; BAD_RADIAL - some low S/N radial points; INTERP - object contains interpolated-over pixels; BINNED1 - detected at >=5 sigma in original imaging frame; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children;,From new raw data
17,u (SDSS Petrosian)AB,14.25,+/-0.017,asinh mag,836000000000000.0,0.00752,0.000118,0.000118,,,+/-1.18E-04,Jy,2006SDSS5.C...0000:,based on count statistics only,3585       A,Broad-band measurement,161.645645 13.750858 (J2000),Modelled datum,"SDSS Petrosian Radius =   19.50"".         
SDSS flags: CHILD - object is part of a blended parent object; MANYPETRO - more than one Petrosian radius; COSMIC_RAY - contains a cosmic ray pixel; BAD_RADIAL - some low S/N radial points; INTERP - object contains interpolated-over pixels; BINNED1 - detected at >=5 sigma in original imaging frame; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children;",From new raw data
18,u (SDSS PSF) AB,15.896,+/-0.017,asinh mag,836000000000000.0,0.00165,2.58e-05,2.58e-05,,,+/-2.58E-05,Jy,2007SDSS6.C...0000:,based on count statistics only,3585       A,Broad-band measurement,161.6456412294 13.7508587515 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; MANYPETRO - more than one Petrosian radius; COSMIC_RAY - contains a cosmic ray pixel; BAD_RADIAL - some low S/N radial points; INTERP - object contains interpolated-over pixels; BINNED1 - detected at >=5 sigma in original imaging frame; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children;,From new raw data
19,u (SDSS CModel) AB,15.375,,asinh mag,836000000000000.0,0.00267,,,,,,Jy,2007SDSS6.C...0000:,no uncertainty reported,3585       A,Broad-band measurement,161.6456412294 13.7508587515 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; MANYPETRO - more than one Petrosian radius; COSMIC_RAY - contains a cosmic ray pixel; BAD_RADIAL - some low S/N radial points; INTERP - object contains interpolated-over pixels; BINNED1 - detected at >=5 sigma in original imaging frame; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children;,From new raw data
20,u (SDSS Model) AB,14.727,+/-0.006,asinh mag,836000000000000.0,0.00484,2.68e-05,2.68e-05,,,+/-2.68E-05,Jy,2007SDSS6.C...0000:,based on count statistics only,3585       A,Broad-band measurement,161.6456412294 13.7508587515 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; MANYPETRO - more than one Petrosian radius; COSMIC_RAY - contains a cosmic ray pixel; BAD_RADIAL - some low S/N radial points; INTERP - object contains interpolated-over pixels; BINNED1 - detected at >=5 sigma in original imaging frame; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children;,From new raw data
21,U (U_T^0),11.73,,mag,819000000000000.0,0.0368,,,,,,Jy,1991RC3.9.C...0000d,no uncertainty reported,3660       A,Broad-band measurement,104355.5 +14 058 (B1950),From multi-aperture data,,Homogenized from new and previously published data;Extinction-corrected for internal and Milky Way and K-correction applied; Standard Johnson UBVRI filters assumed
22,U (U_T),11.89,+/-0.15,mag,819000000000000.0,0.0318,0.00456,0.00456,,,+/-4.56E-03,Jy,1991RC3.9.C...0000d,rms uncertainty,3660       A,Broad-band measurement,104355.5 +14 058 (B1950),From multi-aperture data,,Homogenized from new and previously published data; StandardJohnson UBVRI filters assumed
23,[O II] 3727 (Bok),1e-12,+/-140.0E-15,erg s^-1^ cm^-2^,804000000000000.0,100000000000.0,14000000000.0,14000000000.0,,,+/-1.40E+10,Jy-Hz,2006ApJS..164...81M,uncertainty,3727   A,Line measurement; flux integrated over line; lines measured in emission,10 46 34.9 +13 45 03 (J2000),Flux integrated from map,,From new raw data; Extinction-corrected for Milky Way
24,H{delta} (Bok),8.8e-14,+/-22.00E-15,erg s^-1^ cm^-2^,731000000000000.0,8800000000.0,2200000000.0,2200000000.0,,,+/-2.20E+09,Jy-Hz,2006ApJS..164...81M,uncertainty,4101   A,Line measurement; flux integrated over line; lines measured in emission,10 46 34.9 +13 45 03 (J2000),Flux integrated from map,,From new raw data; Extinction-corrected for Milky Way
25,B (OAN-SPM),11.91,+/-0.1,mag,692000000000000.0,0.0733,0.00676,0.00676,,,+/-6.76E-03,Jy,2007AJ....134..142G,uncertainty,4330   A,Broad-band measurement,,Total flux,,From new raw data; Extinction-corrected for Milky Way
26,H{gamma} (Bok),1.57e-13,+/-18.00E-15,erg s^-1^ cm^-2^,691000000000000.0,15700000000.0,1800000000.0,1800000000.0,,,+/-1.80E+09,Jy-Hz,2006ApJS..164...81M,uncertainty,4340   A,Line measurement; flux integrated over line; lines measured in emission,10 46 34.9 +13 45 03 (J2000),Flux integrated from map,,From new raw data; Extinction-corrected for Milky Way
27,m_p,12.0,+/-0.4,mag,681000000000000.0,0.0675,0.0301,0.0301,,,+/-3.01E-02,Jy,1961CGCG1.C...0000Z,rms noise,4400       A,Broad-band measurement,104354.0 +140200. (B1950),Estimated by eye,,From new raw data
28,B (B_T^0),11.92,,mag,681000000000000.0,0.0727,,,,,,Jy,1991RC3.9.C...0000d,no uncertainty reported,4400       A,Broad-band measurement,104355.5 +14 058 (B1950),Multiple methods,,Homogenized from new and previously published data;Extinction-corrected for internal and Milky Way and K-correction applied; Standard Johnson UBVRI filters assumed
29,B (m_B),12.12,+/-0.16,mag,681000000000000.0,0.0605,0.0096,0.0096,,,+/-9.60E-03,Jy,1991RC3.9.C...0000d,rms uncertainty,4400       A,Broad-band measurement,104355.5 +14 058 (B1950),Multiple methods,,Homogenized from new and previously published data; StandardJohnson UBVRI filters assumed
30,B (B_T),12.05,+/-0.14,mag,681000000000000.0,0.0645,0.00887,0.00887,,,+/-8.87E-03,Jy,1991RC3.9.C...0000d,rms uncertainty,4400       A,Broad-band measurement,104355.5 +14 058 (B1950),From multi-aperture data,,Homogenized from new and previously published data; StandardJohnson UBVRI filters assumed
31,g (SDSS PSF) AB,15.715,+/-0.019,asinh mag,617000000000000.0,0.00188,3.29e-05,3.29e-05,,,+/-3.29E-05,Jy,2006SDSS5.C...0000:,based on count statistics only,4858       A,Broad-band measurement,161.645645 13.750858 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; COSMIC_RAY - contains a cosmic ray pixel; BAD_RADIAL - some low S/N radial points; INTERP - object contains interpolated-over pixels; BINNED1 - detected at >=5 sigma in original imaging frame; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children;,From new raw data
32,g (SDSS Model) AB,13.261,+/-0.002,asinh mag,617000000000000.0,0.018,3.32e-05,3.32e-05,,,+/-3.32E-05,Jy,2006SDSS5.C...0000:,based on count statistics only,4858       A,Broad-band measurement,161.645645 13.750858 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; COSMIC_RAY - contains a cosmic ray pixel; BAD_RADIAL - some low S/N radial points; INTERP - object contains interpolated-over pixels; BINNED1 - detected at >=5 sigma in original imaging frame; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children;,From new raw data
33,g (SDSS CModel) AB,13.194,,asinh mag,617000000000000.0,0.0192,,,,,,Jy,2006SDSS5.C...0000:,no uncertainty reported,4858       A,Broad-band measurement,161.645645 13.750858 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; COSMIC_RAY - contains a cosmic ray pixel; BAD_RADIAL - some low S/N radial points; INTERP - object contains interpolated-over pixels; BINNED1 - detected at >=5 sigma in original imaging frame; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children;,From new raw data
34,H{beta} (Bok),5.42e-13,+/-26.00E-15,erg s^-1^ cm^-2^,617000000000000.0,54200000000.0,2600000000.0,2600000000.0,,,+/-2.60E+09,Jy-Hz,2006ApJS..164...81M,uncertainty,4861   A,Line measurement; flux integrated over line; lines measured in emission,10 46 34.9 +13 45 03 (J2000),Flux integrated from map,,From new raw data; Extinction-corrected for Milky Way
35,g (SDSS Petrosian)AB,12.673,+/-0.004,asinh mag,617000000000000.0,0.031,0.000114,0.000114,,,+/-1.14E-04,Jy,2006SDSS5.C...0000:,based on count statistics only,4858       A,Broad-band measurement,161.645645 13.750858 (J2000),Modelled datum,"SDSS Petrosian Radius =   20.54"".         
SDSS flags: CHILD - object is part of a blended parent object; COSMIC_RAY - contains a cosmic ray pixel; BAD_RADIAL - some low S/N radial points; INTERP - object contains interpolated-over pixels; BINNED1 - detected at >=5 sigma in original imaging frame; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children;",From new raw data
36,g (SDSS PSF) AB,15.715,+/-0.019,asinh mag,617000000000000.0,0.00188,3.29e-05,3.29e-05,,,+/-3.29E-05,Jy,2007SDSS6.C...0000:,based on count statistics only,4858       A,Broad-band measurement,161.6456412294 13.7508587515 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; COSMIC_RAY - contains a cosmic ray pixel; BAD_RADIAL - some low S/N radial points; INTERP - object contains interpolated-over pixels; BINNED1 - detected at >=5 sigma in original imaging frame; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children;,From new raw data
