No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,0.3-8 keV (Chandra),2.36e-14,,erg/cm^2^/s,1e+18,2.36e-09,,,,,,Jy,2016ApJS..224...40W,no uncertainty reported,4.15 keV,Broad-band measurement,,Flux integrated from map,Average flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
2,FUV (GALEX) AB,,>21.0681,mag,1950000000000000.0,,,,,1.36e-05,<1.36E-05,Jy,2012GASC..C...0000S,3 sigma,1538.6     A,Broad-band measurement,248.64112744464 62.760107797349 (J2000),Flux integrated from map,upper limit inside NUV Kron aperture,From new raw data
3,FUV (GALEX) AB,23.1715,+/-1.06877,mag,1950000000000000.0,1.96e-06,1.93e-06,1.93e-06,,,+/-1.93E-06,Jy,2012GASC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,248.64112744464 62.760107797349 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
4,NUV (GALEX) AB,21.3777,+/-0.270137,mag,1290000000000000.0,1.02e-05,2.54e-06,2.54e-06,,,+/-2.54E-06,Jy,2012GASC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,248.64112744464 62.760107797349 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
5,NUV (GALEX) AB,21.4838,+/-0.230654,mag,1290000000000000.0,9.26e-06,1.97e-06,1.97e-06,,,+/-1.97E-06,Jy,2012GASC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,248.64112744464 62.760107797349 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
6,W1 (WISE),15.821,+/-0.037,mag,89400000000000.0,0.000145,4.95e-06,4.95e-06,,,+/-4.95E-06,Jy,2013wise.rept....1C,uncertainty,3.3526     microns,Broad-band measurement,,From fitting to map,Profile-fit,From new raw data
7,W1 (WISE),15.562,+/-0.032,mag,89400000000000.0,0.000184,5.44e-06,5.44e-06,,,+/-5.44E-06,Jy,2013wise.rept....1C,uncertainty,3.3526     microns,Broad-band measurement,,Flux in fixed aperture,"r=8.25"" COG-corrected",From new raw data; Uncorrected for known sources in beam
8,W1 (WISE),14.66,+/-0.029,mag,89400000000000.0,0.000423,1.13e-05,1.13e-05,,,+/-1.13E-05,Jy,2013wise.rept....1C,uncertainty,3.3526     microns,Broad-band measurement,,Flux in fixed aperture,"r=22.0"" aperture",From new raw data; Uncorrected for known sources in beam
9,W1 (WISE),15.794,+/-0.040,mag,88200000000000.0,0.000149,5.49e-06,5.49e-06,,,+/-5.49E-06,Jy,2014MNRAS.438.1149G,rms uncertainty,3.4 microns,Broad-band measurement,,Flux in fixed aperture,,From reprocessed raw data
10,3.6 microns (IRAC),158.81,+/-1.6862E+00,microJy,84400000000000.0,0.000159,1.69e-06,1.69e-06,,,+/-1.69E-06,Jy,2013SSTSLC4.2....0C,uncertainty,3.55       microns,Broad-band measurement,,Flux in fixed aperture,"3.8"" aperture",From new raw data
11,3.6 microns (IRAC),178.11,+/-2.1072E+00,microJy,84400000000000.0,0.000178,2.11e-06,2.11e-06,,,+/-2.11E-06,Jy,2013SSTSLC4.2....0C,uncertainty,3.55       microns,Broad-band measurement,,Flux in fixed aperture,"5.8"" aperture",From new raw data
12,4.5 microns (IRAC),146.99,+/-2.1305E+00,microJy,66700000000000.0,0.000147,2.13e-06,2.13e-06,,,+/-2.13E-06,Jy,2013SSTSLC4.2....0C,uncertainty,4.493      microns,Broad-band measurement,,Flux in fixed aperture,"3.8"" aperture",From new raw data
13,4.5 microns (IRAC),160.77,+/-2.9763E+00,microJy,66700000000000.0,0.000161,2.98e-06,2.98e-06,,,+/-2.98E-06,Jy,2013SSTSLC4.2....0C,uncertainty,4.493      microns,Broad-band measurement,,Flux in fixed aperture,"5.8"" aperture",From new raw data
14,W2 (WISE),15.007,+/-0.052,mag,65200000000000.0,0.000171,8.18e-06,8.18e-06,,,+/-8.18E-06,Jy,2014MNRAS.438.1149G,rms uncertainty,4.6 microns,Broad-band measurement,,Flux in fixed aperture,,From reprocessed raw data
15,W2 (WISE),14.994,+/-0.047,mag,65100000000000.0,0.000173,7.48e-06,7.48e-06,,,+/-7.48E-06,Jy,2013wise.rept....1C,uncertainty,4.6028     microns,Broad-band measurement,,From fitting to map,Profile-fit,From new raw data
16,W2 (WISE),14.922,+/-0.055,mag,65100000000000.0,0.000185,9.35e-06,9.35e-06,,,+/-9.35E-06,Jy,2013wise.rept....1C,uncertainty,4.6028     microns,Broad-band measurement,,Flux in fixed aperture,"r=8.25"" COG-corrected",From new raw data; Uncorrected for known sources in beam
17,W2 (WISE),14.349,+/-0.059,mag,65100000000000.0,0.000313,1.7e-05,1.7e-05,,,+/-1.70E-05,Jy,2013wise.rept....1C,uncertainty,4.6028     microns,Broad-band measurement,,Flux in fixed aperture,"r=22.0"" aperture",From new raw data; Uncorrected for known sources in beam
18,5.8 microns (IRAC),281.35,+/-1.1260E+01,microJy,52300000000000.0,0.000281,1.13e-05,1.13e-05,,,+/-1.13E-05,Jy,2013SSTSLC4.2....0C,uncertainty,5.731      microns,Broad-band measurement,,Flux in fixed aperture,"5.8"" aperture",From new raw data
19,5.8 microns (IRAC),225.58,+/-8.3430E+00,microJy,52300000000000.0,0.000226,8.34e-06,8.34e-06,,,+/-8.34E-06,Jy,2013SSTSLC4.2....0C,uncertainty,5.731      microns,Broad-band measurement,,Flux in fixed aperture,"3.8"" aperture",From new raw data
20,[Ne VI] 7.6 (IRS),6.2e-22,+/-0.9E-22,W/cm^2^,39400000000000.0,620000000.0,90000000.0,90000000.0,,,+/-9.00E+07,Jy-Hz,2007ApJ...660..117C,uncertainty,7.6   microns,Line measurement; flux integrated over line; lines measured in emission,,Flux integrated from map,,From reprocessed raw data
21,8.0 microns (IRAC),689.73,+/-1.0245E+01,microJy,38100000000000.0,0.00069,1.02e-05,1.02e-05,,,+/-1.02E-05,Jy,2013SSTSLC4.2....0C,uncertainty,7.872      microns,Broad-band measurement,,Flux in fixed aperture,"3.8"" aperture",From new raw data
22,8.0 microns (IRAC),689.02,+/-1.2889E+01,microJy,38100000000000.0,0.000689,1.29e-05,1.29e-05,,,+/-1.29E-05,Jy,2013SSTSLC4.2....0C,uncertainty,7.872      microns,Broad-band measurement,,Flux in fixed aperture,"5.8"" aperture",From new raw data
23,[S IV] 10.5 (IRS),7.9e-22,+/-0.6E-22,W/cm^2^,28600000000000.0,790000000.0,60000000.0,60000000.0,,,+/-6.00E+07,Jy-Hz,2007ApJ...660..117C,uncertainty,10.5   microns,Line measurement; flux integrated over line; lines measured in emission,,Flux integrated from map,,From reprocessed raw data
24,11.3 microns (IRS),,<0.04E-13,ergs/s/cm^2^,26500000000000.0,,,,400000000.0,,<4.00E+08,Jy-Hz,2007ApJ...669..841S,no uncertainty reported,11.3 microns,Line measurement; flux integrated over line,,From fitting to map,,From new raw data
25,W3 (WISE),10.68,+/-0.053,mag,25900000000000.0,0.00169,8.27e-05,8.27e-05,,,+/-8.27E-05,Jy,2013wise.rept....1C,uncertainty,11.5608    microns,Broad-band measurement,,From fitting to map,Profile-fit,From new raw data
26,W3 (WISE),10.651,+/-0.071,mag,25900000000000.0,0.00174,0.000114,0.000114,,,+/-1.14E-04,Jy,2013wise.rept....1C,uncertainty,11.5608    microns,Broad-band measurement,,Flux in fixed aperture,"r=8.25"" COG-corrected",From new raw data; Uncorrected for known sources in beam
27,W3 (WISE),10.579,+/-0.083,mag,25900000000000.0,0.00186,0.000142,0.000142,,,+/-1.42E-04,Jy,2013wise.rept....1C,uncertainty,11.5608    microns,Broad-band measurement,,Flux in fixed aperture,"r=22.0"" aperture",From new raw data; Uncorrected for known sources in beam
28,12 microns (ISOCAM),1.4,+/-0.2,milliJy,25000000000000.0,0.0014,0.0002,0.0002,,,+/-2.00E-04,Jy,2004A&A...421..129S,1 sigma,12.0   microns,Broad-band measurement,,From multi-aperture data,,From reprocessed raw data
29,12 microns (IRAS),,<36,milliJy,25000000000000.0,,,,0.036,,<3.60E-02,Jy,2002A&A...381..389A,3 sigma,12.0   microns,Broad-band measurement,,Integrated from scans,,From reprocessed raw data
30,12 microns (ISO),1.39,+/-0.27,milliJy,25000000000000.0,0.00139,0.00027,0.00027,,,+/-2.70E-04,Jy,2002A&A...381..389A,1 sigma,12   microns,Broad-band measurement,,Flux integrated from map,,From reprocessed raw data
31,W3 (WISE),10.772,+/-0.048,mag,25000000000000.0,0.00156,6.88e-05,6.88e-05,,,+/-6.88E-05,Jy,2014MNRAS.438.1149G,rms uncertainty,12 microns,Broad-band measurement,,Flux in fixed aperture,,From reprocessed raw data
32,[Ne II] 12.8 (IRS),7e-22,+/-0.9E-22,W/cm^2^,23400000000000.0,700000000.0,90000000.0,90000000.0,,,+/-9.00E+07,Jy-Hz,2007ApJ...660..117C,uncertainty,12.8   microns,Line measurement; flux integrated over line; lines measured in emission,,Flux integrated from map,,From reprocessed raw data
