No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,B (m_B),12.31,+/-0.23,mag,681000000000000.0,0.0508,0.012,0.012,,,+/-1.20E-02,Jy,1991RC3.9.C...0000d,rms uncertainty,4400       A,Broad-band measurement,123802.3 - 45131 (B1950),Multiple methods,,Homogenized from new and previously published data; StandardJohnson UBVRI filters assumed
2,B (m_B^0),11.58,,mag,681000000000000.0,0.0994,,,,,,Jy,1991RC3.9.C...0000d,no uncertainty reported,4400       A,Broad-band measurement,123802.3 - 45131 (B1950),Multiple methods,,Homogenized from new and previously published data;Extinction-corrected for internal and Milky Way and K-correction applied; Standard Johnson UBVRI filters assumed
3,b_J,13.96,+/-0.12,mag,641000000000000.0,0.0103,0.0012,0.0012,,,+/-1.20E-03,Jy,1990MNRAS.243..692M,rms uncertainty,4680      A,Broad-band measurement,123805.54 -045132.0 (B1950),Flux integrated from map,,From new raw data
4,b_J,11.79,+/-0.12,mag,641000000000000.0,0.076,0.00888,0.00888,,,+/-8.88E-03,Jy,1990MNRAS.243..692M,rms uncertainty,4680      A,Broad-band measurement,123801.62 -045124.4 (B1950),Flux integrated from map,,From new raw data
5,B_J,12.4701,,mag,641000000000000.0,0.0406,,,,,,Jy,2005MNRAS.361...34D,no uncertainty reported,4680   A,Broad-band measurement,124036.7 -050756.8 (J2000),Flux in fixed aperture,,From new raw data
6,R,12.3192,,mag,468000000000000.0,0.0364,,,,,,Jy,2005MNRAS.361...34D,no uncertainty reported,6400   A,Broad-band measurement,124036.7 -050756.8 (J2000),Flux in fixed aperture,,From new raw data
7,I_t_ (Kron-Cousins),10.72,+/-5   %,mag,380000000000000.0,0.123,0.00613,0.00613,,,+/-6.13E-03,Jy,1996ApJS..107...97M,estimated error,8060       A,Broad-band measurement,123800 -045200 (B1950),From multi-aperture data,,From new raw data; Corrected for contaminating sources
8,I,11.7914,,mag,379000000000000.0,0.049,,,,,,Jy,2005MNRAS.361...34D,no uncertainty reported,7900   A,Broad-band measurement,124036.7 -050756.8 (J2000),Flux in fixed aperture,,From new raw data
9,I,10.75,+/-0.03,mag,379000000000000.0,0.128,0.00353,0.00353,,,+/-3.53E-03,Jy,2007ApJS..172..599S,uncertainty,7900 A,Broad-band measurement,12 40 36.9 -05 07 54 (J2000),Total flux,Observed magnitude,"Averaged new and previously published data; Standard CousinsR_C, I_C filters assumed"
10,I,10.33,,mag,379000000000000.0,0.188,,,,,,Jy,2007ApJS..172..599S,no uncertainty reported,7900 A,Broad-band measurement,12 40 36.9 -05 07 54 (J2000),Total flux,,"Averaged new and previously published data;Extinction-corrected for Milky Way; Standard Cousins R_C, I_C filters assumed"
11,J (2MASS/CTIO),12.966,+/-0.005,mag,243000000000000.0,0.0104,4.78e-05,4.78e-05,,,+/-4.78E-05,Jy,2006AJ....131.1163S,uncertainty,1.235      microns,Broad-band measurement,,Flux in fixed aperture,"4"" aperture",From new raw data
12,J (2MASS/CTIO),13.872,+/-0.136,mag,243000000000000.0,0.0045,0.000564,0.000564,,,+/-5.64E-04,Jy,2006AJ....131.1163S,uncertainty,1.235      microns,Broad-band measurement,,Flux in fixed aperture,Profile-fit; Poor quality,From new raw data
13,J (ESO/SPM),58.3,+/-3.88,milliJy,241000000000000.0,0.0583,0.00388,0.00388,,,+/-3.88E-03,Jy,1995ApJ...453..616S,rms uncertainty,1.244      microns,Broad-band measurement,123803.1 -045136 (B1950),Flux in fixed aperture,"30"" aperture",From new raw data
14,J_20 (2MASS LGA),9.607,+/-0.016,mag,240000000000000.0,0.229,0.00339,0.00339,,,+/-3.39E-03,Jy,2003AJ....125..525J,1 sigma uncert.,1.25      microns,Broad-band measurement,124036.85 -050758.8 (J2000),Flux integrated from map,150.2 x   61.6 arcsec integration area.,From new raw data
15,J_Kron (2MASS LGA),9.529,+/-0.017,mag,240000000000000.0,0.246,0.00388,0.00388,,,+/-3.88E-03,Jy,2003AJ....125..525J,1 sigma uncert.,1.25      microns,Broad-band measurement,124036.85 -050758.8 (J2000),Flux integrated from map,197.6 x   81.0 arcsec integration area.,From new raw data; Corrected for contaminating sources
16,J_tot (2MASS LGA),9.5,+/-0.019,mag,240000000000000.0,0.252,0.00445,0.00445,,,+/-4.45E-03,Jy,2003AJ....125..525J,1 sigma uncert.,1.25      microns,Broad-band measurement,124036.85 -050758.8 (J2000),Total flux,,From new raw data
17,J_14arcsec (2MASS),11.939,+/-0.017,mag,240000000000000.0,0.0267,0.000421,0.000421,,,+/-4.21E-04,Jy,20032MASX.C.......:,1 sigma uncert.,1.25      microns,Broad-band measurement,124036.85 -050758.8 (J2000),Flux in fixed aperture,14.0 x 14.0 arcsec aperture,From new raw data
18,H (ESO/SPM),76.6,+/-5.10,milliJy,184000000000000.0,0.0766,0.0051,0.0051,,,+/-5.10E-03,Jy,1995ApJ...453..616S,rms uncertainty,1.634      microns,Broad-band measurement,123803.1 -045136 (B1950),Flux in fixed aperture,"30"" aperture",From new raw data
19,H_20 (2MASS LGA),8.921,+/-0.017,mag,182000000000000.0,0.277,0.00437,0.00437,,,+/-4.37E-03,Jy,2003AJ....125..525J,1 sigma uncert.,1.65      microns,Broad-band measurement,124036.85 -050758.8 (J2000),Flux integrated from map,150.2 x   61.6 arcsec integration area.,From new raw data
20,H_Kron (2MASS LGA),8.851,+/-0.018,mag,182000000000000.0,0.295,0.00493,0.00493,,,+/-4.93E-03,Jy,2003AJ....125..525J,1 sigma uncert.,1.65      microns,Broad-band measurement,124036.85 -050758.8 (J2000),Flux integrated from map,197.6 x   81.0 arcsec integration area.,From new raw data; Corrected for contaminating sources
21,H_tot (2MASS LGA),8.831,+/-0.021,mag,182000000000000.0,0.301,0.00587,0.00587,,,+/-5.87E-03,Jy,2003AJ....125..525J,1 sigma uncert.,1.65      microns,Broad-band measurement,124036.85 -050758.8 (J2000),Total flux,,From new raw data
22,H_14arcsec (2MASS),11.216,+/-0.017,mag,182000000000000.0,0.0334,0.000527,0.000527,,,+/-5.27E-04,Jy,20032MASX.C.......:,1 sigma uncert.,1.65      microns,Broad-band measurement,124036.85 -050758.8 (J2000),Flux in fixed aperture,14.0 x 14.0 arcsec aperture,From new raw data
23,H (2MASS/CTIO),12.209,+/-0.017,mag,180000000000000.0,0.0134,0.00021,0.00021,,,+/-2.10E-04,Jy,2006AJ....131.1163S,uncertainty,1.662      microns,Broad-band measurement,,Flux in fixed aperture,"4"" aperture",From new raw data
24,H (2MASS/CTIO),13.216,+/-0.187,mag,180000000000000.0,0.0053,0.000912,0.000912,,,+/-9.12E-04,Jy,2006AJ....131.1163S,uncertainty,1.662      microns,Broad-band measurement,,Flux in fixed aperture,Profile-fit; Poor quality,From new raw data
25,K_s (2MASS/CTIO),11.906,+/-0.017,mag,139000000000000.0,0.0115,0.00018,0.00018,,,+/-1.80E-04,Jy,2006AJ....131.1163S,uncertainty,2.159      microns,Broad-band measurement,,Flux in fixed aperture,"4"" aperture",From new raw data
26,K_s (2MASS/CTIO),12.693,+/-0.115,mag,139000000000000.0,0.00558,0.000591,0.000591,,,+/-5.91E-04,Jy,2006AJ....131.1163S,uncertainty,2.159      microns,Broad-band measurement,,Flux in fixed aperture,Profile-fit; Poor quality,From new raw data
27,K_Kron (2MASS LGA),8.568,+/-0.023,mag,138000000000000.0,0.249,0.00534,0.00534,,,+/-5.34E-03,Jy,2003AJ....125..525J,1 sigma uncert.,2.17      microns,Broad-band measurement,124036.85 -050758.8 (J2000),Flux integrated from map,197.6 x   81.0 arcsec integration area.,From new raw data; Corrected for contaminating sources
28,K_s_14arcsec (2MASS),10.904,+/-0.019,mag,138000000000000.0,0.029,0.000512,0.000512,,,+/-5.12E-04,Jy,20032MASX.C.......:,1 sigma uncert.,2.17      microns,Broad-band measurement,124036.85 -050758.8 (J2000),Flux in fixed aperture,14.0 x 14.0 arcsec aperture,From new raw data
29,K_20 (2MASS LGA),8.633,+/-0.019,mag,138000000000000.0,0.235,0.00415,0.00415,,,+/-4.15E-03,Jy,2003AJ....125..525J,1 sigma uncert.,2.17      microns,Broad-band measurement,124036.85 -050758.8 (J2000),Flux integrated from map,150.2 x   61.6 arcsec integration area.,From new raw data
30,K_tot (2MASS LGA),8.539,+/-0.027,mag,138000000000000.0,0.256,0.00645,0.00645,,,+/-6.45E-03,Jy,2003AJ....125..525J,1 sigma uncert.,2.17      microns,Broad-band measurement,124036.85 -050758.8 (J2000),Total flux,,From new raw data
