No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,0.3-8 keV (Chandra),1.54e-13,,erg/cm^2^/s,1e+18,1.54e-08,,,,,,Jy,2016ApJS..224...40W,no uncertainty reported,4.15 keV,Broad-band measurement,,Flux integrated from map,Average flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
2,FUV (GALEX) AB,20.0776,+/-0.170370,mag,1950000000000000.0,3.38e-05,5.3e-06,5.3e-06,,,+/-5.30E-06,Jy,2012GASC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,349.14666525347 4.0885579132584 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
3,FUV (GALEX) AB,20.6429,+/-0.232480,mag,1950000000000000.0,2.01e-05,4.3e-06,4.3e-06,,,+/-4.30E-06,Jy,2012GASC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,349.14666525347 4.0885579132584 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
4,NUV (GALEX) AB,19.4842,+/-0.0770869,mag,1290000000000000.0,5.84e-05,4.14e-06,4.14e-06,,,+/-4.14E-06,Jy,2012GASC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,349.14666525347 4.0885579132584 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
5,NUV (GALEX) AB,19.9675,+/-0.0945463,mag,1290000000000000.0,3.74e-05,3.26e-06,3.26e-06,,,+/-3.26E-06,Jy,2012GASC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,349.14666525347 4.0885579132584 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
6,[Ne V] 3426 (SSO),5.4998e-13,,erg s^-1^ cm^-2^,875000000000000.0,55000000000.0,,,,,,Jy-Hz,2006AJ....132...27B,no uncertainty reported,3426   A,Line measurement; flux integrated over line; lines measured in emission,,Flux integrated from map,,From new raw data; Extinction-corrected for Milky Way
7,[O II] 3727 (SSO),5.15e-12,,erg s^-1^ cm^-2^,804000000000000.0,515000000000.0,,,,,,Jy-Hz,2006AJ....132...27B,no uncertainty reported,3727   A,Line measurement; flux integrated over line; lines measured in emission,,Flux integrated from map,,From new raw data; Extinction-corrected for Milky Way
8,[Ne III] 3869 (SSO),3.638e-13,,erg s^-1^ cm^-2^,775000000000000.0,36400000000.0,,,,,,Jy-Hz,2006AJ....132...27B,no uncertainty reported,3869   A,Line measurement; flux integrated over line; lines measured in emission,,Flux integrated from map,,From new raw data; Extinction-corrected for Milky Way
9,[O III] 4363 (SSO),,<853.04E-15,erg s^-1^ cm^-2^,687000000000000.0,,,,85300000000.0,,<8.53E+10,Jy-Hz,2006AJ....132...27B,no uncertainty reported,4363   A,Line measurement; flux integrated over line; lines measured in emission,,Flux integrated from map,,From new raw data; Extinction-corrected for Milky Way
10,B (B_25),18.31,+/-0.10,mag,681000000000000.0,0.000202,1.95e-05,1.95e-05,,,+/-1.95E-05,Jy,1989ApJS...69..365S,typical accuracy,4400       A,Broad-band measurement,231402. 034854. (B1950),Flux integrated from map,,From new raw data; Standard Johnson UBVRI filters assumed
11,He II 4686 (SSO),,<612.95E-15,erg s^-1^ cm^-2^,640000000000000.0,,,,61300000000.0,,<6.13E+10,Jy-Hz,2006AJ....132...27B,no uncertainty reported,4686   A,Line measurement; flux integrated over line; lines measured in emission,,Flux integrated from map,,From new raw data; Extinction-corrected for Milky Way
12,H{beta} (SSO),8.6e-16,+/-0.2E-15,erg s^-1^ cm^-2^,617000000000000.0,86000000.0,20000000.0,20000000.0,,,+/-2.00E+07,Jy-Hz,2006AJ....132...27B,uncertainty,4861   A,Line measurement; flux integrated over line; lines measured in emission,,Flux integrated from map,Narrow component,From new raw data
13,[O III] 4959 (SSO),4.8054e-13,,erg s^-1^ cm^-2^,605000000000000.0,48100000000.0,,,,,,Jy-Hz,2006AJ....132...27B,no uncertainty reported,4959   A,Line measurement; flux integrated over line; lines measured in emission,,Flux integrated from map,,From new raw data; Extinction-corrected for Milky Way
14,[O III] 5007 (SSO),9.9758e-13,,erg s^-1^ cm^-2^,599000000000000.0,99800000000.0,,,,,,Jy-Hz,2006AJ....132...27B,no uncertainty reported,5007   A,Line measurement; flux integrated over line; lines measured in emission,,Flux integrated from map,,From new raw data; Extinction-corrected for Milky Way
15,V (V_25),17.44,+/-0.10,mag,542000000000000.0,0.000385,3.71e-05,3.71e-05,,,+/-3.71E-05,Jy,1989ApJS...69..365S,typical accuracy,5530       A,Broad-band measurement,231402. 034854. (B1950),Flux integrated from map,,From new raw data; Standard Johnson UBVRI filters assumed
